onX,onY,schOnTime,offX,offY,schOffTime,bookedTime,Counts
-86.45183563,42.09410858,0.336805556,-86.47724152,42.11014938,0.340277778,0.333333333,1
-86.452,42.1165,0.336805556,-86.452034,42.11642075,0.347222222,0.525,1
-86.44368744,42.09463501,0.34375,-86.45239258,42.1158905,0.347222222,0.340277778,1
-86.45231628,42.10297012,0.34375,-86.48586273,42.08056641,0.347222222,0.341666667,1
-86.43206024,42.11541748,0.347222222,-86.4849,42.0836,0.350694444,0.34375,1
-86.44026947,42.11427307,0.350694444,-86.39946747,42.12663651,0.354166667,0.349305556,1
-86.47724152,42.11014938,0.350694444,-86.44081879,42.1168251,0.354166667,0.349305556,1
-86.44364166,42.11389542,0.350694444,-86.45731354,42.05484772,0.354166667,0.348611111,1
-86.43482971,42.11455154,0.350694444,-86.43787384,42.07007217,0.357638889,0.35,1
-86.4112,42.0897,0.350694444,-86.43399811,42.11748505,0.354166667,0.35,1
-86.43003845,42.11537933,0.350694444,-86.41897583,42.08199692,0.354166667,0.347916667,1
-86.45561981,42.08857346,0.350694444,-86.45394135,42.11663437,0.354166667,0.35,1
-86.44612122,42.12427902,0.354166667,-86.4371109,42.07411575,0.357638889,0.350694444,1
-86.44572449,42.10552216,0.354166667,-86.46401215,42.11122894,0.357638889,0.351388889,1
-86.44384003,42.10657501,0.354166667,-86.45329285,42.11584091,0.357638889,0.350694444,1
-86.45572662,42.10268784,0.354166667,-86.45584869,42.04795074,0.357638889,0.353472222,1
-86.42856598,42.1147995,0.354166667,-86.502,42.0807,0.357638889,0.352083333,1
-86.45692444,42.08677673,0.354166667,-86.48008728,42.1104126,0.357638889,0.352083333,1
-86.44259644,42.12147522,0.357638889,-86.4859,42.0852,0.361111111,0.355555556,1
-86.454,42.0992,0.357638889,-86.43565369,42.10214615,0.361111111,0.35625,1
-86.42594147,42.08149338,0.361111111,-86.4431839,42.09878922,0.364583333,0.358333333,1
-86.41814423,42.10895157,0.361111111,-86.42191315,42.08197784,0.364583333,0.360416667,1
-86.4535,42.1026,0.364583333,-86.48178864,42.11087799,0.375,0.523611111,1
-86.48298645,42.1085968,0.364583333,-86.4843,42.0812,0.371527778,0.523611111,1
-86.50134277,42.08172989,0.364583333,-86.4682,42.1126,0.375,0.523611111,1
-86.43152618,42.0904808,0.364583333,-86.42191315,42.08197784,0.368055556,0.363194444,1
-86.44485474,42.09089661,0.368055556,-86.42191315,42.08197784,0.371527778,0.364583333,1
-86.43720245,42.12154007,0.368055556,-86.48487854,42.082798,0.371527778,0.367361111,1
-86.41117096,42.13207245,0.371527778,-86.43399811,42.11748505,0.375,0.36875,1
-86.45523071,42.10240173,0.371527778,-86.4419632,42.09713364,0.375,0.36875,1
-86.41703796,42.10889816,0.371527778,-86.4374,42.0876,0.375,0.370138889,1
-86.41703796,42.10889816,0.371527778,-86.4374,42.0876,0.375,0.448611111,1
-86.44572449,42.10135651,0.375,-86.3956,42.0901,0.375,0.334722222,1
-86.43971252,42.08915329,0.375,-86.3929,42.0972,0.385416667,0.523611111,1
-86.41109467,42.10868835,0.375,-86.4432,42.104,0.378472222,0.374305556,1
-86.48298645,42.1085968,0.375,-86.4548,42.1149,0.378472222,0.595138889,1
-86.43971252,42.08915329,0.375,-86.4577,42.0471,0.378472222,0.373611111,1
-86.4598,42.1099,0.375,-86.3956,42.0901,0.378472222,0.365972222,1
-86.45285034,42.10619736,0.375,-86.3956,42.0901,0.378472222,0.366666667,1
-86.4568,42.1072,0.375,-86.3956,42.0901,0.378472222,0.352777778,1
-86.4597702,42.09957123,0.375,-86.3956,42.0901,0.378472222,0.329861111,1
-86.45683289,42.10735703,0.375,-86.3956,42.0901,0.378472222,0.328472222,1
-86.44602966,42.12069702,0.378472222,-86.4196,42.0817,0.381944444,0.377777778,1
-86.4587,42.0475,0.378472222,-86.48432159,42.09103775,0.381944444,0.376388889,1
-86.4642868,42.10618973,0.378472222,-86.4859,42.0852,0.381944444,0.375,1
-86.44612122,42.12427902,0.381944444,-86.41850281,42.06805038,0.385416667,0.378472222,1
-86.47973633,42.11115265,0.381944444,-86.43565369,42.10214615,0.385416667,0.380555556,1
-86.44496918,42.09268188,0.381944444,-86.4619751,42.11473465,0.385416667,0.38125,1
-86.48278046,42.10006714,0.381944444,-86.42191315,42.08197784,0.392361111,0.379861111,1
-86.43399811,42.11748505,0.385416667,-86.4112,42.0897,0.388888889,0.384027778,1
-86.44203186,42.10139465,0.385416667,-86.4366684,42.15839005,0.388888889,0.382638889,1
-86.48645782,42.08340073,0.385416667,-86.44747162,42.08844757,0.388888889,0.381944444,1
-86.4598,42.1099,0.388888889,-86.4362,42.0842,0.392361111,0.388194444,1
-86.4598,42.1099,0.388888889,-86.4362,42.0842,0.392361111,0.340277778,1
-86.4535,42.102,0.392361111,-86.43708801,42.0831337,0.395833333,0.390277778,1
-86.43138123,42.09341049,0.392361111,-86.48252869,42.11005402,0.395833333,0.389583333,1
-86.43848419,42.1158905,0.392361111,-86.45409393,42.08624649,0.395833333,0.390972222,1
-86.411026,42.10868835,0.392361111,-86.45329285,42.11584091,0.395833333,0.389583333,1
-86.45756531,42.09615326,0.395833333,-86.4236,42.0795,0.399305556,0.395138889,1
-86.45548248,42.0860939,0.395833333,-86.4442,42.1463,0.40625,0.394444444,1
-86.44052887,42.12367249,0.395833333,-86.46534729,42.11397934,0.399305556,0.394444444,1
-86.48290253,42.10858154,0.395833333,-86.4843,42.0812,0.40625,0.31875,1
-86.48290253,42.10858154,0.395833333,-86.4843,42.0812,0.40625,0.31875,1
-86.48290253,42.10858154,0.395833333,-86.4843,42.0812,0.40625,0.523611111,1
-86.452,42.1165,0.395833333,-86.452034,42.11642075,0.40625,0.527083333,1
-86.42828369,42.11942291,0.399305556,-86.43093109,42.08406067,0.40625,0.396527778,1
-86.44258881,42.10107803,0.399305556,-86.44437408,42.13894272,0.402777778,0.396527778,1
-86.40387726,42.13385391,0.402777778,-86.42856598,42.11484146,0.40625,0.400694444,1
-86.4587,42.0475,0.402777778,-86.44429016,42.09864807,0.413194444,0.401388889,1
-86.42594147,42.08149338,0.402777778,-86.44077301,42.1086731,0.40625,0.402083333,1
-86.48298645,42.1085968,0.40625,-86.4843,42.0812,0.409722222,0.593055556,1
-86.45709229,42.13053513,0.40625,-86.43509674,42.08736801,0.416666667,0.405555556,1
-86.41551208,42.11359406,0.40625,-86.45043182,42.11264801,0.409722222,0.402777778,1
-86.44308472,42.09547424,0.40625,-86.45744324,42.11085892,0.409722222,0.402777778,1
-86.45731354,42.05484772,0.40625,-86.4434967,42.11345291,0.409722222,0.404861111,1
-86.4366684,42.15839005,0.40625,-86.44203186,42.10139465,0.409722222,0.404861111,1
-86.42191315,42.08197784,0.40625,-86.45975494,42.09823227,0.409722222,0.404861111,1
-86.48154449,42.10648727,0.40625,-86.48628998,42.08390427,0.409722222,0.402777778,1
-86.43442535,42.11437988,0.409722222,-86.43565369,42.10214615,0.413194444,0.407638889,1
-86.4485,42.0961,0.416666667,-86.42159271,42.07781219,0.416666667,0.40625,1
-86.44385529,42.10367584,0.416666667,,,0.416666667,0.396527778,1
-86.44549561,42.09552002,0.416666667,-86.42191315,42.08197784,0.420138889,0.390972222,1
-86.4080658,42.10144043,0.416666667,-86.4782,42.0886,0.416666667,0.399305556,1
-86.45907593,42.09699249,0.416666667,-86.423,42.1014,0.416666667,0.410416667,1
-86.44490814,42.09630966,0.416666667,-86.4372,42.1181,0.427083333,0.523611111,1
-86.46534729,42.11397934,0.416666667,-86.44572449,42.10552216,0.420138889,0.414583333,1
-86.452,42.1165,0.420138889,-86.452034,42.11642075,0.430555556,0.525,1
-86.42259979,42.07630539,0.423611111,-86.411026,42.10868835,0.427083333,0.420138889,1
-86.44327545,42.10022736,0.423611111,-86.45744324,42.11085892,0.427083333,0.422916667,1
-86.42856598,42.11484146,0.423611111,-86.40552521,42.09247589,0.427083333,0.420833333,1
-86.42856598,42.11484146,0.423611111,-86.40552521,42.09247589,0.427083333,0.449305556,1
-86.45549774,42.07906342,0.423611111,-86.464,42.1084,0.427083333,0.420833333,1
-86.48298645,42.1085968,0.427083333,-86.4843,42.0812,0.4375,0.523611111,1
-86.42532349,42.07723618,0.427083333,-86.41466522,42.0965271,0.430555556,0.426388889,1
-86.4318,42.119,0.427083333,-86.4577,42.0471,0.430555556,0.424305556,1
-86.44381714,42.0990715,0.427083333,-86.45744324,42.11085892,0.430555556,0.426388889,1
-86.4782,42.0886,0.427083333,-86.4598,42.1099,0.430555556,0.425694444,1
-86.45004272,42.08737946,0.430555556,-86.45239258,42.1158905,0.434027778,0.427777778,1
-86.41703796,42.10889816,0.430555556,-86.42191315,42.08197784,0.4375,0.427777778,1
-86.44249725,42.09865189,0.430555556,-86.43971252,42.08915329,0.434027778,0.427083333,1
-86.43538666,42.11888504,0.430555556,-86.4589,42.0476,0.434027778,0.429166667,1
-86.43688965,42.1141243,0.430555556,-86.4319,42.0864,0.434027778,0.427777778,1
-86.44437408,42.09451294,0.434027778,-86.4236,42.0795,0.4375,0.432638889,1
-86.45954132,42.0922699,0.434027778,-86.451,42.1166,0.4375,0.432638889,1
-86.43399811,42.11748505,0.4375,-86.41117096,42.13207245,0.440972222,0.436111111,1
-86.42191315,42.08197784,0.4375,-86.486,42.0847,0.440972222,0.436805556,1
-86.43718719,42.0846138,0.4375,-86.4841,42.0902,0.444444444,0.434722222,1
-86.41099548,42.10848618,0.4375,-86.42191315,42.08197784,0.440972222,0.436111111,1
-86.4436,42.1358,0.4375,-86.44258881,42.10107803,0.440972222,0.436111111,1
-86.7522049,41.78508377,0.4375,-86.45975494,42.10988617,0.440972222,0.434722222,1
-86.45584869,42.047966,0.4375,-86.44226074,42.1240387,0.440972222,0.434027778,1
-86.45330048,42.11296082,0.440972222,-86.43565369,42.10214615,0.444444444,0.438194444,1
-86.41352081,42.13243484,0.440972222,-86.43327332,42.08748245,0.444444444,0.438194444,1
-86.47182465,42.08440018,0.444444444,-86.43538666,42.09188461,0.447916667,0.44375,1
-86.45119476,42.10912323,0.444444444,-86.42532349,42.07723618,0.447916667,0.44375,1
-86.4535,42.1026,0.447916667,-86.48178864,42.11087799,0.458333333,0.523611111,1
-86.45584869,42.04795074,0.447916667,-86.45572662,42.10268784,0.451388889,0.446527778,1
-86.39707947,42.12371445,0.447916667,-86.41487885,42.09745407,0.451388889,0.446527778,1
-86.454422,42.11468506,0.447916667,-86.4682,42.1126,0.451388889,0.445138889,1
-86.41209412,42.12324905,0.447916667,-86.4782,42.0886,0.451388889,0.447222222,1
-86.452034,42.11642075,0.447916667,-86.4372,42.1181,0.451388889,0.446527778,1
-86.4587,42.0475,0.451388889,-86.43971252,42.08915329,0.451388889,0.438888889,1
-86.42594147,42.08149338,0.451388889,-86.49350739,42.07883453,0.454861111,0.449305556,1
-86.42191315,42.08197784,0.451388889,-86.41814423,42.10895157,0.454861111,0.45,1
-86.45509338,42.13072968,0.451388889,-86.3956,42.0901,0.454861111,0.449305556,1
-86.40612793,42.13323975,0.451388889,-86.42532349,42.07723618,0.454861111,0.449305556,1
-86.40612793,42.13323975,0.451388889,-86.42532349,42.07723618,0.454861111,0.473611111,1
-86.43643188,42.08872223,0.454861111,-86.4642868,42.10618973,0.458333333,0.451388889,1
-86.44923401,42.09378815,0.454861111,-86.45975494,42.10988617,0.458333333,0.452083333,1
-86.44844818,42.09255219,0.454861111,-86.45394135,42.11663437,0.458333333,0.452083333,1
-86.4318,42.119,0.458333333,-86.4589,42.0476,0.46875,0.523611111,1
-86.4548,42.1149,0.458333333,-86.48298645,42.1085968,0.461805556,0.595138889,1
-86.45583344,42.11674118,0.458333333,-86.411026,42.10868835,0.461805556,0.45625,1
-86.4568,42.1072,0.458333333,-86.3956,42.0901,0.461805556,0.409027778,1
-86.43565369,42.10214615,0.461805556,-86.43963623,42.12195969,0.465277778,0.461805556,1
-86.43971252,42.08915329,0.461805556,-86.44249725,42.09865189,0.465277778,0.459722222,1
-86.452,42.1165,0.461805556,-86.452034,42.11642075,0.472222222,0.527083333,1
-86.4511261,42.10338593,0.465277778,-86.4319,42.0864,0.46875,0.463194444,1
-86.45584869,42.047966,0.465277778,-86.44226074,42.1240387,0.46875,0.463194444,1
-86.4316,42.0926,0.465277778,-86.426651,42.07980728,0.46875,0.463888889,1
-86.45744324,42.11085892,0.465277778,-86.4532547,42.11507034,0.46875,0.463194444,1
-86.4782,42.0886,0.46875,-86.4080658,42.10144043,0.472222222,0.465972222,1
-86.41201782,42.12326813,0.46875,-86.47973633,42.11115265,0.472222222,0.468055556,1
-86.41539001,42.12347412,0.46875,-86.43391418,42.08058929,0.472222222,0.467361111,1
-86.44148254,42.08358765,0.472222222,-86.4589,42.0476,0.475694444,0.471527778,1
-86.42191315,42.08197784,0.472222222,-86.43152618,42.0904808,0.475694444,0.46875,1
-86.4179,42.0811,0.472222222,-86.45226288,42.10745239,0.475694444,0.46875,1
-86.41466522,42.0965271,0.472222222,-86.4782,42.0886,0.475694444,0.470138889,1
-86.4548,42.1149,0.475694444,-86.48290253,42.10858154,0.479166667,0.523611111,1
-86.411026,42.10868835,0.475694444,-86.42191315,42.08197784,0.479166667,0.473611111,1
-86.43565369,42.10214615,0.475694444,-86.47973633,42.11115265,0.479166667,0.475,1
-86.42191315,42.08197784,0.479166667,-86.48153687,42.10273743,0.482638889,0.477777778,1
-86.4511261,42.10338593,0.479166667,-86.4319,42.0864,0.482638889,0.477083333,1
-86.452,42.1165,0.479166667,-86.452034,42.11642075,0.489583333,0.527083333,1
-86.44844818,42.09255219,0.482638889,-86.4143219,42.09670258,0.486111111,0.479166667,1
-86.45214081,42.09751892,0.486111111,-86.464,42.1084,0.489583333,0.485416667,1
-86.48008728,42.1104126,0.486111111,-86.4642868,42.10618973,0.489583333,0.484027778,1
-86.43327332,42.08748245,0.489583333,-86.41352081,42.13243484,0.493055556,0.488888889,1
-86.41882324,42.10778809,0.493055556,-86.45568848,42.13240433,0.496527778,0.489583333,1
-86.42191315,42.08197784,0.493055556,-86.41703796,42.10889816,0.496527778,0.491666667,1
-86.40552521,42.09247589,0.493055556,-86.42856598,42.11484146,0.496527778,0.490972222,1
-86.40552521,42.09247589,0.493055556,-86.42856598,42.11484146,0.496527778,0.353472222,1
-86.40552521,42.09247589,0.493055556,-86.42856598,42.11484146,0.496527778,0.354166667,1
-86.42532349,42.07723618,0.496527778,-86.43327332,42.08748245,0.503472222,0.496527778,1
-86.40552521,42.09247589,0.496527778,-86.42519379,42.09089661,0.5,0.49375,1
-86.43538666,42.09188461,0.5,-86.4611969,42.08673859,0.503472222,0.547916667,1
-86.41487885,42.09745407,0.5,-86.40085602,42.12699509,0.503472222,0.501388889,1
-86.42191315,42.08197784,0.5,-86.44243622,42.09189224,0.503472222,0.496527778,1
-86.46422577,42.09205246,0.5,-86.43538666,42.09188461,0.503472222,0.367361111,1
-86.3956,42.0901,0.5,-86.452,42.1165,0.510416667,0.523611111,1
-86.48628998,42.08390427,0.503472222,-86.48154449,42.10648727,0.506944444,0.502083333,1
-86.46616364,42.07206726,0.503472222,-86.42191315,42.08197784,0.506944444,0.502083333,1
-86.4297,42.0817,0.503472222,-86.42532349,42.07723618,0.506944444,0.500694444,1
-86.41197968,42.12325668,0.503472222,-86.42532349,42.07723618,0.506944444,0.500694444,1
-86.43538666,42.09188461,0.503472222,-86.44612122,42.12427902,0.506944444,0.501388889,1
-86.41550446,42.11796188,0.503472222,-86.4432,42.104,0.506944444,0.502777778,1
-86.4598,42.1099,0.503472222,-86.4587,42.0475,0.506944444,0.501388889,1
-86.419,42.0986,0.503472222,-86.46453094,42.09294128,0.506944444,0.502777778,1
-86.41674042,42.09653091,0.503472222,-86.436203,42.09794617,0.506944444,0.500694444,1
-86.49082947,42.09719467,0.506944444,-86.45774078,42.11179352,0.510416667,0.503472222,1
-86.502,42.0807,0.506944444,-86.44919586,42.1149292,0.510416667,0.505555556,1
-86.4362,42.0842,0.506944444,-86.45975494,42.10988617,0.510416667,0.504861111,1
-86.452034,42.11642075,0.506944444,-86.46401215,42.11122894,0.510416667,0.504861111,1
-86.45584869,42.13151169,0.510416667,-86.45560455,42.08740997,0.513888889,0.508333333,1
-86.46534729,42.11397934,0.510416667,-86.46231842,42.10018921,0.513888889,0.507638889,1
-86.41561127,42.09944916,0.510416667,-86.47724152,42.11014938,0.513888889,0.507638889,1
-86.42191315,42.08197784,0.510416667,-86.411026,42.10868835,0.513888889,0.507638889,1
-86.4368,42.0736,0.510416667,-86.46450806,42.10650635,0.513888889,0.507638889,1
-86.41149139,42.1329689,0.510416667,-86.45449829,42.10038757,0.513888889,0.508333333,1
-86.44475555,42.11722183,0.513888889,-86.50201416,42.08036423,0.517361111,0.513194444,1
-86.4368,42.0736,0.513888889,-86.45050812,42.10225677,0.517361111,0.511111111,1
-86.42594147,42.08149338,0.513888889,-86.45977783,42.10988235,0.517361111,0.511111111,1
-86.4587,42.0475,0.517361111,-86.43247223,42.1185379,0.520833333,0.513888889,1
-86.47724152,42.11014938,0.517361111,-86.43920135,42.12017822,0.520833333,0.515972222,1
-86.4589,42.0476,0.517361111,-86.43538666,42.11888504,0.520833333,0.516666667,1
-86.4589,42.0476,0.517361111,-86.43538666,42.11888504,0.520833333,0.315277778,1
-86.4589,42.0476,0.517361111,-86.43538666,42.11888504,0.520833333,0.335416667,1
-86.454422,42.11468506,0.517361111,-86.4782,42.0886,0.520833333,0.514583333,1
-86.43093109,42.08406067,0.517361111,-86.47973633,42.11115265,0.520833333,0.515972222,1
-86.4112,42.0897,0.517361111,-86.44612122,42.12427902,0.520833333,0.514583333,1
-86.42594147,42.08149338,0.520833333,-86.42532349,42.07723618,0.524305556,0.51875,1
-86.4782,42.0886,0.520833333,-86.44612122,42.12427902,0.524305556,0.518055556,1
-86.45329285,42.11584091,0.520833333,-86.44327545,42.10277557,0.534722222,0.517361111,1
-86.4371109,42.07411575,0.520833333,-86.45977783,42.10988235,0.524305556,0.517361111,1
-86.3956,42.0901,0.520833333,-86.4090271,42.13332367,0.53125,0.517361111,1
-86.3956,42.0901,0.520833333,-86.4597702,42.09957123,0.524305556,0.519444444,1
-86.45571899,42.1131897,0.520833333,-86.41505432,42.11359406,0.53125,0.523611111,1
-86.45394135,42.11663437,0.524305556,-86.45561981,42.08857346,0.527777778,0.522916667,1
-86.48318481,42.10731506,0.524305556,-86.43565369,42.10214615,0.53125,0.522222222,1
-86.42519379,42.09089661,0.524305556,-86.40552521,42.09247589,0.527777778,0.520833333,1
-86.45583344,42.11674118,0.524305556,-86.411026,42.10868835,0.527777778,0.522222222,1
-86.45214081,42.09751892,0.527777778,-86.464,42.1084,0.53125,0.525694444,1
-86.42532349,42.07723618,0.527777778,-86.40612793,42.13323975,0.53125,0.527083333,1
-86.42532349,42.07723618,0.527777778,-86.40612793,42.13323975,0.53125,0.398611111,1
-86.4319,42.0864,0.527777778,-86.4511261,42.10338593,0.53125,0.526388889,1
-86.42191315,42.08197784,0.53125,-86.41099548,42.10848618,0.534722222,0.529166667,1
-86.41134644,42.10870361,0.53125,-86.43515015,42.11426163,0.534722222,0.530555556,1
-86.41134644,42.10870361,0.53125,-86.43515015,42.11426163,0.534722222,0.399305556,1
-86.4297,42.0817,0.53125,-86.4789,42.1098,0.534722222,0.529166667,1
-86.42679596,42.10361481,0.53125,-86.4432,42.104,0.534722222,0.527777778,1
-86.45571899,42.1131897,0.53125,-86.4296875,42.08423615,0.541666667,0.523611111,1
-86.45571899,42.1131897,0.53125,-86.4535,42.1026,0.541666667,0.523611111,1
-86.45571899,42.1131897,0.53125,-86.45004272,42.08737946,0.541666667,0.523611111,1
-86.44409943,42.12471771,0.53125,-86.4782,42.0886,0.534722222,0.528472222,1
-86.43920135,42.12017822,0.534722222,-86.41849518,42.07973862,0.538194444,0.532638889,1
-86.43789673,42.1186676,0.534722222,-86.48047638,42.10691833,0.538194444,0.531944444,1
-86.43565369,42.10214615,0.534722222,-86.4301,42.0795,0.538194444,0.532638889,1
-86.4368,42.0736,0.534722222,-86.4416,42.114,0.538194444,0.533333333,1
-86.45569611,42.13072968,0.534722222,-86.44687653,42.10192108,0.538194444,0.531944444,1
-86.44148254,42.08388519,0.534722222,-86.4652,42.1118,0.538194444,0.533333333,1
-86.41685486,42.08301163,0.538194444,-86.4934,42.0796,0.541666667,0.535416667,1
-86.39972687,42.12531281,0.538194444,-86.4374,42.0876,0.541666667,0.5375,1
-86.44249725,42.09865189,0.541666667,-86.49716949,42.07513046,0.552083333,0.583333333,1
-86.44871521,42.10844803,0.541666667,-86.49716949,42.07513046,0.552083333,0.523611111,1
-86.4652,42.1118,0.541666667,-86.45214081,42.09751892,0.545138889,0.540277778,1
-86.44001007,42.12368011,0.545138889,-86.41235352,42.09027863,0.548611111,0.544444444,1
-86.45168304,42.09090042,0.545138889,-86.40493011,42.10037613,0.548611111,0.543055556,1
-86.45523071,42.13071442,0.548611111,-86.43958282,42.11149216,0.552083333,0.547222222,1
-86.4112,42.0897,0.548611111,-86.41622925,42.13280106,0.552083333,0.547916667,1
-86.46231842,42.10018921,0.548611111,-86.43538666,42.09188461,0.552083333,0.545833333,1
-86.3956,42.0901,0.552083333,-86.452034,42.11642075,0.555555556,0.552777778,1
-86.4587,42.0475,0.552083333,-86.44813538,42.10673904,0.555555556,0.55,1
-86.45211792,42.08678436,0.552083333,-86.40493011,42.10037613,0.555555556,0.548611111,1
-86.45622253,42.13156128,0.555555556,-86.45756531,42.09615326,0.559027778,0.552777778,1
-86.4301,42.0795,0.555555556,-86.45239258,42.1158905,0.559027778,0.552083333,1
-86.45048523,42.10602188,0.559027778,-86.4443,42.1159,0.5625,0.557638889,1
-86.4338,42.0854,0.559027778,-86.41352081,42.13243484,0.5625,0.558333333,1
-86.4338,42.0854,0.559027778,-86.41352081,42.13243484,0.5625,0.41875,1
-86.4371109,42.07411575,0.559027778,-86.43391418,42.08058929,0.5625,0.555555556,1
-86.4156189,42.09768295,0.559027778,-86.43615723,42.08345413,0.5625,0.558333333,1
-86.4156189,42.09768295,0.559027778,-86.43615723,42.08345413,0.5625,0.322222222,1
-86.3956,42.0901,0.5625,-86.452,42.1165,0.572916667,0.523611111,1
-86.4782,42.0886,0.5625,-86.4383,42.1232,0.572916667,0.559722222,1
-86.44619751,42.10353851,0.5625,-86.4297,42.0817,0.565972222,0.559722222,1
-86.44001007,42.12368011,0.5625,-86.44437408,42.13894272,0.565972222,0.561111111,1
-86.452,42.1165,0.5625,-86.44612122,42.12427902,0.565972222,0.559722222,1
-86.43538666,42.09188461,0.5625,-86.46422577,42.09205246,0.565972222,0.561111111,1
-86.4169,42.083,0.5625,-86.44437408,42.13894272,0.572916667,0.523611111,1
-86.47973633,42.11115265,0.565972222,-86.4339447,42.08638,0.569444444,0.564583333,1
-86.47973633,42.11115265,0.565972222,-86.4339447,42.08638,0.569444444,0.530555556,1
-86.42594147,42.08149338,0.565972222,-86.43643188,42.08872223,0.569444444,0.565277778,1
-86.4179,42.0801,0.565972222,-86.44675446,42.09174728,0.569444444,0.563888889,1
-86.41109467,42.10868835,0.569444444,-86.4511,42.117,0.572916667,0.56875,1
-86.43946838,42.11355972,0.569444444,-86.47724152,42.11014938,0.572916667,0.567361111,1
-86.47973633,42.11115265,0.569444444,-86.48628998,42.08390427,0.576388889,0.561805556,1
-86.3956,42.0901,0.569444444,-86.43940735,42.12232208,0.572916667,0.567361111,1
-86.3956,42.0901,0.569444444,-86.43615723,42.08345413,0.572916667,0.567361111,1
-86.3956,42.0901,0.569444444,-86.40552521,42.09247589,0.572916667,0.568055556,1
-86.3956,42.0901,0.569444444,-86.43280792,42.09253311,0.572916667,0.566666667,1
-86.4417038,42.10238266,0.569444444,-86.43509674,42.08736801,0.572916667,0.568055556,1
-86.4417038,42.10238266,0.569444444,-86.43509674,42.08736801,0.572916667,0.45,1
-86.4417038,42.10238266,0.569444444,-86.43509674,42.08736801,0.572916667,0.45,1
-86.502,42.0807,0.572916667,-86.42856598,42.1147995,0.576388889,0.571527778,1
-86.4789,42.1098,0.576388889,-86.4297,42.0817,0.579861111,0.575694444,1
-86.4405365,42.10957718,0.579861111,-86.42532349,42.07723618,0.583333333,0.577777778,1
-86.4405365,42.10957718,0.579861111,-86.42532349,42.07723618,0.583333333,0.330555556,1
-86.45893097,42.04759598,0.579861111,-86.44148254,42.08358765,0.579861111,0.575,1
-86.40552521,42.09247589,0.579861111,-86.42519379,42.09089661,0.583333333,0.577777778,1
-86.44871521,42.10844803,0.579861111,-86.3956,42.0901,0.583333333,0.623611111,1
-86.45756531,42.09615326,0.579861111,-86.48225403,42.10958099,0.583333333,0.578472222,1
-86.4782,42.0886,0.579861111,-86.4374,42.0876,0.583333333,0.579166667,1
-86.44629669,42.10372925,0.583333333,-86.454422,42.11468506,0.586805556,0.582638889,1
-86.44121552,42.09811401,0.583333333,-86.45394135,42.11663437,0.586805556,0.579861111,1
-86.44490814,42.09630966,0.583333333,-86.41622925,42.13280106,0.586805556,0.58125,1
-86.47973633,42.11115265,0.583333333,-86.41201782,42.12326813,0.586805556,0.58125,1
-86.45237732,42.10868073,0.583333333,-86.44315338,42.09380341,0.586805556,0.580555556,1
-86.45739746,42.10727692,0.583333333,-86.43643188,42.08872223,0.583333333,0.579166667,1
-86.43615723,42.08345413,0.583333333,-86.42532349,42.07723618,0.586805556,0.581944444,1
-86.4196,42.0817,0.586805556,-86.45549774,42.07906342,0.590277778,0.583333333,1
-86.452,42.1165,0.586805556,-86.452034,42.11642075,0.597222222,0.525,1
-86.43718719,42.0846138,0.590277778,-86.39972687,42.12531281,0.59375,0.589583333,1
-86.44638824,42.11018372,0.590277778,-86.43538666,42.09188461,0.59375,0.586805556,1
-86.48628998,42.08390427,0.59375,-86.41976929,42.08000946,0.604166667,0.590972222,1
-86.4789,42.1098,0.59375,-86.4169,42.083,0.597222222,0.590972222,1
-86.48047638,42.10691833,0.59375,-86.43789673,42.1186676,0.597222222,0.591666667,1
-86.48439026,42.10781479,0.59375,-86.41109467,42.10868835,0.597222222,0.590972222,1
-86.41231537,42.10868835,0.597222222,-86.44271088,42.1219902,0.600694444,0.594444444,1
-86.4782,42.0886,0.597222222,-86.45420074,42.10741806,0.600694444,0.596527778,1
-86.45769501,42.1099968,0.597222222,-86.4789,42.1098,0.600694444,0.596527778,1
-86.4083252,42.10144043,0.600694444,-86.45893097,42.04759598,0.604166667,0.599305556,1
-86.45548248,42.13072968,0.604166667,-86.41075897,42.10214233,0.607638889,0.602777778,1
-86.44309998,42.14993286,0.604166667,-86.43515015,42.11426163,0.614583333,0.523611111,1
-86.4782,42.0886,0.604166667,-86.44017792,42.09672165,0.614583333,0.523611111,1
-86.4782,42.0886,0.604166667,-86.44793701,42.09686279,0.614583333,0.523611111,1
-86.452034,42.11642075,0.604166667,-86.45183563,42.09410858,0.607638889,0.602083333,1
-86.4372,42.1181,0.604166667,-86.44490814,42.09630966,0.614583333,0.523611111,1
-86.4934,42.0796,0.607638889,-86.4169,42.083,0.611111111,0.606944444,1
-86.42532349,42.07723618,0.611111111,-86.41539001,42.12347412,0.614583333,0.609027778,1
-86.4440155,42.09250641,0.611111111,-86.41116333,42.10868835,0.614583333,0.609722222,1
-86.43565369,42.10214615,0.611111111,-86.45709229,42.13053513,0.614583333,0.607638889,1
-86.502,42.0807,0.614583333,-86.45455933,42.10185623,0.618055556,0.6125,1
-86.45574188,42.10385132,0.614583333,-86.42420197,42.12097931,0.614583333,0.584722222,1
-86.41525269,42.11355591,0.618055556,-86.42191315,42.08197784,0.621527778,0.616666667,1
-86.4375,42.0887,0.618055556,-86.41674042,42.09653091,0.621527778,0.615972222,1
-86.423,42.1014,0.618055556,-86.4539,42.0968,0.621527778,0.615277778,1
