"dat_id","per_id","age","gender","income","lic","mode","purpose","X","geoid_o","sampno","deptime","geoid_d","zid","arrtime","dist","autoivtt","darivtt","walktt","costauto","sharedridecost","darefare","busfare","buswaitt","bustt","u_perid","emp","child16","hh_auto","PERRKWT0"
3,304098201,4,1,2,1,4,19,19,260210020001,3040982,"10/13/2015 16:50",260210004002,260000000000,"10/13/2015 16:59",0.93,1.395,1.594285714,15.94285714,0.558,0.2232,2.093,1.0465,-99999,2.232,0,6,-99999,2,88.3455128
3,304098202,4,2,2,1,4,17,17,260210020001,3040982,"10/13/2015 9:35",260210018002,260000000000,"10/13/2015 10:05",4.38,6.57,7.508571429,75.08571429,2.628,1.0512,2.438,1.219,-99999,10.512,1,0,-99999,2,84.7859862
3,304098202,4,2,2,1,4,3,3,260210020001,3040982,"10/13/2015 14:00",260210024002,260000000000,"10/13/2015 14:30",3.06,4.59,5.245714286,52.45714286,1.836,0.7344,2.306,1.153,-99999,7.344,0,0,-99999,2,84.7859862
3,304098203,2,2,2,-99999,5,6,6,260210020001,3040982,"10/13/2015 7:20",260210004002,260000000000,"10/13/2015 7:30",1.31,1.965,2.245714286,22.45714286,0.786,0.3144,2.131,1.0655,-99999,3.144,1,-99999,-99999,2,93.306803
3,304121401,4,1,1,1,4,9,9,260210020002,3041214,"10/7/2015 10:15",260210020001,260000000000,"10/7/2015 10:20",1.2,1.8,2.057142857,20.57142857,0.72,0.288,2.12,1.06,-99999,2.88,0,6,-99999,1,79.7239901
3,304121401,4,1,1,1,4,9,9,260210020002,3041214,"10/7/2015 13:45",260210021003,260000000000,"10/7/2015 13:58",2.26,3.39,3.874285714,38.74285714,1.356,0.5424,2.226,1.113,-99999,5.424,0,6,-99999,1,79.7239901
3,304226101,4,2,9,1,4,9,9,260210014001,3042261,"9/17/2015 12:08",260210017003,260000000000,"9/17/2015 12:18",0.69,1.035,1.182857143,11.82857143,0.414,0.1656,2.069,1.0345,-99999,1.656,0,3,-99999,2,100.0982617
3,304226102,4,1,9,1,4,19,19,260210014001,3042261,"9/17/2015 7:18",260210017002,260000000000,"9/17/2015 7:25",2.25,3.375,3.857142857,38.57142857,1.35,0.54,2.225,1.1125,-99999,5.4,1,0,-99999,2,108.9919577
3,304226102,4,1,9,1,4,19,19,260210014001,3042261,"9/17/2015 19:30",260210017002,260000000000,"9/17/2015 19:35",2.25,3.375,3.857142857,38.57142857,1.35,0.54,2.225,1.1125,-99999,5.4,0,0,-99999,2,108.9919577
3,304226103,2,1,9,-99999,5,6,6,260210014001,3042261,"9/17/2015 7:18",260210017002,260000000000,"9/17/2015 7:25",2.25,3.375,3.857142857,38.57142857,1.35,0.54,2.225,1.1125,-99999,5.4,1,-99999,-99999,2,101.6386276
3,304375401,4,1,7,1,4,17,17,260210014001,3043754,"9/17/2015 20:35",260210016001,260000000000,"9/17/2015 20:40",1.61,2.415,2.76,27.6,0.966,0.3864,2.161,1.0805,-99999,3.864,0,0,-99999,3,29.1417986
3,304375402,4,2,7,1,4,3,3,260210014001,3043754,"9/17/2015 4:40",260210020003,260000000000,"9/17/2015 4:55",5.76,8.64,9.874285714,98.74285714,3.456,1.3824,2.576,1.288,-99999,13.824,0,0,-99999,3,34.3798418
3,304897301,4,1,3,1,4,3,3,260210022002,3048973,"10/21/2015 7:39",260210022002,260000000000,"10/21/2015 8:05",7.2,10.8,12.34285714,123.4285714,4.32,1.728,2.72,1.36,-99999,17.28,1,0,-99999,2,91.8248876
3,304897302,4,2,3,1,4,3,3,260210022002,3048973,"10/21/2015 9:30",260210021003,260000000000,"10/21/2015 9:45",2.69,4.035,4.611428571,46.11428571,1.614,0.6456,2.269,1.1345,-99999,6.456,1,0,-99999,2,84.3320171
3,304897303,2,1,3,-99999,5,6,6,260210022002,3048973,"10/21/2015 7:39",260210101001,260000000000,"10/21/2015 7:51",6.72,10.08,11.52,115.2,4.032,1.6128,2.672,1.336,-99999,16.128,1,-99999,-99999,2,85.6297635
3,304898801,4,2,5,1,4,16,16,260210207003,3048988,"10/7/2015 18:05",260210004002,260000000000,"10/7/2015 18:55",30.66,45.99,52.56,525.6,18.396,7.3584,5.066,2.533,-99999,73.584,0,3,-99999,1,59.5131534
3,305079301,4,2,-7,1,4,13,13,260210016001,3050793,"10/13/2015 12:45",260210017002,260000000000,"10/13/2015 12:50",1.42,2.13,2.434285714,24.34285714,0.852,0.3408,2.142,1.071,-99999,3.408,0,0,-99999,3,76.2238214
3,305079301,4,2,-7,1,4,13,13,260210016001,3050793,"10/13/2015 16:30",260210016001,260000000000,"10/13/2015 16:35",1.51,2.265,2.588571429,25.88571429,0.906,0.3624,2.151,1.0755,-99999,3.624,0,0,-99999,3,76.2238214
3,305079302,4,1,-7,1,4,3,3,260210016001,3050793,"10/13/2015 7:35",260210004002,260000000000,"10/13/2015 7:47",6.69,10.035,11.46857143,114.6857143,4.014,1.6056,2.669,1.3345,-99999,16.056,1,0,-99999,3,82.9962815
3,305079303,3,1,-7,1,4,6,6,260210016001,3050793,"10/13/2015 7:05",260210017002,260000000000,"10/13/2015 7:07",1.5,2.25,2.571428571,25.71428571,0.9,0.36,2.15,1.075,-99999,3.6,1,5,-99999,3,105.028668
3,305079303,3,1,-7,1,4,18,18,260210016001,3050793,"10/13/2015 18:40",260210017002,260000000000,"10/13/2015 18:42",1.42,2.13,2.434285714,24.34285714,0.852,0.3408,2.142,1.071,-99999,3.408,0,5,-99999,3,105.028668
3,305079304,2,2,-7,-99999,5,6,6,260210016001,3050793,"10/13/2015 7:05",260210017002,260000000000,"10/13/2015 7:07",1.5,2.25,2.571428571,25.71428571,0.9,0.36,2.15,1.075,-99999,3.6,1,-99999,-99999,3,83.8841583
3,305079305,2,2,-7,-99999,5,6,6,260210016001,3050793,"10/13/2015 7:05",260210017002,260000000000,"10/13/2015 7:07",1.5,2.25,2.571428571,25.71428571,0.9,0.36,2.15,1.075,-99999,3.6,1,-99999,-99999,3,83.8841583
3,305079305,2,2,-7,-99999,5,17,17,260210016001,3050793,"10/13/2015 17:15",260210017002,260000000000,"10/13/2015 17:20",2.34,3.51,4.011428571,40.11428571,1.404,0.5616,2.234,1.117,-99999,5.616,0,-99999,-99999,3,83.8841583
3,305104002,4,1,-7,1,4,4,4,260210016001,3051040,"9/29/2015 10:30",260210015002,260000000000,"9/29/2015 10:35",1.82,2.73,3.12,31.2,1.092,0.4368,2.182,1.091,-99999,4.368,0,0,-99999,3,33.8461296
3,305104002,4,1,-7,1,4,9,9,260210016001,3051040,"9/29/2015 14:25",260210016001,260000000000,"9/29/2015 14:30",1.47,2.205,2.52,25.2,0.882,0.3528,2.147,1.0735,-99999,3.528,0,0,-99999,3,33.8461296
3,305422501,4,1,-7,1,4,3,3,260210110002,3054225,"10/20/2015 7:00",260210015001,260000000000,"10/20/2015 7:15",7.33,10.995,12.56571429,125.6571429,4.398,1.7592,2.733,1.3665,-99999,17.592,1,0,-99999,2,45.7776811
3,305422502,4,2,-7,1,4,9,9,260210110002,3054225,"10/20/2015 16:00",260210014003,260000000000,"10/20/2015 16:15",5.79,8.685,9.925714286,99.25714286,3.474,1.3896,2.579,1.2895,-99999,13.896,0,0,-99999,2,54.0059128
3,305560101,5,1,2,1,4,5,5,260210014001,3055601,"9/22/2015 9:46",260210016001,260000000000,"9/22/2015 10:18",0.45,0.675,0.771428571,7.714285714,0.27,0.108,2.045,1.0225,-99999,1.08,1,1,-99999,2,47.3409641
3,305583801,4,2,3,1,4,3,3,260210022002,3055838,"10/5/2015 7:05",260210021003,260000000000,"10/5/2015 7:15",1.87,2.805,3.205714286,32.05714286,1.122,0.4488,2.187,1.0935,-99999,4.488,1,0,-99999,1,56.7694561
3,305683401,4,2,-7,1,4,3,3,260210025002,3056834,"10/14/2015 6:30",260210011002,260000000000,"10/14/2015 6:50",5.12,7.68,8.777142857,87.77142857,3.072,1.2288,2.512,1.256,-99999,12.288,0,0,-99999,6,46.288556
3,305683401,4,2,-7,1,4,3,3,260210025002,3056834,"10/14/2015 12:30",260210011002,260000000000,"10/14/2015 12:50",5.11,7.665,8.76,87.6,3.066,1.2264,2.511,1.2555,-99999,12.264,0,0,-99999,6,46.288556
3,305683402,5,1,-7,1,4,17,17,260210025002,3056834,"10/14/2015 11:00",260210004002,260000000000,"10/14/2015 11:07",0.96,1.44,1.645714286,16.45714286,0.576,0.2304,2.096,1.048,-99999,2.304,0,1,-99999,6,44.8538781
3,305787201,6,2,-7,1,4,9,9,260210014001,3057872,"10/12/2015 14:05",260210014003,260000000000,"10/12/2015 14:15",2.46,3.69,4.217142857,42.17142857,1.476,0.5904,2.246,1.123,-99999,5.904,0,1,-99999,1,57.5254678
3,305788001,4,1,6,1,4,3,3,260210010001,3057880,"9/22/2015 6:20",260210111001,260000000000,"9/22/2015 6:43",12.01,18.015,20.58857143,205.8857143,7.206,2.8824,3.201,1.6005,-99999,28.824,0,0,-99999,2,33.7160622
3,305986301,6,1,4,1,4,13,13,260210020002,3059863,"10/7/2015 14:45",260210008001,260000000000,"10/7/2015 15:00",3.23,4.845,5.537142857,55.37142857,1.938,0.7752,2.323,1.1615,-99999,7.752,0,1,-99999,2,50.5805688
3,305986302,6,2,4,1,4,15,15,260210020002,3059863,"10/7/2015 10:45",260210004002,260000000000,"10/7/2015 11:00",1.72,2.58,2.948571429,29.48571429,1.032,0.4128,2.172,1.086,-99999,4.128,0,2,-99999,2,52.8935564
3,305986302,6,2,4,1,4,9,9,260210020002,3059863,"10/7/2015 14:15",260210021003,260000000000,"10/7/2015 14:25",2.93,4.395,5.022857143,50.22857143,1.758,0.7032,2.293,1.1465,-99999,7.032,0,2,-99999,2,52.8935564
3,306302101,4,1,3,1,4,9,9,260210020002,3063021,"10/19/2015 11:00",260210018002,260000000000,"10/19/2015 11:10",3.76,5.64,6.445714286,64.45714286,2.256,0.9024,2.376,1.188,-99999,9.024,0,1,-99999,1,61.9369034
3,306302101,4,1,3,1,4,9,9,260210020002,3063021,"10/19/2015 19:12",260210009001,260000000000,"10/19/2015 19:23",1.84,2.76,3.154285714,31.54285714,1.104,0.4416,2.184,1.092,-99999,4.416,0,1,-99999,1,61.9369034
3,306380301,4,1,6,1,4,3,3,260210014001,3063803,"9/29/2015 9:42",260210005001,260000000000,"9/29/2015 9:59",6.75,10.125,11.57142857,115.7142857,4.05,1.62,2.675,1.3375,-99999,16.2,1,0,-99999,4,37.2906218
3,306402901,4,1,7,1,4,17,17,260210016001,3064029,"9/29/2015 6:30",260210017001,260000000000,"9/29/2015 6:45",3.06,4.59,5.245714286,52.45714286,1.836,0.7344,2.306,1.153,-99999,7.344,0,0,-99999,3,45.9542789
3,306402901,4,1,7,1,4,12,12,260210016001,3064029,"9/29/2015 8:35",260210018002,260000000000,"9/29/2015 8:45",3.47,5.205,5.948571429,59.48571429,2.082,0.8328,2.347,1.1735,-99999,8.328,1,0,-99999,3,45.9542789
3,306402901,4,1,7,1,4,3,3,260210016001,3064029,"9/29/2015 10:15",260210014003,260000000000,"9/29/2015 10:25",1.82,2.73,3.12,31.2,1.092,0.4368,2.182,1.091,-99999,4.368,0,0,-99999,3,45.9542789
3,306402902,4,2,7,1,5,12,12,260210016001,3064029,"9/29/2015 8:35",260210018002,260000000000,"9/29/2015 8:45",3.47,5.205,5.948571429,59.48571429,2.082,0.8328,2.347,1.1735,-99999,8.328,1,0,-99999,3,51.7772692
3,306402902,4,2,7,1,4,9,9,260210016001,3064029,"9/29/2015 10:15",260210014003,260000000000,"9/29/2015 10:30",1.82,2.73,3.12,31.2,1.092,0.4368,2.182,1.091,-99999,4.368,0,0,-99999,3,51.7772692
3,306402902,4,2,7,1,4,9,9,260210016001,3064029,"9/29/2015 12:00",260210014003,260000000000,"9/29/2015 12:10",1.82,2.73,3.12,31.2,1.092,0.4368,2.182,1.091,-99999,4.368,0,0,-99999,3,51.7772692
3,306402903,4,1,7,1,4,3,3,260210016001,3064029,"9/29/2015 6:40",260210014003,260000000000,"9/29/2015 6:55",1.82,2.73,3.12,31.2,1.092,0.4368,2.182,1.091,-99999,4.368,0,0,-99999,3,56.0980831
3,306402903,4,1,7,1,4,6,6,260210016001,3064029,"9/29/2015 18:30",260210024002,260000000000,"9/29/2015 18:50",9.93,14.895,17.02285714,170.2285714,5.958,2.3832,2.993,1.4965,-99999,23.832,0,0,-99999,3,56.0980831
3,306628201,4,2,6,1,4,4,4,260210007002,3066282,"10/1/2015 7:35",260210103003,260000000000,"10/1/2015 7:55",15.5,23.25,26.57142857,265.7142857,9.3,3.72,3.55,1.775,-99999,37.2,1,0,-99999,4,32.5838428
3,306628201,4,2,6,1,4,3,3,260210007002,3066282,"10/1/2015 13:45",260210024002,260000000000,"10/1/2015 14:00",2.11,3.165,3.617142857,36.17142857,1.266,0.5064,2.211,1.1055,-99999,5.064,0,0,-99999,4,32.5838428
3,306628202,4,1,6,1,4,4,4,260210007002,3066282,"10/1/2015 6:30",260210022001,260000000000,"10/1/2015 6:45",4.38,6.57,7.508571429,75.08571429,2.628,1.0512,2.438,1.219,-99999,10.512,0,0,-99999,4,35.478906
3,306628202,4,1,6,1,4,3,3,260210007002,3066282,"10/1/2015 13:00",260210023002,260000000000,"10/1/2015 13:10",4.44,6.66,7.611428571,76.11428571,2.664,1.0656,2.444,1.222,-99999,10.656,0,0,-99999,4,35.478906
3,306628202,4,1,6,1,4,3,3,260210007002,3066282,"10/1/2015 18:00",260210011002,260000000000,"10/1/2015 18:10",4.34,6.51,7.44,74.4,2.604,1.0416,2.434,1.217,-99999,10.416,0,0,-99999,4,35.478906
3,306923701,4,1,3,1,4,14,14,260210007002,3069237,"10/6/2015 12:00",260210004002,260000000000,"10/6/2015 12:25",2.73,4.095,4.68,46.8,1.638,0.6552,2.273,1.1365,-99999,6.552,0,0,-99999,1,61.5782838
3,307054901,5,2,3,1,1,15,15,260210016001,3070549,"10/8/2015 8:00",260210016001,260000000000,"10/8/2015 8:02",0.04,0.06,0.068571429,0.685714286,0.024,0.0096,2.004,1.002,-99999,0.096,1,2,-99999,2,46.8484433
3,307054902,5,1,3,1,4,13,13,260210016001,3070549,"10/8/2015 10:45",260210004002,260000000000,"10/8/2015 11:12",7.26,10.89,12.44571429,124.4571429,4.356,1.7424,2.726,1.363,-99999,17.424,0,1,-99999,2,44.799803
3,307054902,5,1,3,1,4,17,17,260210016001,3070549,"10/8/2015 18:40",260210020003,260000000000,"10/8/2015 19:00",7.52,11.28,12.89142857,128.9142857,4.512,1.8048,2.752,1.376,-99999,18.048,0,1,-99999,2,44.799803
3,307116901,4,1,-7,1,4,14,14,260210011002,3071169,"10/29/2015 12:20",260210015001,260000000000,"10/29/2015 12:30",2.23,3.345,3.822857143,38.22857143,1.338,0.5352,2.223,1.1115,-99999,5.352,0,0,-99999,2,44.0772765
3,307127001,4,2,4,1,5,13,13,260210014002,3071270,"10/13/2015 9:17",260210017003,260000000000,"10/13/2015 9:24",2.81,4.215,4.817142857,48.17142857,1.686,0.6744,2.281,1.1405,-99999,6.744,1,1,-99999,2,51.9998718
3,307127001,4,2,4,1,5,12,12,260210014002,3071270,"10/13/2015 10:35",260210020001,260000000000,"10/13/2015 10:50",5.7,8.55,9.771428571,97.71428571,3.42,1.368,2.57,1.285,-99999,13.68,0,1,-99999,2,51.9998718
3,307127002,5,1,4,1,4,13,13,260210014002,3071270,"10/13/2015 9:17",260210017003,260000000000,"10/13/2015 9:24",2.7,4.05,4.628571429,46.28571429,1.62,0.648,2.27,1.135,-99999,6.48,1,0,-99999,2,48.1231784
3,307127002,5,1,4,1,4,12,12,260210014002,3071270,"10/13/2015 10:35",260210020001,260000000000,"10/13/2015 10:50",3.71,5.565,6.36,63.6,2.226,0.8904,2.371,1.1855,-99999,8.904,0,0,-99999,2,48.1231784
3,307127002,5,1,4,1,4,3,3,260210014002,3071270,"10/13/2015 15:52",260210014002,260000000000,"10/13/2015 16:00",1.16,1.74,1.988571429,19.88571429,0.696,0.2784,2.116,1.058,-99999,2.784,0,0,-99999,2,48.1231784
3,307131801,4,2,6,1,4,3,3,260210014001,3071318,"9/28/2015 8:45",260210013001,260000000000,"9/28/2015 8:50",2.11,3.165,3.617142857,36.17142857,1.266,0.5064,2.211,1.1055,-99999,5.064,1,0,-99999,4,58.5284391
3,307131801,4,2,6,1,4,17,17,260210014001,3071318,"9/28/2015 17:35",260210013001,260000000000,"9/28/2015 17:40",2.11,3.165,3.617142857,36.17142857,1.266,0.5064,2.211,1.1055,-99999,5.064,0,0,-99999,4,58.5284391
3,307131802,4,1,6,1,4,3,3,260210014001,3071318,"9/28/2015 6:00",261590113005,262000000000,"9/28/2015 6:45",29.62,44.43,50.77714286,507.7714286,17.772,7.1088,4.962,2.481,-99999,71.088,0,0,-99999,4,64.2889597
3,307131803,1,1,6,-99999,5,6,6,260210014001,3071318,"9/28/2015 8:45",260210013001,260000000000,"9/28/2015 8:50",2.11,3.165,3.617142857,36.17142857,1.266,0.5064,2.211,1.1055,-99999,5.064,1,-99999,-99999,4,63.0861625
3,307131803,1,1,6,-99999,5,17,17,260210014001,3071318,"9/28/2015 17:35",260210013001,260000000000,"9/28/2015 17:40",2.11,3.165,3.617142857,36.17142857,1.266,0.5064,2.211,1.1055,-99999,5.064,0,-99999,-99999,4,63.0861625
3,307131804,1,1,6,-99999,5,6,6,260210014001,3071318,"9/28/2015 8:45",260210013001,260000000000,"9/28/2015 8:50",2.11,3.165,3.617142857,36.17142857,1.266,0.5064,2.211,1.1055,-99999,5.064,1,-99999,-99999,4,63.0861625
3,307195902,4,2,5,1,4,3,3,260210011002,3071959,"10/22/2015 7:15",260210024002,260000000000,"10/22/2015 7:30",8.14,12.21,13.95428571,139.5428571,4.884,1.9536,2.814,1.407,-99999,19.536,1,0,-99999,2,46.288556
3,307386801,5,1,6,1,4,11,11,260210025002,3073868,"10/20/2015 13:20",260210015001,260000000000,"10/20/2015 14:25",7.87,11.805,13.49142857,134.9142857,4.722,1.8888,2.787,1.3935,-99999,18.888,0,1,-99999,2,30.1546528
3,307386801,5,1,6,1,4,9,9,260210025002,3073868,"10/20/2015 18:30",260210009002,260000000000,"10/20/2015 18:45",4.22,6.33,7.234285714,72.34285714,2.532,1.0128,2.422,1.211,-99999,10.128,0,1,-99999,2,30.1546528
3,307386802,4,2,6,1,4,3,3,260210025002,3073868,"10/20/2015 6:30",260210024002,260000000000,"10/20/2015 6:50",7.19,10.785,12.32571429,123.2571429,4.314,1.7256,2.719,1.3595,-99999,17.256,0,0,-99999,2,31.1191673
3,307391501,4,2,-8,1,4,3,3,260210007001,3073915,"10/27/2015 7:44",260210024002,260000000000,"10/27/2015 8:00",5.04,7.56,8.64,86.4,3.024,1.2096,2.504,1.252,-99999,12.096,1,0,-99999,2,45.3869705
3,307391501,4,2,-8,1,4,19,19,260210007001,3073915,"10/27/2015 17:01",260210021003,260000000000,"10/27/2015 17:10",2.33,3.495,3.994285714,39.94285714,1.398,0.5592,2.233,1.1165,-99999,5.592,0,0,-99999,2,45.3869705
3,307391501,4,2,-8,1,4,19,19,260210007001,3073915,"10/27/2015 21:03",260210021003,260000000000,"10/27/2015 21:15",2.33,3.495,3.994285714,39.94285714,1.398,0.5592,2.233,1.1165,-99999,5.592,0,0,-99999,2,45.3869705
3,307391503,4,2,-8,2,5,3,3,260210007001,3073915,"10/27/2015 7:30",260210021001,260000000000,"10/27/2015 8:00",2.33,3.495,3.994285714,39.94285714,1.398,0.5592,2.233,1.1165,-99999,5.592,1,6,-99999,2,63.8101606
3,307391504,4,2,-8,2,5,3,3,260210007001,3073915,"10/27/2015 17:01",260210021003,260000000000,"10/27/2015 17:10",2.27,3.405,3.891428571,38.91428571,1.362,0.5448,2.227,1.1135,-99999,5.448,0,0,-99999,2,58.5284391
3,307391505,1,2,-8,-99999,5,13,13,260210007001,3073915,"10/27/2015 17:01",260210021003,260000000000,"10/27/2015 17:10",2.27,3.405,3.891428571,38.91428571,1.362,0.5448,2.227,1.1135,-99999,5.448,0,-99999,-99999,2,68.3740157
3,307948201,4,2,2,2,8,6,6,260210021002,3079482,"10/7/2015 14:00",260210004002,260000000000,"10/7/2015 15:15",2.91,4.365,4.988571429,49.88571429,1.746,0.6984,2.291,1.1455,-99999,6.984,0,6,-99999,0,52.5379413
3,307948202,5,1,2,2,1,9,9,260210021002,3079482,"10/7/2015 9:00",260210021003,260000000000,"10/7/2015 10:15",0.27,0.405,0.462857143,4.628571429,0.162,0.0648,2.027,1.0135,-99999,0.648,1,6,-99999,0,47.3409641
3,307984001,4,2,-7,1,4,13,13,260210020003,3079840,"9/15/2015 9:30",260210021003,260000000000,"9/15/2015 9:47",0.57,0.855,0.977142857,9.771428571,0.342,0.1368,2.057,1.0285,-99999,1.368,1,1,-99999,1,41.3630827
3,307984001,4,2,-7,1,4,9,9,260210020003,3079840,"9/15/2015 13:45",260210021003,260000000000,"9/15/2015 13:59",2.21,3.315,3.788571429,37.88571429,1.326,0.5304,2.221,1.1105,-99999,5.304,0,1,-99999,1,41.3630827
3,307992301,4,2,5,1,4,9,9,260210016001,3079923,"10/12/2015 14:15",260210014003,260000000000,"10/12/2015 14:35",2.35,3.525,4.028571429,40.28571429,1.41,0.564,2.235,1.1175,-99999,5.64,0,3,-99999,4,35.4060362
3,307992302,4,1,5,1,4,3,3,260210016001,3079923,"10/12/2015 6:55",260210015001,260000000000,"10/12/2015 13:30",2.76,4.14,4.731428571,47.31428571,1.656,0.6624,2.276,1.138,-99999,6.624,0,0,-99999,4,41.0828389
3,308024001,4,2,5,1,5,3,3,260210101001,3080240,"10/21/2015 7:20",260210021003,260000000000,"10/21/2015 11:40",2.53,3.795,4.337142857,43.37142857,1.518,0.6072,2.253,1.1265,-99999,6.072,1,0,-99999,1,54.0765805
3,308102101,4,2,6,1,4,12,12,260210020002,3081021,"9/22/2015 7:45",260210008002,260000000000,"9/22/2015 8:20",4.33,6.495,7.422857143,74.22857143,2.598,1.0392,2.433,1.2165,-99999,10.392,1,0,-99999,3,53.4731544
3,308102102,4,1,6,1,4,3,3,260210020002,3081021,"9/22/2015 6:05",260210024002,260000000000,"9/22/2015 6:57",2.12,3.18,3.634285714,36.34285714,1.272,0.5088,2.212,1.106,-99999,5.088,0,0,-99999,3,58.7361208
3,308102103,1,1,6,-99999,5,6,6,260210020002,3081021,"9/22/2015 6:05",260210024002,260000000000,"9/22/2015 6:20",3.31,4.965,5.674285714,56.74285714,1.986,0.7944,2.331,1.1655,-99999,7.944,0,-99999,-99999,3,57.637213
3,308126701,4,1,5,1,4,3,3,260210016001,3081267,"9/24/2015 10:15",260270019002,260000000000,"9/24/2015 10:55",27.21,40.815,46.64571429,466.4571429,16.326,6.5304,4.721,2.3605,-99999,65.304,0,0,-99999,1,61.6526111
3,308664801,4,1,4,1,4,3,3,260210020003,3086648,"10/20/2015 10:45",260210021003,260000000000,"10/20/2015 10:55",0.89,1.335,1.525714286,15.25714286,0.534,0.2136,2.089,1.0445,-99999,2.136,0,0,-99999,2,75.309336
3,308664801,4,1,4,1,4,15,15,260210020003,3086648,"10/20/2015 20:00",260210016001,260000000000,"10/20/2015 20:15",4.94,7.41,8.468571429,84.68571429,2.964,1.1856,2.494,1.247,-99999,11.856,0,0,-99999,2,75.309336
3,308664802,4,2,4,2,5,3,3,260210020003,3086648,"10/20/2015 10:45",260210021003,260000000000,"10/20/2015 10:55",0.86,1.29,1.474285714,14.74285714,0.516,0.2064,2.086,1.043,-99999,2.064,0,0,-99999,2,51.4869027
3,308664802,4,2,4,2,5,15,15,260210020003,3086648,"10/20/2015 20:00",260210016001,260000000000,"10/20/2015 20:15",4.94,7.41,8.468571429,84.68571429,2.964,1.1856,2.494,1.247,-99999,11.856,0,0,-99999,2,51.4869027
3,308696301,4,1,2,1,4,15,15,260210025001,3086963,"10/20/2015 7:35",260210010001,260000000000,"10/20/2015 8:00",8.59,12.885,14.72571429,147.2571429,5.154,2.0616,2.859,1.4295,-99999,20.616,1,1,-99999,1,59.2449956
3,308696301,4,1,2,1,4,15,15,260210025001,3086963,"10/20/2015 10:30",260210103005,260000000000,"10/20/2015 11:00",8.78,13.17,15.05142857,150.5142857,5.268,2.1072,2.878,1.439,-99999,21.072,0,1,-99999,1,59.2449956
3,308696601,4,1,6,1,4,3,3,260210020003,3086966,"11/9/2015 6:36",260210025002,260000000000,"11/9/2015 6:47",5.39,8.085,9.24,92.4,3.234,1.2936,2.539,1.2695,-99999,12.936,0,0,-99999,2,27.6194344
3,308696602,4,2,6,1,4,3,3,260210020003,3086966,"11/9/2015 7:31",260210009002,260000000000,"11/9/2015 7:40",4.02,6.03,6.891428571,68.91428571,2.412,0.9648,2.402,1.201,-99999,9.648,1,0,-99999,2,31.1191673
3,309021001,5,2,-7,1,4,15,15,260210009001,3090210,"9/29/2015 12:45",260210009001,260000000000,"9/29/2015 14:30",3.99,5.985,6.84,68.4,2.394,0.9576,2.399,1.1995,-99999,9.576,0,0,-99999,1,55.0252902
3,309136001,5,1,4,1,4,4,4,260210024001,3091360,"10/12/2015 9:10",260210015001,260000000000,"10/12/2015 13:20",1.38,2.07,2.365714286,23.65714286,0.828,0.3312,2.138,1.069,-99999,3.312,1,0,-99999,3,48.1231784
3,309254701,4,1,2,1,4,6,6,260210020003,3092547,"9/29/2015 7:00",260210024002,260000000000,"9/29/2015 7:15",2.68,4.02,4.594285714,45.94285714,1.608,0.6432,2.268,1.134,-99999,6.432,1,6,-99999,1,53.3022433
3,309254702,4,2,2,1,4,19,19,260210020003,3092547,"9/29/2015 9:00",260210004002,260000000000,"9/29/2015 9:10",2.13,3.195,3.651428571,36.51428571,1.278,0.5112,2.213,1.1065,-99999,5.112,1,6,-99999,1,52.5379413
3,309254702,4,2,2,1,4,19,19,260210020003,3092547,"9/29/2015 10:30",260210004002,260000000000,"9/29/2015 10:40",2.77,4.155,4.748571429,47.48571429,1.662,0.6648,2.277,1.1385,-99999,6.648,0,6,-99999,1,52.5379413
3,309258301,4,1,1,2,1,3,3,260210023002,3092583,"10/21/2015 9:30",260210004002,260000000000,"10/21/2015 10:00",0.28,0.42,0.48,4.8,0.168,0.0672,2.028,1.014,-99999,0.672,1,0,-99999,1,83.309883
3,309347301,4,2,5,1,4,13,13,260210013002,3093473,"11/3/2015 11:05",260210004002,260000000000,"11/3/2015 11:15",4.35,6.525,7.457142857,74.57142857,2.61,1.044,2.435,1.2175,-99999,10.44,0,1,-99999,2,35.4060362
3,309383101,6,2,-7,1,4,12,12,260210022002,3093831,"10/8/2015 12:45",260210018002,260000000000,"10/8/2015 13:15",8.22,12.33,14.09142857,140.9142857,4.932,1.9728,2.822,1.411,-99999,19.728,0,1,-99999,1,86.50382
3,309396301,4,1,1,1,4,9,9,260210021003,3093963,"10/1/2015 7:50",260210021003,260000000000,"10/1/2015 8:00",0.8,1.2,1.371428571,13.71428571,0.48,0.192,2.08,1.04,-99999,1.92,1,6,-99999,1,93.1375084
3,309396301,4,1,1,1,4,7,7,260210021003,3093963,"10/1/2015 9:35",260210021003,260000000000,"10/1/2015 9:40",0.36,0.54,0.617142857,6.171428571,0.216,0.0864,2.036,1.018,-99999,0.864,1,6,-99999,1,93.1375084
3,309493502,4,1,5,1,4,3,3,260210206002,3094935,"10/21/2015 6:40",260210025002,260000000000,"10/21/2015 7:25",27.59,41.385,47.29714286,472.9714286,16.554,6.6216,4.759,2.3795,-99999,66.216,0,0,-99999,2,90.9814091
3,309938201,4,2,8,1,4,14,14,260210016001,3099382,"9/16/2015 8:00",260210015002,260000000000,"9/16/2015 8:10",1.72,2.58,2.948571429,29.48571429,1.032,0.4128,2.172,1.086,-99999,4.128,1,0,-99999,1,46.8793763
