"dat_id","per_id","age","gender","income","lic","mode","purpose","X","geoid_o","sampno","deptime","geoid_d","zid","arrtime","dist","autoivtt","darivtt","walktt","costauto","sharedridecost","darefare","busfare","buswaitt","bustt","u_perid","emp","child16","hh_auto","dist1","dist2","dist3","dist4","dist5","emp1","emp2","emp3","emp4","emp5","geoid1","geoid2","geoid3","geoid4","geoid5"
3,223843301,4,1,5,1,4,3,3,260210013001,2238433,"4/27/2015 7:45",260210024002,260000000000,"4/27/2015 7:55",8.24,12.36,14.12571429,141.2571429,4.944,1.9776,2.824,1.412,-99999,19.776,1,0,-99999,3,7.58,2.06,8.24,8.24,8.24,985,1065,955,955,650,260210021003,260210014003,260210024002,260210024002,260210025001
3,224233201,5,1,-7,1,4,3,3,260210007003,2242332,"5/21/2015 7:37",260210009001,260000000000,"5/21/2015 7:49",2.56,3.84,4.388571429,43.88571429,1.536,0.6144,2.256,1.128,-99999,6.144,1,0,-99999,2,2.73,1.876,2.56,2.56,1.94,1875,985,930,930,1510,260210011001,260210021003,260210009001,260210009001,260210008003
3,224233202,5,2,-7,1,4,9,9,260210007003,2242332,"5/21/2015 10:11",260210009002,260000000000,"5/21/2015 10:28",3.05,4.575,5.228571429,52.28571429,1.83,0.732,2.305,1.1525,-99999,7.32,0,1,-99999,2,1.94,2.56,4.98,3.47,0.89,1510,930,1090,590,740,260210008003,260210009001,260210018002,260210009002,260210010002
3,224301001,5,1,8,1,4,12,12,260210015001,2243010,"4/28/2015 7:47",260210011001,260000000000,"4/28/2015 7:55",6.05,9.075,10.37142857,103.7142857,3.63,1.452,2.605,1.3025,-99999,14.52,1,1,-99999,2,6.05,1.16666666666667,6.05,6.53,7.07333333333333,1875,1065,1875,1495,1895,260210011001,260210014003,260210011001,260210008001,260210008002
3,224301001,5,1,8,1,4,9,9,260210015001,2243010,"4/28/2015 11:24",260210016001,260000000000,"4/28/2015 11:33",3.77,5.655,6.462857143,64.62857143,2.262,0.9048,2.377,1.1885,-99999,9.048,0,1,-99999,2,6.05,9.66666666666667,2.055,6.53,8.53,1875,955,1875,1495,655,260210011001,260210024002,260210016001,260210008001,260210004002
3,224301001,5,1,8,1,4,14,14,260210015001,2243010,"4/28/2015 19:18",260210008002,260000000000,"4/28/2015 19:30",7.01,10.515,12.01714286,120.1714286,4.206,1.6824,2.701,1.3505,-99999,16.824,0,1,-99999,2,7.07333333333333,7.98,1.16666666666667,3.04,2.055,1895,1090,1065,715,1875,260210008002,260210018002,260210014003,260210017002,260210016001
3,224680701,4,2,5,1,4,3,3,260210019001,2246807,"4/30/2015 7:45",260210021003,260000000000,"4/30/2015 8:00",4.46,6.69,7.645714286,76.45714286,2.676,1.0704,2.446,1.223,-99999,10.704,1,0,-99999,4,2.52714285714286,2.52714285714286,9.31,9.89333333333333,26.03,985,985,1040,1095,820,260210021003,260210021003,260210013001,260210015002,260210202004
3,224680701,4,2,5,1,4,3,3,260210019001,2246807,"4/30/2015 12:45",260210021003,260000000000,"4/30/2015 13:00",3.38,5.07,5.794285714,57.94285714,2.028,0.8112,2.338,1.169,-99999,8.112,0,0,-99999,4,9.89333333333333,7.4,30.66,2.52714285714286,4.6,1095,1125,340,985,740,260210015002,260210025002,260210113001,260210021003,260210010002
3,225681102,4,1,9,1,4,19,19,260210018003,2256811,"4/23/2015 16:35",260210004002,260000000000,"4/23/2015 16:58",8.47,12.705,14.52,145.2,5.082,2.0328,2.847,1.4235,-99999,20.328,0,0,-99999,3,8.4,6.57,6.01,32.42,8.4,655,955,580,930,655,260210004002,260210024002,260210007002,261590105003,260210004002
3,225681103,2,1,9,-99999,5,17,17,260210018003,2256811,"4/23/2015 16:35",260210004002,260000000000,"4/23/2015 16:58",8.47,12.705,14.52,145.2,5.082,2.0328,2.847,1.4235,-99999,20.328,0,-99999,-99999,3,8.4,8.4,14.3,6.57,9.205,655,655,650,955,1510,260210004002,260210004002,260210025001,260210024002,260210015001
3,225848001,6,2,3,1,4,9,9,260210019001,2258480,"5/6/2015 10:00",260210021003,260000000000,"5/6/2015 10:30",4.02,6.03,6.891428571,68.91428571,2.412,0.9648,2.402,1.201,-99999,9.648,0,1,-99999,2,7.4,9.81,2.52714285714286,1.22,2.52714285714286,1125,565,985,955,985,260210025002,260210022003,260210021003,260210024002,260210021003
3,225848001,6,2,3,1,4,9,9,260210019001,2258480,"5/6/2015 14:30",260210021003,260000000000,"5/6/2015 14:45",3.93,5.895,6.737142857,67.37142857,2.358,0.9432,2.393,1.1965,-99999,9.432,0,1,-99999,2,9.81,7.4,7.81,2.52714285714286,26.03,565,1125,550,985,820,260210022003,260210025002,260210023001,260210021003,260210202004
3,225848002,6,2,3,1,4,19,19,260210019001,2258480,"5/6/2015 14:50",260210021003,260000000000,"5/6/2015 15:00",2.84,4.26,4.868571429,48.68571429,1.704,0.6816,2.284,1.142,-99999,6.816,0,1,-99999,2,2.52714285714286,9.89333333333333,3.765,2.76,9.81,985,1095,585,1875,565,260210021003,260210015002,260210022002,260210011001,260210022003
3,226257101,4,1,3,1,4,3,3,260210111002,2262571,"4/21/2015 11:00",260210009001,260000000000,"4/21/2015 13:45",4.33,6.495,7.422857143,74.22857143,2.598,1.0392,2.433,1.2165,-99999,10.392,0,0,-99999,1,4.33,4.33,7.39,11.595,8.39,930,930,905,985,1510,260210009001,260210009001,260210014002,260210021003,260210015001
3,226293501,4,2,5,1,4,10,10,260210111002,2262935,"4/22/2015 16:15",260210014002,260000000000,"4/22/2015 16:25",7.39,11.085,12.66857143,126.6857143,4.434,1.7736,2.739,1.3695,-99999,17.736,0,0,-99999,2,7.39,11.595,5.02,7.39,14.61,905,985,715,905,955,260210014002,260210021003,260210017002,260210014002,260210024002
3,226802401,4,1,6,1,4,3,3,260210017001,2268024,"4/28/2015 7:44",260210004002,260000000000,"4/28/2015 7:57",5.87,8.805,10.06285714,100.6285714,3.522,1.4088,2.587,1.2935,-99999,14.088,1,0,-99999,3,5.875,5.875,2.3525,3.395,5.81,655,655,1510,1065,630,260210004002,260210004002,260210015001,260210014003,260210017001
3,226802401,4,1,6,1,4,3,3,260210017001,2268024,"4/28/2015 12:17",260210004002,260000000000,"4/28/2015 12:29",5.88,8.82,10.08,100.8,3.528,1.4112,2.588,1.294,-99999,14.112,0,0,-99999,3,3.585,5.875,5.875,3.55,5.81,715,655,655,1875,630,260210017002,260210004002,260210004002,260210016001,260210017001
3,226802402,4,2,6,1,4,3,3,260210017001,2268024,"4/28/2015 7:07",260210016001,260000000000,"4/28/2015 7:14",3.55,5.325,6.085714286,60.85714286,2.13,0.852,2.355,1.1775,-99999,8.52,1,0,-99999,3,3.55,3.585,3.55,3.395,5.81,1875,715,1875,1065,630,260210016001,260210017002,260210016001,260210014003,260210017001
3,227239601,6,2,5,1,4,11,11,260210018002,2272396,"4/28/2015 9:30",260210020002,260000000000,"4/28/2015 10:15",1.84,2.76,3.154285714,31.54285714,1.104,0.4416,2.184,1.092,-99999,4.416,1,1,-99999,1,5.38,8.06,1.84,25.89,4.07,1875,1095,555,340,930,260210016001,260210015002,260210020002,260210113001,260210009001
3,227239602,6,1,5,1,4,11,11,260210018002,2272396,"4/28/2015 9:45",260210020002,260000000000,"4/28/2015 10:15",1.84,2.76,3.154285714,31.54285714,1.104,0.4416,2.184,1.092,-99999,4.416,1,1,-99999,1,5.38,4.07,20.93,1.84,4.93,1875,930,1195,555,1715,260210016001,260210009001,260270022002,260210020002,260210020003
3,227712501,4,2,7,1,4,3,3,260210019001,2277125,"4/22/2015 7:52",260210024002,260000000000,"4/22/2015 7:54",1.22,1.83,2.091428571,20.91428571,0.732,0.2928,2.122,1.061,-99999,2.928,1,0,-99999,2,1.22,30.66,9.31,1.22,3.765,955,340,1040,955,585,260210024002,260210113001,260210013001,260210024002,260210022002
3,227712502,4,1,7,1,4,3,3,260210019001,2277125,"4/22/2015 5:40",260210015002,260000000000,"4/22/2015 6:00",11.56,17.34,19.81714286,198.1714286,6.936,2.7744,3.156,1.578,-99999,27.744,0,0,-99999,2,2.76,9.89333333333333,1.22,4.41,9.89333333333333,1875,1095,955,1195,1095,260210011001,260210015002,260210024002,260210019001,260210015002
3,228071201,4,2,9,1,4,19,19,260210017001,2280712,"6/2/2015 8:05",260210015001,260000000000,"6/2/2015 8:14",2.57,3.855,4.405714286,44.05714286,1.542,0.6168,2.257,1.1285,-99999,6.168,1,0,-99999,2,5.875,2.3525,3.55,5.81,3.585,655,1510,1875,630,715,260210004002,260210015001,260210016001,260210017001,260210017002
3,228071201,4,2,9,1,4,14,14,260210017001,2280712,"6/2/2015 9:19",260210018002,260000000000,"6/2/2015 9:33",0.1,0.15,0.171428571,1.714285714,0.06,0.024,2.01,1.005,-99999,0.24,1,0,-99999,2,5.875,3.55,2.3525,1.22333333333333,1.22333333333333,655,1875,1510,1090,1090,260210004002,260210016001,260210015001,260210018002,260210018002
3,228071201,4,2,9,1,4,17,17,260210017001,2280712,"6/2/2015 17:11",260210017002,260000000000,"6/2/2015 17:22",3.63,5.445,6.222857143,62.22857143,2.178,0.8712,2.363,1.1815,-99999,8.712,0,0,-99999,2,3.585,5.875,3.55,1.22333333333333,5.81,715,655,1875,1090,630,260210017002,260210004002,260210016001,260210018002,260210017001
3,228071203,2,1,9,-99999,5,6,6,260210017001,2280712,"6/2/2015 8:05",260210015001,260000000000,"6/2/2015 8:15",2.28,3.42,3.908571429,39.08571429,1.368,0.5472,2.228,1.114,-99999,5.472,1,-99999,-99999,2,2.3525,3.55,2.3525,3.585,5.875,1510,1875,1510,715,655,260210015001,260210016001,260210015001,260210017002,260210004002
3,228071203,2,1,9,-99999,5,17,17,260210017001,2280712,"6/2/2015 17:15",260210017002,260000000000,"6/2/2015 17:23",3.57,5.355,6.12,61.2,2.142,0.8568,2.357,1.1785,-99999,8.568,0,-99999,-99999,2,3.585,3.395,2.3525,3.585,5.875,715,1065,1510,715,655,260210017002,260210014003,260210015001,260210017002,260210004002
3,228071204,1,1,9,-99999,5,19,19,260210017001,2280712,"6/2/2015 8:05",260210015001,260000000000,"6/2/2015 8:15",2.28,3.42,3.908571429,39.08571429,1.368,0.5472,2.228,1.114,-99999,5.472,1,-99999,-99999,2,3.395,2.3525,1.22333333333333,5.81,5.875,1065,1510,1090,630,655,260210014003,260210015001,260210018002,260210017001,260210004002
3,228071204,1,1,9,-99999,5,6,6,260210017001,2280712,"6/2/2015 9:15",260210018002,260000000000,"6/2/2015 9:30",3.44,5.16,5.897142857,58.97142857,2.064,0.8256,2.344,1.172,-99999,8.256,1,-99999,-99999,2,1.22333333333333,1.22333333333333,2.3525,5.875,5.81,1090,1090,1510,655,630,260210018002,260210018002,260210015001,260210004002,260210017001
3,228071204,1,1,9,-99999,5,17,17,260210017001,2280712,"6/2/2015 17:15",260210017002,260000000000,"6/2/2015 17:23",3.57,5.355,6.12,61.2,2.142,0.8568,2.357,1.1785,-99999,8.568,0,-99999,-99999,2,5.875,3.55,3.585,5.81,3.395,655,1875,715,630,1065,260210004002,260210016001,260210017002,260210017001,260210014003
3,228071205,1,1,9,-99999,5,19,19,260210017001,2280712,"6/2/2015 8:05",260210015001,260000000000,"6/2/2015 8:15",2.28,3.42,3.908571429,39.08571429,1.368,0.5472,2.228,1.114,-99999,5.472,1,-99999,-99999,2,1.22333333333333,3.55,2.3525,5.81,3.585,1090,1875,1510,630,715,260210018002,260210016001,260210015001,260210017001,260210017002
3,228071205,1,1,9,-99999,5,14,14,260210017001,2280712,"6/2/2015 9:15",260210018002,260000000000,"6/2/2015 9:37",0.13,0.195,0.222857143,2.228571429,0.078,0.0312,2.013,1.0065,-99999,0.312,1,-99999,-99999,2,3.585,1.22333333333333,5.875,1.22333333333333,2.3525,715,1090,655,1090,1510,260210017002,260210018002,260210004002,260210018002,260210015001
3,228071205,1,1,9,-99999,5,17,17,260210017001,2280712,"6/2/2015 17:15",260210017002,260000000000,"6/2/2015 17:23",3.57,5.355,6.12,61.2,2.142,0.8568,2.357,1.1785,-99999,8.568,0,-99999,-99999,2,1.22333333333333,5.875,3.585,5.81,3.585,1090,655,715,630,715,260210018002,260210004002,260210017002,260210017001,260210017002
3,228101201,5,1,2,1,4,7,7,260210014002,2281012,"5/11/2015 9:55",260210015002,260000000000,"5/11/2015 10:00",2.25,3.375,3.857142857,38.57142857,1.35,0.54,2.225,1.1125,-99999,5.4,1,1,-99999,2,2.04,4.83333333333333,1.67,1.71,1.16,1095,740,1065,955,905,260210015002,260210010002,260210014003,260210024002,260210014002
3,228101201,5,1,2,1,4,7,7,260210014002,2281012,"5/11/2015 18:45",260210015002,260000000000,"5/11/2015 18:50",1.83,2.745,3.137142857,31.37142857,1.098,0.4392,2.183,1.0915,-99999,4.392,0,1,-99999,2,2.21,2.04,6.335,4.83333333333333,2.75,1875,1095,655,740,590,260210016001,260210015002,260210004002,260210010002,260210009002
3,228101202,5,2,2,1,4,13,13,260210014002,2281012,"5/11/2015 9:35",260210004001,260000000000,"5/11/2015 9:45",7.05,10.575,12.08571429,120.8571429,4.23,1.692,2.705,1.3525,-99999,16.92,1,1,-99999,2,7.05,6.335,7.62,5.25,55.95,675,655,1125,1510,1000,260210004001,260210004002,260210025002,260210008003,260770006002
3,228101202,5,2,2,1,4,9,9,260210014002,2281012,"5/11/2015 12:15",260210014003,260000000000,"5/11/2015 12:25",1.67,2.505,2.862857143,28.62857143,1.002,0.4008,2.167,1.0835,-99999,4.008,0,1,-99999,2,7.05,1.67,5.75666666666667,2.91,55.95,675,1065,985,630,1000,260210004001,260210014003,260210021003,260210017001,260770006002
3,228101202,5,2,2,1,4,7,7,260210014002,2281012,"5/11/2015 13:40",260210004001,260000000000,"5/11/2015 13:50",7.05,10.575,12.08571429,120.8571429,4.23,1.692,2.705,1.3525,-99999,16.92,0,1,-99999,2,55.95,5.25,7.05,7.05,7.62,1000,1510,675,675,1125,260770006002,260210008003,260210004001,260210004001,260210025002
3,228101202,5,2,2,1,4,15,15,260210014002,2281012,"5/11/2015 17:30",260210009002,260000000000,"5/11/2015 17:40",2.75,4.125,4.714285714,47.14285714,1.65,0.66,2.275,1.1375,-99999,6.6,0,1,-99999,2,7.62,2.75,5.98,2.75,5.25,1125,590,1540,590,1510,260210025002,260210009002,260210111002,260210009002,260210008003
3,228535301,4,1,6,1,4,3,3,260210025001,2285353,"5/19/2015 7:47",260210104001,260000000000,"5/19/2015 7:56",5.34,8.01,9.154285714,91.54285714,3.204,1.2816,2.534,1.267,-99999,12.816,1,0,-99999,5,8.59,5.69,5.34,5.34,4.52,760,745,680,680,760,260210010001,260210103002,260210104001,260210104001,260210104003
3,228535302,4,2,6,1,4,3,3,260210025001,2285353,"5/19/2015 10:29",260210009001,260000000000,"5/19/2015 10:48",11.85,17.775,20.31428571,203.1428571,7.11,2.844,3.185,1.5925,-99999,28.44,0,0,-99999,5,9.87,68.42,3.23,10.04,5.69,930,2925,1895,1405,745,260210009001,261390244001,260210008002,260210011002,260210103002
3,228535302,4,2,6,1,4,19,19,260210025001,2285353,"5/19/2015 15:45",260210103002,260000000000,"5/19/2015 15:59",5.69,8.535,9.754285714,97.54285714,3.414,1.3656,2.569,1.2845,-99999,13.656,0,0,-99999,5,6.08,68.42,5.69,6.9,7.65,655,2925,745,985,1040,260210004002,261390244001,260210103002,260210021003,260210101001
3,228535303,4,1,6,1,4,3,3,260210025001,2285353,"5/19/2015 8:41",260210011002,260000000000,"5/19/2015 8:55",10.04,15.06,17.21142857,172.1142857,6.024,2.4096,3.004,1.502,-99999,24.096,1,0,-99999,5,10.04,10.04,6.08,9.87,68.42,1405,1405,655,930,2925,260210011002,260210011002,260210004002,260210009001,261390244001
3,229602801,4,1,7,1,4,6,6,260210014002,2296028,"4/22/2015 16:35",260210016001,260000000000,"4/22/2015 16:40",2.21,3.315,3.788571429,37.88571429,1.326,0.5304,2.221,1.1105,-99999,5.304,0,5,-99999,2,4.01666666666667,5.95,2.21,2.75,2.91,1090,1495,1875,590,630,260210018002,260210008001,260210016001,260210009002,260210017001
3,229602801,4,1,7,1,4,17,17,260210014002,2296028,"4/22/2015 19:36",260210018002,260000000000,"4/22/2015 19:42",3.95,5.925,6.771428571,67.71428571,2.37,0.948,2.395,1.1975,-99999,9.48,0,5,-99999,2,4.01666666666667,7.62,2.75,55.95,5.75666666666667,1090,1125,590,1000,985,260210018002,260210025002,260210009002,260770006002,260210021003
3,229602802,4,2,7,1,4,3,3,260210014002,2296028,"4/22/2015 8:20",260210004002,260000000000,"4/22/2015 8:35",6.15,9.225,10.54285714,105.4285714,3.69,1.476,2.615,1.3075,-99999,14.76,1,0,-99999,2,6.335,4.705,6.335,7.62,5.25,655,660,655,1125,1510,260210004002,260210020001,260210004002,260210025002,260210008003
3,229691701,4,2,-7,1,4,19,19,260210014002,2296917,"5/5/2015 7:16",260210018002,260000000000,"5/5/2015 7:24",4.11,6.165,7.045714286,70.45714286,2.466,0.9864,2.411,1.2055,-99999,9.864,1,0,-99999,3,5.98,1.16,7.05,4.01666666666667,55.95,1540,905,675,1090,1000,260210111002,260210014002,260210004001,260210018002,260770006002
3,229691702,4,1,-7,1,4,3,3,260210014002,2296917,"5/5/2015 5:47",260210111002,260000000000,"5/5/2015 5:56",5.98,8.97,10.25142857,102.5142857,3.588,1.4352,2.598,1.299,-99999,14.352,0,0,-99999,3,2.21,5.98,2.755,5.25,1.67,1875,1540,1805,1510,1065,260210016001,260210111002,260210017003,260210008003,260210014003
3,229691702,4,1,-7,1,4,17,17,260210014002,2296917,"5/5/2015 17:48",260210017001,260000000000,"5/5/2015 17:54",2.91,4.365,4.988571429,49.88571429,1.746,0.6984,2.291,1.1455,-99999,6.984,0,0,-99999,3,2.91,55.95,5.75666666666667,5.25,4.01666666666667,630,1000,985,1510,1090,260210017001,260770006002,260210021003,260210008003,260210018002
3,229691703,1,2,-7,-99999,5,19,19,260210014002,2296917,"5/5/2015 7:15",260210018002,260000000000,"5/5/2015 7:23",3.99,5.985,6.84,68.4,2.394,0.9576,2.399,1.1995,-99999,9.576,1,-99999,-99999,3,2.755,4.01666666666667,5.75666666666667,2.04,1.16,1805,1090,985,1095,905,260210017003,260210018002,260210021003,260210015002,260210014002
3,229691704,4,2,-7,1,4,3,3,260210014002,2296917,"5/5/2015 5:16",260210010002,260000000000,"5/5/2015 5:25",5.13,7.695,8.794285714,87.94285714,3.078,1.2312,2.513,1.2565,-99999,12.312,0,0,-99999,3,1.16,4.83333333333333,2.91,2.75,7.05,905,740,630,590,675,260210014002,260210010002,260210017001,260210009002,260210004001
3,229740001,4,1,5,1,4,13,13,260210015001,2297400,"5/18/2015 13:15",260210008002,260000000000,"5/18/2015 13:35",7.27,10.905,12.46285714,124.6285714,4.362,1.7448,2.727,1.3635,-99999,17.448,0,0,-99999,3,7.07333333333333,8.53,7.07333333333333,7.98,2.62666666666667,1895,655,1895,1090,1095,260210008002,260210004002,260210008002,260210018002,260210015002
3,229740002,4,2,5,1,4,3,3,260210015001,2297400,"5/18/2015 10:26",260210015002,260000000000,"5/18/2015 10:34",2.62,3.93,4.491428571,44.91428571,1.572,0.6288,2.262,1.131,-99999,6.288,0,0,-99999,3,2.055,7.07333333333333,6.53,2.62666666666667,1.16666666666667,1875,1895,1495,1095,1065,260210016001,260210008002,260210008001,260210015002,260210014003
3,229740002,4,2,5,1,4,3,3,260210015001,2297400,"5/18/2015 14:25",260210015002,260000000000,"5/18/2015 14:32",2.62,3.93,4.491428571,44.91428571,1.572,0.6288,2.262,1.131,-99999,6.288,0,0,-99999,3,2.62666666666667,3.04,6.05,7.98,7.07333333333333,1095,715,1875,1090,1895,260210015002,260210017002,260210011001,260210018002,260210008002
3,229740002,4,2,5,1,5,14,14,260210015001,2297400,"5/18/2015 17:00",260210113002,260000000000,"5/18/2015 17:33",23.15,34.725,39.68571429,396.8571429,13.89,5.556,4.315,2.1575,-99999,55.56,0,0,-99999,3,2.62666666666667,6.05,23.15,23.15,2.055,1095,1875,580,580,1875,260210015002,260210011001,260210113002,260210113002,260210016001
3,230745601,4,2,2,1,4,15,15,260210003002,2307456,"6/4/2015 9:06",260210005001,260000000000,"6/4/2015 10:44",0.43,0.645,0.737142857,7.371428571,0.258,0.1032,2.043,1.0215,-99999,1.032,1,0,-99999,1,5.17,1.28,0.43,8.39666666666667,0.43,700,655,1380,630,1380,260210024001,260210004002,260210005001,260210017001,260210005001
3,230745601,4,2,2,1,4,15,15,260210003002,2307456,"6/4/2015 13:30",260210003001,260000000000,"6/4/2015 13:43",1.64,2.46,2.811428571,28.11428571,0.984,0.3936,2.164,1.082,-99999,3.936,0,0,-99999,1,1.35,4.68,5.17,0.43,2.35,1400,985,700,1380,760,260210003001,260210021003,260210024001,260210005001,260210010001
3,230745601,4,2,2,1,4,15,15,260210003002,2307456,"6/4/2015 18:59",260210020003,260000000000,"6/4/2015 20:39",0.55,0.825,0.942857143,9.428571429,0.33,0.132,2.055,1.0275,-99999,1.32,0,0,-99999,1,0.55,14.65,5.17,2.87,2.75,1715,915,700,1125,565,260210020003,261590114001,260210024001,260210025002,260210022003
3,230770601,4,2,-7,1,5,12,12,260210018002,2307706,"5/5/2015 9:00",260210009001,260000000000,"5/5/2015 9:45",3.63,5.445,6.222857143,62.22857143,2.178,0.8712,2.363,1.1815,-99999,8.712,1,2,-99999,3,4.07,0.43,6.44,4.07,4.93,930,985,1125,930,1715,260210009001,260210021003,260210025002,260210009001,260210020003
3,230770602,4,1,-7,1,4,3,3,260210018002,2307706,"5/5/2015 5:45",260210022001,260000000000,"5/5/2015 10:45",4.51,6.765,7.731428571,77.31428571,2.706,1.0824,2.451,1.2255,-99999,10.824,0,0,-99999,3,4.93,8.06,5.84,4.51,25.89,1715,1095,1510,440,340,260210020003,260210015002,260210008003,260210022001,260210113001
3,230770604,1,2,-7,-99999,5,12,12,260210018002,2307706,"5/5/2015 9:00",260210009001,260000000000,"5/5/2015 9:45",4.51,6.765,7.731428571,77.31428571,2.706,1.0824,2.451,1.2255,-99999,10.824,1,-99999,-99999,3,25.89,4.07,20.93,5.84,0.43,340,930,1195,1510,985,260210113001,260210009001,260270022002,260210008003,260210021003
3,230845501,5,2,1,1,4,19,19,260210101004,2308455,"5/26/2015 8:45",260210024002,260000000000,"5/26/2015 9:00",6.28,9.42,10.76571429,107.6571429,3.768,1.5072,2.628,1.314,-99999,15.072,1,6,-99999,1,16.02967273,13.35602032,15.28837911,6.732509673,8.207647958,203,246,246,100,1716,260210111001,260210016001,260210016001,260210024002,260210008002
3,230845501,5,2,1,1,4,19,19,260210101004,2308455,"5/26/2015 12:00",260210024002,260000000000,"5/26/2015 12:15",6.28,9.42,10.76571429,107.6571429,3.768,1.5072,2.628,1.314,-99999,15.072,0,6,-99999,1,9.373050245,11.07143424,14.18734814,6.732509673,12.22962982,632,102,246,100,20,260210014002,260210025001,260210016001,260210024002,260210004001
3,231087601,4,1,2,1,4,4,4,260210015001,2310876,"4/29/2015 7:10",260210004002,260000000000,"4/29/2015 7:20",8.53,12.795,14.62285714,146.2285714,5.118,2.0472,2.853,1.4265,-99999,20.472,1,0,-99999,3,23.15,8.53,6.05,6.53,2.62666666666667,580,655,1875,1495,1095,260210113002,260210004002,260210011001,260210008001,260210015002
3,231087602,4,2,2,1,4,4,4,260210015001,2310876,"4/29/2015 7:10",260210018002,260000000000,"4/29/2015 7:30",7.98,11.97,13.68,136.8,4.788,1.9152,2.798,1.399,-99999,19.152,1,0,-99999,3,7.07333333333333,3.04,6.53,7.98,2.62666666666667,1895,715,1495,1090,1095,260210008002,260210017002,260210008001,260210018002,260210015002
3,231164601,5,1,7,1,4,3,3,260210014003,2311646,"4/21/2015 4:35",260210011002,260000000000,"4/21/2015 4:40",3.82,5.73,6.548571429,65.48571429,2.292,0.9168,2.382,1.191,-99999,9.168,0,0,-99999,3,6.83,2.73,3.82,0.485,3.82,1495,1040,1405,1065,1405,260210008001,260210013001,260210011002,260210014003,260210011002
3,231164602,5,2,7,1,4,3,3,260210014003,2311646,"4/21/2015 9:00",260210013001,260000000000,"4/21/2015 9:07",2.73,4.095,4.68,46.8,1.638,0.6552,2.273,1.1365,-99999,6.552,1,1,-99999,3,3.48,0.485,2.73,3.82,6.83,1090,1065,1040,1405,1495,260210018002,260210014003,260210013001,260210011002,260210008001
3,231665101,6,1,3,1,4,13,13,260210213003,2316651,"4/20/2015 13:30",260210021003,260000000000,"4/20/2015 14:00",12.82,19.23,21.97714286,219.7714286,7.692,3.0768,3.282,1.641,-99999,30.768,0,1,-99999,1,9.817489592,11.9497956,10.62216383,2.124677109,7.187226312,100,56,447,291,1716,260210021003,260210017001,260210013001,260210014003,260210008002
3,231665102,6,2,3,1,5,9,9,260210213003,2316651,"4/20/2015 13:30",260210021003,260000000000,"4/20/2015 14:00",12.82,19.23,21.97714286,219.7714286,7.692,3.0768,3.282,1.641,-99999,30.768,0,1,-99999,1,9.817489592,4.18163589,14.93046349,13.84324518,10.96147848,100,2557,4057,4158,1333,260210021003,260210010002,260210009001,260210101003,260210024002
3,231858101,4,1,5,1,4,3,3,260210015001,2318581,"4/27/2015 7:15",260210024002,260000000000,"4/27/2015 7:30",9.98,14.97,17.10857143,171.0857143,5.988,2.3952,2.998,1.499,-99999,23.952,1,0,-99999,2,7.07333333333333,9.66666666666667,2.055,9.66666666666667,6.53,1895,955,1875,955,1495,260210008002,260210024002,260210016001,260210024002,260210008001
3,231858102,4,2,5,1,4,14,14,260210015001,2318581,"4/27/2015 11:30",260210008002,260000000000,"4/27/2015 11:55",6.94,10.41,11.89714286,118.9714286,4.164,1.6656,2.694,1.347,-99999,16.656,0,3,-99999,2,2.055,8.53,3.04,7.07333333333333,6.05,1875,655,715,1895,1875,260210016001,260210004002,260210017002,260210008002,260210011001
3,232219101,4,2,2,1,4,3,3,260210014003,2322191,"4/30/2015 12:24",260210014001,260000000000,"4/30/2015 12:43",2,3,3.428571429,34.28571429,1.2,0.48,2.2,1.1,-99999,4.8,0,0,-99999,2,1.94,3.82,2.01,0.61,2.60333333333333,1805,1405,1720,1875,905,260210017003,260210011002,260210014001,260210016001,260210014002
3,232219102,4,1,2,1,4,19,19,260210014003,2322191,"4/30/2015 11:45",260210014002,260000000000,"4/30/2015 11:55",1.97,2.955,3.377142857,33.77142857,1.182,0.4728,2.197,1.0985,-99999,4.728,0,6,-99999,2,1.94,2.73,2.60333333333333,2.01,2.60333333333333,1805,1040,905,1720,905,260210017003,260210013001,260210014002,260210014001,260210014002
3,232445503,5,2,-8,1,4,3,3,260210007003,2324455,"4/21/2015 7:40",260210008001,260000000000,"4/21/2015 7:50",2.31,3.465,3.96,39.6,1.386,0.5544,2.231,1.1155,-99999,5.544,1,0,-99999,2,3.47,1.876,2.46333333333333,4.98,1.94,590,985,1495,1090,1510,260210009002,260210021003,260210008001,260210018002,260210008003
3,232445503,5,2,-8,1,4,3,3,260210007003,2324455,"4/21/2015 12:20",260210008001,260000000000,"4/21/2015 12:30",2.31,3.465,3.96,39.6,1.386,0.5544,2.231,1.1155,-99999,5.544,0,0,-99999,2,2.46333333333333,1.876,4.98,1.94,3.47,1495,985,1090,1510,590,260210008001,260210021003,260210018002,260210008003,260210009002
3,232983101,5,2,2,1,5,12,12,260210007002,2329831,"5/4/2015 9:00",261614002002,262000000000,"5/4/2015 12:00",144.66,216.99,247.9885714,2479.885714,86.796,34.7184,16.466,8.233,-99999,347.184,1,1,-99999,1,144.66,4.38,3.725,1,4.56,1270,440,1875,985,1090,261614002002,260210022001,260210011001,260210021003,260210018002
