,time1,time2,time3,time4,time5
52,0.0,9999.0,7.52,0.0,9999.0
53,7.52,0.0,0.0,5.0,9.33
54,19.509999999999998,22.23,5.12,22.23,0.0
55,6.05,5.12,5.22,8.2,12.83
56,8.2,9.1,5.22,21.35,17.83
57,5.22,21.0,17.83,9.94,21.35
58,11.559999999999999,7.5600000000000005,26.369999999999997,37.94,15.350000000000001
59,0.0,27.990000000000006,15.350000000000001,20.799999999999997,17.910000000000004
60,17.869999999999997,4.32,9.33,9999.0,5.0
61,0.0,5.0,17.869999999999997,0.0,6.25
62,4.32,16.55,6.25,5.0,9999.0
63,10.75,9999.0,0.0,0.0,10.35
64,6.57,9999.0,21.810000000000002,28.430000000000003,26.2
65,17.8,4.73,10.35,9999.0,9999.0
66,3.48,9999.0,0.0,3.48,6.57
