"dist1","dist2","dist3","dist4","dist5","dist6","dist7","dist8","dist9","dist10"
1.9573155,2.7153869,3.0322856,1.5223565,2.3052827,1.3235181,0.8326358,1.3794414,2.9577212,7.1146865
3.2559788,1.5223565,2.0070251,3.9519132,2.8334472,9.9046378,3.3802528,1.8765374,3.8338529,2.8831568
3.1317048,1.9200333,1.4850743,1.9821703,9.2770541,0.8264221,2.0070251,2.7526691,0.062137,0.8885591
3.0633541,3.9519132,3.1317048,6.2385548,3.4361761,4.1258968,2.1375128,3.1317048,3.0322856,1.2116715
10.2712461,1.0687564,4.1258968,2.9763623,1.6901264,1.1868167,3.7468611,3.8338529,2.1872224,1.3732277
1.0811838,1.0687564,1.1868167,0.8885591,1.0687564,6.2385548,3.2684062,0.8202084,2.1188717,2.7464554
2.982576,1.8889648,2.2493594,2.9763623,2.9577212,10.2712461,3.7468611,1.1868167,1.0687564,1.0687564
0.4660275,2.0753758,1.2116715,9.1403527,1.6342031,0.8264221,1.2116715,5.965152,2.6532499,1.7025538
3.2684062,3.0012171,0.6337974,0.062137,6.2385548,3.6785104,4.473864,3.0695678,0.6337974,3.0633541
2.7526691,1.5658524,3.3988939,0.6337974,2.8893705,4.0948283,3.3802528,3.2994747,3.7655022,0.6337974
3.0322856,3.2684062,0.6337974,3.6785104,1.2116715,4.1818201,3.9519132,2.1375128,3.4361761,0.6337974
0.6337974,6.586522,3.3988939,2.6905321,3.0198582,2.7526691,3.7655022,3.3802528,0.062137,4.0948283
0.8388495,2.1872224,0.062137,0.8574906,0.5530193,0.9258413,6.648659,2.1872224,1.9324607,0.8326358
1.3732277,2.982576,1.6901264,1.0687564,3.7468611,2.1872224,2.9577212,1.1868167,2.1872224,1.8889648
3.7468611,3.7468611,1.5658524,3.3802528,0.6337974,2.6159677,3.4113213,3.3988939,2.8893705,2.6221814
1.6093483,2.3052827,8.0902374,1.5658524,2.1375128,1.9324607,2.796165,1.5658524,2.7464554,1.1557482
2.6221814,0.6337974,1.5658524,3.2994747,0.062137,2.6159677,2.7526691,1.5658524,0.8326358,3.3988939
2.1375128,3.7468611,8.0902374,1.1557482,2.7464554,2.4357704,0.062137,1.5658524,1.9324607,2.7278143
2.6159677,1.5658524,3.2994747,2.7526691,1.5658524,2.8893705,3.0198582,0.062137,3.3802528,6.586522
5.965152,3.0322856,2.0753758,0.8264221,0.8388495,2.6532499,0.062137,1.24274,1.6528442,5.965152
0.062137,1.1557482,5.965152,1.7025538,1.8827511,0.4660275,1.1557482,3.0322856,1.3421592,1.24274
1.6528442,2.6532499,5.965152,1.8827511,0.8264221,1.2116715,1.3421592,1.6342031,1.24274,5.965152
3.4113213,3.7468611,2.6905321,3.3988939,3.0198582,0.6337974,4.0948283,0.8326358,2.7526691,3.2994747
6.648659,6.7480782,3.4113213,3.2373377,5.965152,6.0397164,0.062137,7.1146865,6.1018534,4.9150367
0.8326358,1.5658524,0.062137,3.7468611,3.3802528,2.6905321,3.3988939,3.4113213,3.0198582,2.6221814
3.4113213,3.0633541,3.4113213,6.1018534,7.1146865,5.965152,6.0397164,7.0960454,5.9713657,4.9150367
3.0695678,1.9200333,9.2149171,0.7704988,0.9382687,0.5778741,0.8761317,1.1308934,1.3732277,0.372822
2.982576,2.9763623,2.6532499,2.2493594,2.9577212,1.3732277,1.8889648,1.3732277,7.0960454,3.7468611
1.1308934,1.3732277,0.9382687,0.372822,0.8761317,9.2149171,0.5778741,2.5227622,3.0695678,1.3732277
3.7468611,1.8889648,3.7468611,1.0687564,2.9577212,2.2493594,2.9763623,1.3732277,7.0960454,2.6532499
0.062137,2.4357704,0.7704988,0.372822,9.2149171,2.5227622,1.9200333,0.8761317,1.3732277,1.3421592
2.1872224,4.1258968,3.7468611,1.3732277,7.0960454,1.3732277,1.8889648,2.2493594,2.982576,2.6532499
3.0695678,0.7704988,0.062137,2.6905321,6.0397164,0.9382687,2.4357704,1.9200333,1.3732277,1.3421592
4.1258968,0.062137,1.0687564,2.9577212,2.9763623,7.0960454,1.3732277,2.6532499,2.2493594,1.8889648
0.372822,0.5778741,3.0695678,1.3732277,1.3732277,2.5227622,0.7704988,1.9200333,0.062137,1.6714853
4.1258968,10.2712461,1.1868167,2.9763623,1.3732277,3.7468611,2.2493594,1.0687564,3.8338529,2.1872224
9.2149171,2.4357704,0.372822,1.6466305,1.9200333,6.0397164,1.3732277,0.062137,0.9382687,1.1308934
1.0687564,2.1872224,3.8338529,4.1258968,1.1868167,10.2712461,1.3732277,7.0960454,2.2493594,1.3732277
6.0397164,1.3732277,1.3732277,1.6714853,2.4357704,0.7704988,2.5227622,0.5778741,0.8761317,1.6466305
2.982576,3.7468611,1.3732277,1.6901264,3.7468611,10.2712461,2.9577212,2.6532499,0.062137,2.9763623
0.8388495,1.8827511,2.6159677,1.2116715,2.0753758,3.0322856,5.965152,1.6528442,2.0753758,1.7025538
5.9713657,1.8454689,9.1465664,1.1308934,2.0753758,2.7402417,0.062137,3.0012171,0.8202084,1.4850743
3.4113213,2.6221814,2.6159677,3.7468611,2.7526691,3.7468611,1.5658524,2.6905321,3.7655022,0.062137
1.6714853,2.6905321,1.3732277,1.3421592,2.4357704,0.5778741,1.1308934,0.8761317,9.2149171,0.7704988
1.9821703,2.0070251,1.9200333,9.2770541,0.5778741,6.1018534,1.4850743,0.8264221,0.5778741,0.8885591
1.1308934,0.9382687,1.6714853,0.7704988,0.8761317,1.3421592,3.0695678,6.0397164,1.3732277,2.6905321
0.9258413,2.1872224,1.1868167,6.648659,0.062137,3.2994747,0.8574906,2.5289759,0.8761317,0.8326358
3.0695678,0.9382687,1.1308934,2.5227622,1.9200333,0.9382687,0.8761317,1.3421592,6.0397164,0.5778741
1.3235181,0.9382687,1.6466305,1.8454689,3.0198582,1.4167236,1.2489537,0.4225316,1.5596387,2.2866416
1.9200333,0.062137,1.6714853,0.7704988,1.3732277,0.7704988,2.6905321,0.372822,9.2149171,1.3421592
0.062137,1.4167236,3.3988939,1.8392552,2.796165,6.7480782,0.7704988,0.7704988,3.7779296,1.6963401
1.3421592,2.6905321,0.7704988,0.372822,1.6466305,1.1308934,0.372822,1.3732277,1.9200333,6.0397164
0.8202084,2.1188717,9.4137555,0.062137,2.8334472,1.0687564,1.6528442,0.372822,0.8885591,1.0811838
1.1868167,2.982576,2.2493594,1.1868167,2.9577212,3.7468611,1.3732277,4.1258968,1.8889648,7.0960454
1.1868167,3.0012171,3.2559788,1.1868167,2.7153869,0.062137,1.4850743,9.1465664,1.1308934,2.0753758
1.2116715,1.8827511,1.3421592,1.6528442,9.1403527,0.4660275,1.24274,2.0753758,0.8264221,2.6159677
3.8338529,1.0687564,1.6901264,2.982576,2.6532499,1.3732277,1.8889648,10.2712461,3.7468611,3.7468611
9.2770541,3.1317048,1.8889648,2.0070251,0.8885591,6.1018534,1.4042962,0.6089426,1.9200333,2.7526691
7.0960454,2.1872224,2.9577212,1.1868167,2.6532499,1.8889648,3.7468611,3.8338529,1.0687564,1.3732277
1.24274,2.6532499,2.6532499,2.6159677,1.8827511,1.2116715,1.6342031,0.8388495,1.6528442,0.4660275
2.2493594,1.6901264,2.982576,0.062137,2.9763623,1.0687564,2.6532499,7.0960454,10.2712461,2.6532499
9.1403527,0.4660275,1.24274,5.965152,2.6159677,2.0753758,1.3421592,2.6532499,2.6532499,1.7025538
3.8338529,0.062137,9.9046378,2.8334472,1.8765374,1.24274,1.8765374,3.9519132,2.0194525,2.3301375
3.7468611,1.9200333,2.4357704,0.062137,1.8765374,1.9324607,1.5596387,8.0902374,1.8765374,2.3052827
3.0633541,1.24274,1.5223565,2.0194525,2.8334472,0.062137,1.24274,1.6466305,2.8831568,3.2559788
1.5658524,2.3052827,8.0902374,2.796165,2.7464554,1.5658524,2.1375128,1.1557482,4.9150367,1.9200333
4.1258968,2.1872224,0.062137,3.7468611,7.0960454,1.0687564,10.2712461,3.8338529,4.1258968,2.2493594
4.1818201,3.2684062,0.062137,3.0633541,4.1258968,3.4361761,3.6785104,3.7779296,4.473864,4.1258968
6.2385548,0.6337974,4.1258968,3.0695678,3.0012171,3.2684062,0.062137,4.473864,3.6785104,2.1375128
1.8827511,2.6532499,1.6342031,1.24274,9.1403527,2.6532499,2.6159677,1.3421592,0.8388495,5.965152
2.9763623,0.062137,2.9577212,7.0960454,1.0687564,1.6901264,10.2712461,1.8889648,2.982576,2.982576
2.0753758,2.6159677,1.1557482,1.2116715,0.4660275,1.3421592,0.8388495,1.1557482,0.8264221,1.8827511
0.4660275,1.6528442,1.24274,1.1557482,3.0322856,1.6342031,1.1557482,0.8264221,1.8827511,1.7025538
0.8264221,1.1557482,1.24274,5.965152,0.8388495,9.1403527,1.1557482,1.6342031,3.0322856,1.2116715
1.6466305,9.2149171,1.3732277,1.3732277,2.5227622,1.1308934,1.6714853,1.9200333,3.0695678,2.4357704
2.9577212,2.6532499,1.3732277,7.0960454,2.1872224,1.8889648,1.3732277,4.1258968,2.9763623,1.6901264
0.8761317,1.9200333,0.7704988,1.6466305,1.1308934,0.372822,1.3421592,0.9382687,0.062137,3.0695678
0.8264221,1.6528442,1.24274,1.6342031,1.1557482,1.3421592,1.3421592,2.0753758,9.1403527,5.965152
4.0948283,2.8893705,3.3988939,3.2994747,3.7655022,2.7526691,1.5658524,0.062137,2.6159677,3.4113213
2.6532499,0.062137,1.1868167,2.9763623,1.0687564,10.2712461,2.982576,2.6532499,2.1872224,1.8889648
2.7278143,1.9200333,1.8765374,2.3052827,1.1557482,2.7464554,4.9150367,2.1375128,3.7468611,2.4357704
1.1557482,1.2116715,2.6532499,3.0322856,1.1557482,0.8388495,2.0753758,9.1403527,2.6159677,1.8827511
1.2489537,6.2385548,3.2684062,2.7464554,1.6528442,1.6528442,0.8202084,2.8893705,1.0811838,1.1868167
1.3421592,2.0753758,5.965152,2.6532499,1.8827511,3.0322856,1.6528442,1.1557482,0.8388495,1.6342031
1.6528442,6.2385548,0.8202084,1.6528442,1.9573155,1.1868167,0.062137,9.4137555,2.7464554,1.0687564
1.7025538,0.4660275,3.0322856,1.24274,1.8827511,1.6528442,2.6532499,1.6528442,0.062137,2.0753758
0.8885591,0.8202084,2.7464554,6.2385548,1.6528442,1.6528442,9.4137555,1.0811838,1.0687564,2.8893705
1.6528442,1.3421592,1.6342031,0.8388495,9.1403527,2.6532499,1.24274,1.8827511,0.4660275,0.8264221
3.8338529,2.9763623,1.3732277,2.6532499,1.0687564,7.0960454,2.1872224,0.062137,2.9577212,1.8889648
3.3243295,2.982576,2.7278143,2.982576,10.6192133,1.3483729,0.8574906,1.3608003,1.9821703,2.3301375
4.1258968,2.982576,1.3732277,1.8889648,3.8338529,2.1872224,2.6532499,2.982576,3.7468611,10.2712461
1.3483729,2.982576,1.6714853,0.062137,2.7402417,10.6192133,2.3301375,7.4440126,2.982576,1.9821703
3.7468611,10.2712461,2.9577212,0.062137,2.2493594,2.1872224,1.0687564,3.8338529,2.982576,7.0960454
1.1868167,2.982576,3.8338529,3.7468611,2.2493594,1.6901264,1.0687564,0.062137,2.982576,2.6532499
2.9763623,2.6283951,1.2116715,3.0322856,2.1188717,0.062137,7.3570208,1.9200333,2.5289759,1.9821703
2.3052827,4.9150367,2.1375128,3.7468611,8.0902374,1.5596387,2.4357704,1.5658524,1.8765374,1.1557482
2.3301375,1.6714853,2.7278143,2.982576,1.3608003,1.4042962,7.4440126,10.6192133,0.062137,2.7402417
2.9577212,1.3732277,2.982576,2.1872224,2.6532499,1.6901264,2.2493594,3.7468611,7.0960454,10.2712461
1.6093483,4.1818201,2.2866416,0.8326358,3.3243295,1.2116715,3.0322856,0.8326358,3.0633541,0.062137
3.3802528,3.2994747,3.4113213,4.0948283,2.7526691,1.5658524,2.6221814,2.6905321,3.3802528,3.7655022
1.8765374,3.9519132,2.0194525,3.0633541,0.062137,1.24274,3.3802528,1.24274,1.5223565,9.9046378
1.2116715,9.1403527,3.0322856,1.6342031,2.0753758,2.6532499,2.6532499,1.7025538,1.24274,0.062137
3.8338529,2.9577212,2.2493594,1.6901264,2.982576,2.6532499,2.9763623,0.062137,1.0687564,4.1258968
1.5658524,1.1557482,1.5658524,2.1375128,1.9200333,1.9324607,2.4357704,8.0902374,2.796165,1.5596387
4.0948283,2.6159677,3.7468611,3.3988939,2.6221814,3.2994747,0.6337974,0.8326358,0.062137,2.8893705
1.8889648,7.0960454,4.1258968,2.2493594,2.9577212,1.0687564,2.982576,4.1258968,10.2712461,2.6532499
0.062137,2.6221814,3.7655022,1.5658524,2.7526691,2.8893705,3.0198582,6.586522,1.5658524,0.8326358
1.9324607,2.1375128,1.5658524,2.7464554,4.9150367,0.062137,1.6093483,1.5596387,2.4357704,2.8458746
3.7468611,2.6532499,7.0960454,2.1872224,2.982576,3.8338529,1.1868167,1.3732277,10.2712461,1.6901264
1.1868167,2.7153869,5.9713657,9.1465664,1.1308934,3.2559788,2.7402417,1.8516826,2.6221814,1.8392552
1.8765374,2.8334472,3.8338529,3.9519132,6.7294371,1.6466305,3.9519132,2.5227622,3.0633541,2.0194525
3.9519132,3.2684062,0.6337974,4.473864,1.2116715,6.2385548,3.0012171,2.1375128,3.7779296,3.9519132
2.796165,2.3052827,2.1375128,2.1375128,1.6093483,1.1557482,1.8765374,8.0902374,1.9200333,2.7278143
1.9448881,1.1868167,9.1465664,2.8458746,1.8392552,2.6221814,2.7153869,1.1868167,1.8516826,0.8202084
2.9763623,3.8338529,0.062137,4.1258968,10.2712461,2.9577212,1.1868167,1.1868167,2.6532499,3.7468611
3.0012171,5.9713657,1.8392552,1.1308934,2.7402417,2.0753758,1.1868167,1.1868167,1.8516826,1.4850743
3.7468611,3.7468611,1.6901264,7.0960454,1.1868167,1.1868167,2.1872224,2.982576,2.6532499,2.2493594
9.1403527,9.2770541,9.2149171,8.0902374,3.2373377,7.3570208,6.586522,9.8238597,10.2712461,9.1465664
2.982576,4.1258968,1.0687564,10.2712461,1.3732277,3.7468611,1.6901264,10.2712461,1.1868167,3.8338529
0.062137,1.1868167,2.1872224,1.0687564,1.1868167,2.9577212,3.7468611,2.9763623,1.3732277,1.8889648
1.1868167,1.8516826,3.0012171,2.6221814,2.0753758,1.4850743,5.9713657,0.8202084,1.1868167,0.062137
1.8454689,3.2559788,1.1868167,2.8458746,2.6221814,1.1868167,2.7153869,1.4850743,1.8516826,3.0012171
1.1868167,3.7468611,3.8338529,10.2712461,0.062137,1.3732277,1.0687564,1.1868167,1.8889648,2.9577212
1.1308934,2.7402417,2.7153869,1.9448881,1.1868167,0.8202084,0.062137,1.8454689,1.1868167,2.8458746
0.062137,1.1868167,1.6901264,2.9763623,1.3732277,3.7468611,7.0960454,1.1868167,1.0687564,4.1258968
1.4850743,3.0012171,9.1465664,0.8202084,1.9448881,1.8516826,2.7402417,3.2559788,1.1868167,2.0753758
6.7294371,3.2559788,2.5227622,2.0070251,1.5223565,3.3802528,3.9519132,3.2559788,2.0194525,2.8831568
3.0012171,2.8458746,5.9713657,1.1868167,9.1465664,1.9448881,1.8516826,1.8454689,2.0753758,2.6221814
0.6337974,0.062137,3.0012171,3.6785104,3.1317048,3.7779296,3.0695678,4.473864,3.0012171,1.2116715
6.3690425,3.0633541,3.4113213,4.1818201,6.7480782,7.1146865,5.965152,6.1018534,6.0397164,7.0960454
3.7655022,1.5658524,3.4113213,3.3988939,2.6905321,4.0948283,6.586522,0.6337974,0.8326358,2.6159677
2.7464554,8.0902374,1.1557482,1.5658524,2.7278143,2.3052827,4.9150367,1.5658524,2.8458746,3.7468611
4.1818201,4.9150367,6.0397164,5.965152,5.9713657,3.4113213,6.7480782,6.7294371,6.3690425,3.0633541
3.0012171,2.0753758,2.7153869,3.2559788,2.6221814,9.1465664,1.1868167,2.8458746,1.8516826,1.8454689
2.0753758,3.0322856,0.8264221,1.3421592,1.8827511,2.6159677,0.8388495,1.24274,1.2116715,2.6532499
3.0012171,5.9713657,1.9448881,3.2559788,2.6221814,2.0753758,2.0753758,0.8202084,1.1868167,2.7153869
9.1403527,1.7025538,2.6159677,2.0753758,0.4660275,2.0753758,0.062137,3.0322856,1.6528442,1.3421592
4.0948283,2.6905321,3.7655022,3.0198582,0.8326358,3.7468611,0.062137,0.6337974,3.3802528,2.7526691
10.2712461,3.7468611,2.2493594,4.1258968,2.9577212,10.2712461,2.982576,1.0687564,7.0960454,2.6532499
3.3802528,3.0633541,2.0070251,2.8334472,9.9046378,1.5223565,1.6466305,1.24274,6.7294371,0.062137
1.5658524,2.6905321,2.6159677,3.4113213,3.3802528,3.2994747,0.062137,3.3988939,6.586522,1.5658524
1.9200333,1.8765374,3.7468611,1.8765374,4.9150367,1.5658524,1.9324607,2.4357704,2.7464554,0.062137
2.9763623,2.2493594,2.1872224,4.1258968,0.062137,2.6532499,3.7468611,3.8338529,1.1868167,3.7468611
1.2116715,2.1188717,0.8326358,1.9200333,3.0322856,2.9763623,7.3570208,2.9763623,0.062137,1.9821703
1.0687564,2.2493594,10.2712461,3.7468611,1.6901264,4.1258968,2.982576,2.9763623,3.8338529,0.062137
3.7655022,3.2994747,4.0948283,3.0198582,0.6337974,0.8326358,3.4113213,2.6905321,2.6221814,2.6159677
3.2994747,6.586522,2.6159677,3.7468611,3.7655022,2.6905321,1.5658524,3.3988939,0.8326358,3.3802528
4.9150367,2.1375128,1.1557482,1.5596387,0.062137,8.0902374,2.4357704,1.6093483,2.796165,2.7464554
3.0695678,3.0322856,2.1375128,3.4361761,3.9519132,6.2385548,3.1317048,0.6337974,4.1258968,3.6785104
2.6532499,1.1557482,1.6342031,2.0753758,3.0322856,1.2116715,5.965152,1.1557482,1.6528442,1.3421592
0.062137,2.7278143,1.5658524,1.6093483,1.1557482,2.3052827,2.1375128,3.7468611,2.796165,4.9150367
3.9519132,3.1317048,6.2385548,3.0695678,3.0322856,3.6785104,4.473864,0.6337974,2.1375128,2.1375128
2.1375128,1.1557482,1.5596387,2.1375128,2.4357704,0.062137,1.5658524,3.7468611,2.3052827,8.0902374
0.062137,3.0322856,3.9519132,3.0633541,0.6337974,4.473864,3.4361761,3.0695678,1.2116715,2.1375128
1.1557482,1.8827511,0.4660275,1.6342031,1.6528442,0.8264221,5.965152,0.062137,3.0322856,2.6159677
2.3052827,2.7278143,2.7464554,2.8458746,2.1375128,2.796165,1.5658524,0.062137,1.8765374,3.7468611
2.1375128,4.1818201,0.062137,2.1375128,3.0633541,3.1317048,6.2385548,3.7779296,0.6337974,3.0322856
4.1258968,0.6337974,4.473864,6.2385548,0.062137,3.6785104,0.6337974,3.7779296,3.9519132,2.1375128
2.6905321,3.3802528,1.5658524,2.6221814,4.0948283,3.7468611,6.586522,0.8326358,3.2994747,0.062137
4.1258968,0.062137,1.8889648,2.9577212,3.7468611,1.6901264,4.1258968,1.0687564,2.1872224,3.7468611
6.0397164,6.7480782,3.2373377,7.4440126,5.9713657,7.0960454,0.062137,4.9150367,3.0633541,6.648659
5.965152,6.7294371,3.4113213,7.0960454,7.4440126,6.648659,0.062137,4.9150367,7.0960454,6.7480782
3.7468611,1.6901264,10.2712461,7.0960454,2.9763623,2.2493594,1.0687564,0.062137,4.1258968,1.1868167
1.24274,3.0322856,2.6532499,1.7025538,0.4660275,1.1557482,2.6159677,1.6342031,1.6528442,0.8388495
6.2385548,3.4361761,3.0633541,2.1375128,3.0322856,3.0633541,3.7779296,4.1258968,3.2684062,4.473864
4.1818201,2.6283951,2.9763623,1.9200333,2.2866416,1.8827511,2.6283951,2.1188717,1.8516826,3.0322856
0.4660275,0.8264221,2.6532499,1.24274,2.0753758,1.6342031,2.6159677,1.8827511,0.8388495,2.6532499
0.062137,2.5289759,4.1818201,1.9821703,0.8326358,2.6283951,1.6093483,1.8516826,1.9200333,7.3570208
1.2116715,3.2684062,4.473864,3.9519132,3.0322856,4.1818201,6.2385548,0.6337974,3.0012171,3.6785104
0.8326358,1.9200333,2.5289759,0.062137,1.6093483,4.1818201,1.8516826,3.3243295,2.6283951,0.8326358
3.9519132,2.8334472,2.8831568,1.6466305,3.3802528,2.3301375,3.0633541,1.5223565,3.3802528,9.9046378
1.2116715,1.8516826,1.8827511,4.1818201,3.3243295,3.0633541,0.8326358,1.9821703,2.6283951,2.1188717
1.6093483,2.7464554,3.7468611,1.5596387,1.5658524,1.8765374,0.062137,2.1375128,8.0902374,1.1557482
4.1258968,3.6785104,3.0322856,3.1317048,2.1375128,2.1375128,3.0012171,3.2684062,3.0695678,0.6337974
4.9150367,2.8458746,1.1557482,2.4357704,1.6093483,1.5658524,2.796165,1.5658524,3.7468611,2.3052827
3.7655022,6.586522,1.5658524,3.0198582,4.0948283,0.062137,2.6905321,0.8326358,2.7526691,2.6221814
1.1868167,1.0687564,2.9763623,4.1258968,7.0960454,3.7468611,10.2712461,2.982576,3.7468611,1.3732277
6.7480782,6.648659,6.3690425,0.062137,6.1018534,3.0633541,7.0960454,3.4113213,3.2373377,4.9150367
2.2493594,3.7468611,1.3732277,4.1258968,1.0687564,3.7468611,1.6901264,1.8889648,1.0687564,0.062137
1.5658524,2.1375128,1.6093483,3.7468611,1.9200333,1.5596387,2.1375128,2.796165,2.3052827,2.7464554
1.2116715,3.0012171,3.2684062,0.6337974,3.7779296,6.2385548,4.1818201,3.4361761,3.1317048,3.0695678
2.6532499,2.0753758,2.0753758,1.1557482,1.6528442,0.062137,3.0322856,1.6342031,2.6159677,1.8827511
2.7153869,2.6221814,1.1868167,2.0753758,1.9448881,1.1308934,2.7402417,1.8392552,3.0012171,5.9713657
3.2994747,2.6905321,3.3802528,3.7468611,1.5658524,2.6221814,3.7655022,6.586522,2.8893705,2.6221814
5.9713657,3.2559788,9.1465664,3.0012171,2.6221814,1.9448881,1.8392552,2.7153869,2.8458746,1.1868167
3.1317048,3.0695678,4.1258968,3.0633541,3.0322856,3.6785104,3.0012171,3.0012171,3.2684062,0.062137
2.982576,2.7402417,1.3483729,1.4042962,1.6714853,1.6342031,7.4440126,2.982576,2.7278143,4.473864
9.5442432,0.062137,1.3235181,0.9382687,2.2493594,0.4225316,3.4361761,1.5596387,1.3483729,6.3690425
2.3052827,1.3235181,7.1146865,3.7655022,1.5223565,2.9577212,2.7153869,1.6963401,1.2116715,0.062137
0.062137,0.869918,1.9573155,1.3235181,2.7153869,7.1146865,1.6963401,1.5223565,1.6466305,1.3235181
2.2866416,2.9763623,1.8827511,1.8516826,1.6093483,2.9763623,7.3570208,1.9200333,2.1188717,0.8326358
2.9763623,2.9577212,3.7468611,2.9763623,3.7468611,3.8338529,4.1258968,0.062137,2.6532499,1.6901264
2.9763623,2.1188717,2.2866416,1.8827511,0.8326358,1.9821703,2.9763623,1.9200333,3.0322856,7.3570208
3.8338529,1.0687564,3.7468611,7.0960454,1.6901264,2.9763623,3.7468611,10.2712461,2.1872224,2.2493594
3.0633541,1.6093483,2.1188717,1.9200333,2.6283951,2.5289759,2.9763623,2.2866416,2.9763623,1.9821703
3.7468611,3.7468611,2.982576,7.0960454,2.9763623,2.2493594,2.9763623,1.3732277,1.0687564,2.9577212
3.4361761,0.6337974,4.473864,2.1375128,0.6337974,3.0633541,1.2116715,3.0695678,3.0012171,3.9519132
0.062137,0.6337974,6.586522,0.6337974,0.8326358,4.0948283,3.7655022,2.8893705,3.3988939,3.7468611
4.473864,0.062137,3.1317048,3.0633541,3.0695678,3.0322856,3.9519132,3.6785104,1.2116715,0.6337974
0.062137,0.8326358,3.0322856,1.9821703,2.6283951,2.2866416,0.8326358,1.9200333,1.8516826,3.0633541
3.4113213,1.5658524,0.6337974,3.3988939,2.8893705,3.7655022,2.6905321,2.6221814,0.062137,3.2994747
0.062137,3.1317048,3.9519132,3.0633541,4.473864,6.2385548,3.4361761,3.0322856,1.2116715,4.1258968
2.8893705,3.2994747,3.4113213,2.6905321,2.6221814,4.0948283,1.5658524,0.6337974,0.6337974,3.7655022
0.6337974,0.062137,4.1258968,3.0633541,3.0012171,3.0322856,4.1818201,3.7779296,3.1317048,0.6337974
3.7468611,1.9200333,1.1557482,4.9150367,2.8458746,8.0902374,2.4357704,1.5658524,1.5596387,2.7278143
1.24274,2.6159677,1.6528442,1.1557482,1.8827511,3.0322856,5.965152,0.4660275,1.6342031,1.2116715
2.4357704,1.5658524,8.0902374,1.9200333,1.6093483,1.1557482,2.7464554,2.1375128,1.8765374,3.7468611
10.2898872,9.1403527,9.2770541,10.2712461,9.8238597,3.2373377,8.0902374,9.5442432,8.0902374,9.9232789
1.1557482,1.9200333,8.0902374,1.8765374,1.1557482,1.9324607,4.9150367,2.3052827,2.7464554,2.4357704
9.1403527,1.1557482,1.8827511,0.8388495,1.3421592,0.4660275,3.0322856,1.2116715,0.062137,0.8264221
1.6093483,3.7468611,8.0902374,1.1557482,2.7464554,4.9150367,1.8765374,1.1557482,0.062137,1.5596387
1.6342031,3.0322856,0.8388495,1.1557482,1.7025538,1.2116715,0.8264221,0.4660275,1.6528442,2.6159677
2.3052827,1.6093483,2.796165,2.7464554,1.5658524,0.062137,1.6093483,4.9150367,2.1375128,1.5596387
2.1188717,7.3570208,2.9763623,0.8326358,3.3243295,3.0322856,1.8516826,1.6093483,2.5289759,1.8827511
1.9324607,2.7278143,1.5658524,1.8765374,2.3052827,8.0902374,1.5596387,8.0902374,0.062137,2.7464554
1.9200333,1.5658524,3.7468611,1.8765374,2.4357704,1.1557482,2.1375128,8.0902374,1.5658524,2.7464554
3.7468611,0.8326358,0.062137,0.6337974,3.0198582,2.8893705,2.7526691,3.3988939,1.5658524,2.6221814
0.6337974,1.2116715,3.6785104,6.2385548,4.473864,0.062137,3.0012171,0.6337974,3.1317048,3.2684062
4.0948283,6.586522,3.3988939,2.6159677,0.8326358,1.5658524,3.4113213,1.5658524,2.8893705,2.6221814
1.8765374,2.796165,2.1375128,2.3052827,2.4357704,2.7464554,8.0902374,3.7468611,1.5596387,0.062137
2.3301375,1.24274,1.8765374,6.7294371,1.8765374,1.6466305,3.8338529,2.8831568,2.8334472,9.9046378
1.9200333,3.7468611,1.5596387,1.5658524,1.9324607,3.7468611,2.796165,1.8765374,2.4357704,2.8458746
0.372822,2.1188717,6.2385548,0.8885591,1.9821703,3.2684062,0.8202084,2.8334472,2.8334472,9.4137555
1.8765374,2.8334472,2.5227622,9.9046378,2.8831568,2.3301375,3.2559788,1.5223565,2.0194525,3.9519132
1.5658524,3.7655022,3.4113213,1.5658524,3.2994747,0.062137,0.8326358,3.3802528,6.586522,2.8893705
3.3802528,3.3802528,0.8326358,3.2994747,0.062137,0.6337974,3.7468611,2.6159677,3.4113213,3.0198582
3.3802528,3.2559788,3.3802528,2.8831568,2.0070251,2.3301375,9.9046378,3.8338529,1.8765374,1.6466305
4.0948283,0.6337974,3.4113213,3.3988939,3.0198582,2.6221814,1.5658524,6.586522,3.3802528,3.7468611
1.5658524,1.9324607,2.7464554,2.8458746,2.796165,0.062137,2.1375128,1.5596387,2.4357704,1.9200333
1.6466305,1.5596387,1.8454689,1.3483729,9.5442432,6.3690425,3.0198582,1.4167236,2.2866416,0.5530193
2.6283951,4.1818201,1.8827511,2.9763623,2.5289759,0.8326358,7.3570208,2.1188717,0.8326358,1.9821703
3.6785104,3.9519132,3.0633541,2.1375128,3.1317048,3.0012171,0.062137,3.0322856,3.0695678,0.6337974
1.8889648,1.3794414,0.8264221,0.5778741,1.9200333,1.8889648,0.4225316,0.8885591,9.2770541,2.0070251
2.6532499,0.062137,2.1872224,10.2712461,4.1258968,2.9763623,2.982576,3.7468611,1.6901264,1.1868167
0.6337974,2.6905321,3.7468611,1.5658524,3.2994747,3.7655022,4.0948283,0.6337974,6.586522,2.6221814
4.1818201,4.473864,3.2684062,3.0012171,6.2385548,0.062137,1.2116715,3.0012171,4.1258968,3.9519132
