"wktt1","wktt2","wktt3","wktt4","wktt5","wktt6","wktt7","wktt8","wktt9","wktt10"
61.831507,76.841507,72.861507,168.441507,1.331507,89.331507,90.051507,156.521507,119.111507,67.741507
1.331507,192.111507,214.981507,211.391507,189.091507,225.521507,132.541507,63.001507,225.551507,198.111507
36.431507,14.931507,54.231507,1.331507,52.051507,59.111507,65.811507,25.361507,189.121507,82.511507
46.431507,12.981507,25.361507,27.381507,43.441507,63.961507,18.861507,60.461507,193.861507,205.781507
25.361507,60.461507,43.441507,1.331507,12.981507,44.181507,99.601507,62.651507,40.581507,59.981507
59.611507,214.801507,53.531507,1.331507,108.191507,122.611507,126.021507,48.581507,226.721507,80.341507
44.181507,18.861507,59.981507,43.441507,27.381507,12.981507,87.251507,63.961507,60.461507,99.601507
226.721507,80.341507,48.581507,63.961507,97.711507,59.611507,92.831507,108.191507,126.021507,65.331507
225.521507,94.711507,84.011507,53.761507,118.911507,71.631507,94.311507,131.261507,119.111507,69.471507
225.521507,37.761507,71.631507,94.051507,131.261507,237.441507,122.611507,53.761507,118.911507,94.711507
33.931507,1.331507,119.111507,225.521507,53.761507,94.711507,237.441507,43.601507,122.611507,94.051507
225.551507,41.431507,61.451507,72.861507,118.941507,1.331507,132.491507,51.781507,53.411507,48.581507
211.391507,104.781507,69.471507,61.051507,27.201507,26.651507,16.851507,223.311507,80.181507,117.131507
48.581507,94.051507,95.541507,1.331507,61.451507,53.411507,225.551507,72.861507,37.761507,85.631507
25.911507,104.781507,223.311507,211.391507,27.201507,26.651507,65.331507,18.861507,61.831507,16.851507
26.651507,104.781507,117.131507,18.861507,28.831507,27.201507,61.831507,211.391507,223.311507,1.331507
94.051507,53.411507,37.761507,48.581507,237.471507,41.431507,61.451507,72.861507,25.911507,1.331507
80.181507,1.331507,211.391507,25.911507,223.311507,28.831507,61.051507,18.861507,26.651507,16.851507
85.631507,94.051507,41.431507,53.411507,48.581507,132.491507,37.761507,61.451507,25.911507,95.541507
1.331507,211.391507,117.131507,104.781507,61.831507,28.831507,223.311507,26.651507,27.201507,36.871507
237.471507,27.201507,85.631507,118.941507,1.331507,61.451507,225.551507,53.411507,94.051507,132.491507
117.131507,16.851507,223.311507,25.911507,61.831507,28.831507,26.731507,211.391507,27.201507,80.181507
43.441507,99.601507,18.861507,60.461507,12.981507,40.581507,87.251507,63.961507,27.381507,17.711507
38.281507,132.541507,80.181507,51.511507,95.541507,57.881507,144.461507,66.901507,105.501507,62.651507
193.861507,198.111507,156.521507,107.941507,214.801507,96.821507,225.521507,189.121507,63.001507,132.541507
72.861507,118.941507,43.441507,237.471507,61.451507,1.331507,225.551507,94.051507,37.761507,48.581507
52.051507,65.811507,14.931507,26.731507,25.361507,82.511507,37.761507,51.411507,84.011507,189.121507
225.521507,122.611507,94.051507,84.011507,94.711507,1.331507,119.111507,43.601507,94.311507,37.761507
74.451507,248.631507,26.651507,130.101507,87.151507,62.191507,142.451507,52.051507,52.521507,42.281507
1.331507,104.411507,108.191507,90.011507,126.021507,59.611507,53.531507,122.611507,39.931507,92.831507
99.601507,63.961507,62.651507,87.251507,60.461507,59.981507,44.181507,17.711507,25.361507,18.861507
25.361507,189.121507,1.331507,82.511507,84.011507,54.231507,41.741507,39.931507,37.761507,59.111507
71.631507,96.111507,39.031507,58.081507,41.431507,202.721507,53.531507,16.851507,42.171507,12.981507
40.581507,205.781507,17.711507,63.961507,1.331507,193.861507,59.981507,99.601507,87.251507,62.651507
132.541507,198.111507,225.551507,63.001507,202.721507,96.821507,189.091507,1.331507,156.521507,214.981507
119.861507,214.641507,121.051507,1.331507,144.461507,226.721507,237.471507,63.001507,210.031507,201.041507
60.901507,1.331507,62.651507,105.501507,144.461507,94.311507,25.931507,59.111507,97.711507,66.901507
189.121507,82.511507,84.011507,65.811507,54.231507,59.111507,51.411507,39.931507,14.931507,37.761507
69.471507,43.601507,94.711507,118.911507,94.051507,59.981507,33.931507,37.761507,94.311507,225.521507
37.761507,201.041507,26.731507,1.331507,82.511507,41.741507,25.361507,39.931507,52.051507,54.231507
33.871507,27.381507,91.501507,66.901507,210.031507,86.511507,1.331507,103.851507,11.001507,51.411507
1.331507,59.981507,99.601507,44.181507,46.431507,60.461507,63.961507,27.381507,25.361507,87.251507
59.981507,37.761507,94.051507,122.611507,33.931507,43.601507,84.011507,118.911507,69.471507,1.331507
205.781507,43.441507,40.581507,193.861507,12.981507,1.331507,59.981507,46.431507,62.651507,99.601507
1.331507,210.031507,36.871507,39.031507,27.381507,51.411507,61.451507,90.011507,198.111507,33.871507
36.431507,37.761507,201.041507,189.121507,65.811507,54.231507,1.331507,39.931507,82.511507,51.411507
236.711507,189.091507,1.331507,189.121507,96.821507,63.001507,225.521507,132.541507,107.941507,192.111507
51.411507,1.331507,36.871507,39.031507,11.001507,91.501507,61.451507,210.031507,25.511507,103.851507
28.831507,1.331507,226.901507,40.581507,42.281507,108.371507,120.721507,83.771507,89.331507,33.871507
1.331507,62.191507,52.521507,105.501507,42.171507,130.101507,142.451507,27.201507,94.711507,26.651507
131.261507,43.601507,71.631507,94.051507,53.761507,122.611507,69.471507,237.441507,94.711507,225.521507
54.231507,41.741507,1.331507,39.931507,36.431507,51.411507,96.061507,201.041507,189.121507,25.361507
72.861507,61.831507,90.051507,49.911507,156.521507,119.111507,59.611507,168.441507,76.841507,86.511507
49.911507,107.941507,82.511507,119.861507,19.161507,130.101507,104.781507,108.371507,25.931507,91.501507
144.461507,94.311507,80.181507,66.901507,25.931507,59.111507,60.901507,38.281507,51.511507,57.881507
71.631507,84.011507,237.441507,131.261507,94.051507,1.331507,43.601507,118.911507,119.111507,94.711507
118.941507,72.861507,43.441507,53.411507,237.471507,85.631507,225.551507,25.911507,94.051507,37.761507
92.831507,28.831507,58.051507,89.331507,53.411507,120.721507,1.331507,53.761507,54.231507,42.281507
94.711507,69.471507,84.011507,237.441507,1.331507,225.521507,37.761507,43.601507,59.981507,119.111507
131.261507,118.911507,237.441507,69.471507,84.011507,71.631507,1.331507,59.981507,122.611507,94.051507
104.411507,189.091507,61.051507,86.371507,201.011507,57.881507,58.051507,90.051507,58.081507,65.811507
59.981507,84.011507,131.261507,37.761507,43.601507,1.331507,69.471507,237.441507,225.521507,94.311507
90.051507,86.371507,104.411507,65.811507,1.331507,58.081507,82.481507,57.881507,37.761507,94.831507
198.111507,210.031507,86.511507,11.001507,33.871507,39.031507,1.331507,91.501507,61.451507,25.511507
43.601507,225.521507,69.471507,71.631507,37.761507,94.711507,119.111507,237.441507,53.761507,33.931507
210.031507,33.871507,33.931507,62.191507,90.011507,103.851507,61.451507,51.411507,11.001507,25.511507
14.931507,41.741507,25.361507,59.111507,52.051507,36.431507,51.411507,84.011507,96.061507,26.731507
18.861507,87.251507,99.601507,44.181507,59.981507,17.711507,43.441507,1.331507,193.861507,46.431507
17.711507,193.861507,40.581507,27.381507,62.651507,1.331507,63.961507,99.601507,44.181507,60.461507
59.981507,225.521507,94.711507,43.601507,37.761507,53.761507,118.911507,33.931507,237.441507,122.611507
61.051507,117.131507,80.181507,26.731507,104.781507,26.651507,65.331507,27.201507,69.471507,18.861507
122.611507,225.521507,94.311507,118.911507,59.981507,94.711507,237.441507,119.111507,94.051507,69.471507
121.051507,142.451507,117.131507,96.061507,99.601507,38.281507,96.821507,126.021507,131.261507,67.741507
122.611507,1.331507,94.311507,94.051507,225.521507,33.931507,84.011507,37.761507,69.471507,94.711507
52.051507,201.041507,26.731507,1.331507,14.931507,59.111507,82.511507,54.231507,189.121507,36.431507
18.861507,104.781507,16.851507,26.731507,80.181507,1.331507,27.201507,211.391507,61.831507,28.831507
59.111507,54.231507,189.121507,26.731507,41.741507,14.931507,201.041507,51.411507,65.811507,96.061507
27.201507,36.871507,25.911507,211.391507,18.861507,80.181507,26.731507,69.471507,223.311507,16.851507
94.051507,71.631507,94.711507,53.761507,69.471507,131.261507,122.611507,1.331507,225.521507,237.441507
17.711507,59.981507,43.441507,205.781507,87.251507,25.361507,99.601507,63.961507,40.581507,62.651507
26.731507,14.931507,1.331507,25.361507,84.011507,39.931507,54.231507,65.811507,52.051507,59.111507
17.711507,25.361507,63.961507,87.251507,99.601507,205.781507,12.981507,62.651507,27.381507,46.431507
94.711507,122.611507,1.331507,53.761507,43.601507,37.761507,131.261507,94.311507,84.011507,119.111507
51.411507,210.031507,62.191507,1.331507,33.871507,103.851507,198.111507,11.001507,61.451507,33.931507
65.811507,94.831507,90.051507,46.431507,189.091507,86.371507,201.011507,61.051507,58.051507,1.331507
57.881507,132.541507,144.461507,95.541507,62.651507,80.181507,94.311507,38.281507,1.331507,60.901507
86.371507,37.761507,46.431507,58.081507,189.091507,65.811507,85.631507,90.051507,1.331507,35.181507
83.771507,95.541507,38.281507,105.501507,51.511507,66.901507,59.111507,132.541507,1.331507,62.651507
82.481507,58.051507,57.881507,37.761507,201.011507,58.081507,94.831507,1.331507,25.511507,189.091507
57.881507,80.181507,94.311507,132.541507,38.281507,144.461507,59.111507,72.711507,97.711507,62.651507
36.431507,59.611507,67.741507,51.511507,168.441507,50.031507,60.461507,87.151507,61.831507,86.511507
156.521507,51.511507,89.331507,87.151507,119.111507,72.861507,168.441507,59.611507,36.431507,1.331507
131.261507,1.331507,109.661507,120.721507,126.021507,97.851507,19.161507,142.451507,96.061507,99.601507
119.861507,82.511507,82.481507,96.111507,87.251507,25.931507,118.941507,107.941507,130.101507,19.161507
38.281507,94.831507,131.261507,117.131507,96.821507,120.721507,19.161507,96.061507,1.331507,132.491507
96.111507,19.161507,107.941507,82.511507,118.911507,108.191507,25.931507,119.861507,130.101507,108.371507
