"tt1","tt2","tt3","tt4","tt5","tt6","tt7","tt8","tt9","tt10"
50.3031507,60.6331507,85.3131507,88.8431507,88.1331507,0.1331507,66.5431507,48.8331507,75.6431507,59.2631507
52.3331507,48.8331507,56.8831507,40.9731507,302.5131507,201.5131507,94.9131507,43.1531507,37.8331507,15.6531507
82.5831507,131.3531507,57.9131507,93.1131507,78.9831507,71.5131507,232.3531507,65.7131507,24.7531507,61.4531507
115.9331507,124.8231507,95.6231507,66.5431507,98.4031507,93.6331507,0.1331507,94.8631507,96.6531507,17.9631507
58.7631507,42.2631507,24.1631507,16.5131507,59.2631507,45.2331507,11.7831507,26.1831507,293.6731507,62.7631507
82.7931507,0.1331507,68.2531507,325.3331507,130.0631507,93.1131507,93.5031507,117.7331507,52.5531507,36.5631507
81.3131507,84.3231507,117.7331507,48.7131507,103.6031507,117.7431507,128.9231507,17.9631507,207.7331507,81.3031507
131.2931507,141.2531507,102.6631507,119.5331507,196.6231507,0.1331507,37.0831507,93.6331507,130.0631507,124.8231507
117.7331507,90.3331507,81.3031507,128.9231507,24.7531507,106.7331507,117.7431507,103.6031507,107.2031507,84.3231507
102.6631507,96.6531507,66.5431507,115.9331507,17.9631507,141.2531507,0.1331507,124.8231507,94.8631507,93.6331507
207.7331507,86.0731507,0.1331507,107.2031507,17.9631507,128.9231507,117.7431507,106.9931507,90.3331507,48.7131507
115.9331507,141.2531507,96.6531507,131.2931507,93.6331507,124.8231507,95.6231507,108.4631507,17.9631507,94.8631507
115.9331507,119.5331507,141.2531507,93.6331507,124.8231507,131.2931507,37.0831507,94.8631507,96.6531507,66.5431507
106.9931507,0.1331507,106.7331507,81.3031507,48.7131507,24.7531507,107.2031507,94.9131507,128.9231507,117.7331507
84.3231507,106.7331507,207.7331507,107.2031507,94.9131507,81.3131507,117.7331507,0.1331507,81.3031507,128.9231507
101.1331507,0.1331507,213.8031507,196.9331507,192.6731507,187.9131507,213.5931507,201.5131507,235.5231507,224.3331507
50.8531507,288.9131507,57.9131507,24.1631507,94.8631507,53.0331507,25.5331507,0.1331507,35.2331507,82.7931507
107.2031507,84.3231507,207.7331507,117.7331507,117.7431507,24.7531507,48.7131507,90.3331507,86.0731507,81.3031507
131.3531507,0.1331507,187.9031507,101.1331507,155.3131507,224.3331507,213.5931507,201.5131507,224.3431507,210.2031507
60.6331507,85.9531507,75.6431507,88.8431507,48.8331507,48.7131507,50.3031507,256.3131507,155.3131507,66.5431507
102.6631507,17.9631507,196.6231507,108.4631507,94.8631507,124.8231507,66.5431507,115.9331507,131.2931507,93.6331507
256.3131507,58.4131507,88.1331507,75.6431507,35.2331507,155.3131507,88.8431507,50.3031507,59.2631507,66.5431507
131.2931507,141.2531507,115.9331507,93.6331507,108.4631507,0.1331507,98.4031507,37.0831507,130.0631507,196.6231507
117.8931507,0.1331507,75.6431507,85.9531507,35.2331507,256.3131507,50.3031507,60.6331507,155.3131507,66.5431507
196.6231507,124.8231507,93.6331507,108.4631507,102.6631507,95.6231507,131.2931507,96.6531507,130.0631507,37.0831507
71.6631507,88.8431507,50.3031507,48.8331507,85.9531507,256.3131507,66.5431507,60.6331507,75.6431507,155.3131507
17.9631507,196.6231507,37.0831507,95.6231507,96.6531507,115.9331507,93.6331507,130.0631507,131.2931507,124.8231507
117.8931507,50.3031507,75.6431507,85.9531507,0.1331507,59.2631507,58.4131507,71.6631507,35.2331507,85.3131507
17.9631507,102.6631507,66.5431507,94.8631507,196.6231507,108.4631507,130.0631507,119.5331507,95.6231507,115.9331507
0.1331507,50.3031507,88.8431507,48.8331507,256.3131507,66.5431507,88.1331507,71.6631507,59.2631507,60.6331507
108.4631507,0.1331507,119.5331507,141.2531507,124.8231507,94.8631507,93.6331507,37.0831507,98.4031507,102.6631507
325.3431507,325.3331507,196.6231507,288.9131507,232.3531507,207.7331507,256.3131507,288.9031507,314.5931507,314.8031507
32.7131507,0.1331507,224.3331507,82.7931507,36.5631507,130.0631507,93.5031507,117.7331507,92.8531507,70.4131507
24.1631507,57.9131507,0.1331507,81.3131507,13.7331507,50.2131507,25.5331507,40.5431507,64.6131507,94.8631507
0.1331507,130.0631507,42.3831507,52.5531507,82.7931507,58.7631507,117.8931507,70.4131507,93.1131507,325.3331507
17.9631507,24.7531507,207.7331507,117.7431507,117.7331507,0.1331507,106.9931507,94.9131507,103.6031507,86.0731507
106.9931507,0.1331507,103.6031507,90.3331507,81.3031507,106.7331507,94.9131507,84.3231507,81.3131507,107.2031507
85.9531507,50.3031507,58.4131507,75.6431507,88.1331507,59.2631507,0.1331507,48.7131507,48.8331507,85.3131507
103.6031507,128.9231507,106.7331507,84.3231507,117.7331507,17.9631507,107.2031507,106.9931507,48.7131507,24.7531507
59.7031507,71.5131507,78.9831507,24.7531507,104.3031507,131.3531507,93.1131507,82.5831507,37.0831507,94.3431507
71.6631507,48.7131507,66.5431507,59.2631507,85.3131507,58.4131507,88.1331507,88.8431507,256.3131507,50.3031507
81.3031507,84.3231507,90.3331507,106.9931507,117.7431507,117.7331507,81.3131507,48.7131507,106.7331507,17.9631507
35.2331507,0.1331507,50.3031507,75.6431507,60.6331507,48.7131507,85.9531507,88.1331507,71.6631507,85.3131507
103.6031507,81.3131507,17.9631507,0.1331507,84.3231507,24.7531507,117.7431507,86.0731507,94.9131507,128.9231507
106.9931507,128.9231507,90.3331507,84.3231507,103.6031507,86.0731507,0.1331507,107.2031507,24.7531507,106.7331507
26.0031507,51.3231507,85.9531507,25.4531507,104.3031507,60.9931507,93.5031507,0.1331507,85.1731507,128.9231507
27.6331507,24.7331507,311.2031507,15.6531507,25.4531507,103.6031507,78.9831507,115.9331507,68.2531507,64.1331507
336.5231507,85.1731507,235.5231507,128.9231507,73.2531507,42.9831507,60.9931507,85.9531507,0.1331507,40.9731507
85.9531507,128.9231507,25.4531507,26.0031507,41.0831507,141.2531507,93.5031507,336.5231507,104.3031507,235.5231507
35.2331507,36.5631507,24.1631507,53.0331507,81.3131507,82.7931507,40.5431507,50.2131507,288.9131507,64.6131507
33.9831507,288.9031507,56.8631507,56.6831507,24.3131507,0.1331507,45.2331507,36.5631507,187.9031507,103.2131507
45.2331507,0.1331507,98.4031507,42.2631507,16.5131507,59.2631507,293.6731507,58.7631507,26.1831507,61.4531507
50.8531507,35.2331507,81.3131507,38.7331507,40.5431507,13.7331507,36.5631507,82.7931507,57.9131507,25.5331507
17.9631507,95.6231507,96.6531507,37.0831507,131.2931507,66.5431507,98.4031507,124.8231507,196.6231507,94.8631507
82.5831507,0.1331507,107.2031507,32.6831507,52.5531507,88.1331507,119.5331507,41.0831507,43.1531507,53.0331507
117.8931507,117.7331507,42.3831507,52.5531507,36.5631507,93.1131507,82.7931507,92.8531507,68.2531507,224.3331507
155.3131507,88.8431507,85.3131507,60.6331507,71.6631507,59.2631507,88.1331507,117.8931507,75.6431507,0.1331507
50.3031507,82.5831507,65.7131507,71.5131507,78.9831507,24.7531507,57.9131507,59.7031507,232.3531507,104.3031507
155.3131507,48.7131507,0.1331507,60.6331507,85.3131507,88.1331507,48.8331507,50.3031507,75.6431507,117.8931507
141.2531507,60.9931507,336.5231507,42.9831507,51.3231507,235.5231507,128.9231507,73.2531507,41.0831507,25.4531507
35.6731507,27.6331507,103.6031507,59.8531507,15.6531507,25.5331507,78.9831507,60.6331507,311.2031507,64.1331507
36.5631507,24.3131507,103.2131507,84.4531507,288.9031507,81.3031507,45.2331507,59.8531507,56.8831507,88.8431507
88.8431507,24.3131507,56.8631507,84.4531507,45.2331507,187.9031507,288.9031507,56.6831507,36.5631507,93.6331507
117.7331507,103.6031507,207.7331507,17.9631507,128.9231507,107.2031507,24.7531507,0.1331507,84.3231507,48.7131507
96.6531507,124.8231507,95.6231507,0.1331507,93.6331507,98.4031507,115.9331507,196.6231507,130.0631507,141.2531507
103.6031507,81.3031507,90.3331507,48.7131507,81.3131507,94.9131507,84.3231507,128.9231507,117.7331507,106.9931507
66.5431507,124.8231507,96.6531507,37.0831507,102.6631507,131.2931507,130.0631507,94.8631507,141.2531507,95.6231507
73.2531507,103.2131507,106.9931507,91.6331507,213.5931507,58.4131507,0.1331507,88.8131507,124.8231507,64.1331507
117.8931507,325.3331507,82.7931507,68.2531507,42.3831507,224.3331507,93.1131507,36.5631507,32.7131507,93.5031507
201.5131507,101.1331507,224.3431507,187.9131507,106.7331507,235.5231507,210.2031507,187.9031507,224.3331507,190.9231507
88.8431507,85.1731507,56.6831507,0.1331507,36.5631507,56.8831507,288.9031507,45.2331507,103.2131507,93.6331507
93.5031507,117.8931507,82.7931507,121.3931507,0.1331507,42.3831507,32.7131507,130.0631507,92.8531507,36.5631507
68.2531507,93.1131507,82.7931507,0.1331507,93.5031507,52.5531507,32.7131507,117.7331507,36.5631507,130.0631507
0.1331507,213.8031507,190.9231507,155.3131507,201.5131507,235.5231507,131.3531507,187.9131507,210.2031507,224.3431507
102.6631507,66.5431507,17.9631507,94.8631507,196.6231507,0.1331507,95.6231507,37.0831507,130.0631507,141.2531507
224.3331507,192.6731507,155.3131507,196.9331507,106.7331507,213.5931507,187.9131507,224.3431507,213.8031507,95.6231507
48.7131507,106.7331507,103.6031507,81.3131507,81.3031507,86.0731507,107.2031507,0.1331507,106.9931507,17.9631507
124.8231507,130.0631507,17.9631507,131.2931507,0.1331507,108.4631507,37.0831507,93.6331507,95.6231507,102.6631507
84.3231507,94.9131507,106.9931507,24.7531507,48.7131507,0.1331507,107.2031507,106.7331507,103.6031507,117.7331507
117.7331507,68.2531507,42.3831507,130.0631507,52.5531507,0.1331507,32.7131507,325.3331507,58.7631507,92.8531507
117.7331507,32.7131507,82.7931507,0.1331507,117.8931507,224.3331507,70.4131507,52.5531507,58.7631507,36.5631507
86.0731507,103.6031507,117.7431507,81.3031507,84.3231507,106.7331507,24.7531507,94.9131507,207.7331507,128.9231507
59.2631507,50.3031507,155.3131507,58.4131507,85.9531507,48.8331507,88.1331507,71.6631507,85.3131507,117.8931507
91.6331507,124.8231507,0.1331507,64.1331507,88.8131507,73.2531507,62.7631507,106.9931507,213.5931507,121.3931507
37.8331507,9.8031507,26.1831507,90.3331507,65.7131507,102.6631507,32.6831507,60.9931507,196.9331507,88.8131507
0.1331507,24.7531507,117.7331507,103.6031507,117.7431507,128.9231507,81.3131507,17.9631507,48.7131507,106.7331507
207.7331507,106.9931507,106.7331507,17.9631507,24.7531507,48.7131507,94.9131507,0.1331507,107.2031507,81.3131507
187.9031507,59.8531507,64.6131507,93.6331507,81.3031507,0.1331507,33.9831507,56.8831507,45.2331507,288.9031507
90.3331507,48.7131507,107.2031507,84.3231507,117.7431507,106.7331507,81.3131507,106.9931507,0.1331507,17.9631507
117.8931507,88.8431507,155.3131507,85.3131507,66.5431507,35.2331507,85.9531507,59.2631507,58.4131507,0.1331507
48.8331507,88.1331507,59.2631507,60.6331507,71.6631507,85.9531507,117.8931507,85.3131507,35.2331507,48.7131507
60.6331507,75.6431507,71.6631507,256.3131507,0.1331507,88.1331507,88.8431507,155.3131507,117.8931507,66.5431507
0.1331507,190.9231507,213.8031507,210.2031507,187.9031507,224.3331507,131.3531507,101.1331507,224.3431507,196.9331507
35.2331507,13.7331507,53.0331507,0.1331507,50.8531507,57.9131507,64.6131507,24.1631507,187.9131507,81.3131507
45.2331507,11.7831507,24.1631507,26.1831507,42.2631507,62.7631507,17.6631507,59.2631507,192.6731507,293.6731507
24.1631507,59.2631507,42.2631507,0.1331507,11.7831507,42.9831507,98.4031507,61.4531507,39.3931507,58.7631507
58.4131507,213.5931507,52.3331507,0.1331507,106.9931507,121.3931507,124.8231507,47.3831507,314.5931507,79.1431507
42.9831507,17.6631507,58.7631507,42.2631507,26.1831507,11.7831507,86.0731507,62.7631507,59.2631507,98.4031507
314.5931507,79.1431507,47.3831507,62.7631507,96.5131507,58.4131507,91.6331507,106.9931507,124.8231507,64.1331507
224.3331507,93.5031507,82.7931507,52.5531507,117.7331507,70.4131507,93.1131507,130.0631507,117.8931507,68.2531507
224.3331507,36.5631507,70.4131507,92.8531507,130.0631507,325.3331507,121.3931507,52.5531507,117.7331507,93.5031507
32.7131507,0.1331507,117.8931507,224.3331507,52.5531507,93.5031507,325.3331507,42.3831507,121.3931507,92.8531507
224.3431507,40.2531507,60.2731507,71.6631507,117.7431507,0.1331507,131.2931507,50.6031507,52.2331507,47.3831507
210.2031507,103.6031507,68.2531507,59.8531507,26.0031507,25.4531507,15.6531507,311.2031507,78.9831507,115.9331507
47.3831507,92.8531507,94.3431507,0.1331507,60.2731507,52.2331507,224.3431507,71.6631507,36.5631507,84.4531507
24.7331507,103.6031507,311.2031507,210.2031507,26.0031507,25.4531507,64.1331507,17.6631507,60.6331507,15.6531507
25.4531507,103.6031507,115.9331507,17.6631507,27.6331507,26.0031507,60.6331507,210.2031507,311.2031507,0.1331507
92.8531507,52.2331507,36.5631507,47.3831507,325.3431507,40.2531507,60.2731507,71.6631507,24.7331507,0.1331507
78.9831507,0.1331507,210.2031507,24.7331507,311.2031507,27.6331507,59.8531507,17.6631507,25.4531507,15.6531507
84.4531507,92.8531507,40.2531507,52.2331507,47.3831507,131.2931507,36.5631507,60.2731507,24.7331507,94.3431507
0.1331507,210.2031507,115.9331507,103.6031507,60.6331507,27.6331507,311.2031507,25.4531507,26.0031507,35.6731507
325.3431507,26.0031507,84.4531507,117.7431507,0.1331507,60.2731507,224.3431507,52.2331507,92.8531507,131.2931507
115.9331507,15.6531507,311.2031507,24.7331507,60.6331507,27.6331507,25.5331507,210.2031507,26.0031507,78.9831507
42.2631507,98.4031507,17.6631507,59.2631507,11.7831507,39.3931507,86.0731507,62.7631507,26.1831507,16.5131507
37.0831507,131.3531507,78.9831507,50.3031507,94.3431507,56.6831507,232.3531507,65.7131507,104.3031507,61.4531507
192.6731507,196.9331507,155.3131507,106.7331507,213.5931507,95.6231507,224.3331507,187.9131507,101.1331507,131.3531507
71.6631507,117.7431507,42.2631507,325.3431507,60.2731507,0.1331507,224.3431507,92.8531507,36.5631507,47.3831507
50.8531507,64.6131507,13.7331507,25.5331507,24.1631507,81.3131507,36.5631507,50.2131507,82.7931507,187.9131507
224.3331507,121.3931507,92.8531507,82.7931507,93.5031507,0.1331507,117.8931507,42.3831507,93.1131507,36.5631507
73.2531507,336.5231507,25.4531507,128.9231507,85.9531507,60.9931507,141.2531507,50.8531507,51.3231507,41.0831507
0.1331507,103.2131507,106.9931507,88.8131507,124.8231507,58.4131507,52.3331507,121.3931507,38.7331507,91.6331507
98.4031507,62.7631507,61.4531507,86.0731507,59.2631507,58.7631507,42.9831507,16.5131507,24.1631507,17.6631507
24.1631507,187.9131507,0.1331507,81.3131507,82.7931507,53.0331507,40.5431507,38.7331507,36.5631507,57.9131507
70.4131507,94.9131507,37.8331507,56.8831507,40.2531507,201.5131507,52.3331507,15.6531507,40.9731507,11.7831507
39.3931507,293.6731507,16.5131507,62.7631507,0.1331507,192.6731507,58.7631507,98.4031507,86.0731507,61.4531507
131.3531507,196.9331507,224.3431507,101.1331507,201.5131507,95.6231507,187.9031507,0.1331507,155.3131507,213.8031507
207.7331507,302.5131507,196.6231507,0.1331507,232.3531507,314.5931507,325.3431507,101.1331507,297.9331507,288.9131507
59.7031507,0.1331507,61.4531507,104.3031507,232.3531507,93.1131507,24.7531507,57.9131507,96.5131507,65.7131507
187.9131507,81.3131507,82.7931507,64.6131507,53.0331507,57.9131507,50.2131507,38.7331507,13.7331507,36.5631507
68.2531507,42.3831507,93.5031507,117.7331507,92.8531507,58.7631507,32.7131507,36.5631507,93.1131507,224.3331507
36.5631507,288.9131507,25.5331507,0.1331507,81.3131507,40.5431507,24.1631507,38.7331507,50.8531507,53.0331507
32.6831507,26.1831507,90.3331507,65.7131507,297.9331507,85.3131507,0.1331507,102.6631507,9.8031507,50.2131507
0.1331507,58.7631507,98.4031507,42.9831507,45.2331507,59.2631507,62.7631507,26.1831507,24.1631507,86.0731507
58.7631507,36.5631507,92.8531507,121.3931507,32.7131507,42.3831507,82.7931507,117.7331507,68.2531507,0.1331507
293.6731507,42.2631507,39.3931507,192.6731507,11.7831507,0.1331507,58.7631507,45.2331507,61.4531507,98.4031507
0.1331507,297.9331507,35.6731507,37.8331507,26.1831507,50.2131507,60.2731507,88.8131507,196.9331507,32.6831507
35.2331507,36.5631507,288.9131507,187.9131507,64.6131507,53.0331507,0.1331507,38.7331507,81.3131507,50.2131507
235.5231507,187.9031507,0.1331507,187.9131507,95.6231507,101.1331507,224.3331507,131.3531507,106.7331507,190.9231507
50.2131507,0.1331507,35.6731507,37.8331507,9.8031507,90.3331507,60.2731507,297.9331507,24.3131507,102.6631507
27.6331507,0.1331507,314.8031507,39.3931507,41.0831507,107.2031507,119.5331507,82.5831507,88.1331507,32.6831507
0.1331507,60.9931507,51.3231507,104.3031507,40.9731507,128.9231507,141.2531507,26.0031507,93.5031507,25.4531507
130.0631507,42.3831507,70.4131507,92.8531507,52.5531507,121.3931507,68.2531507,325.3331507,93.5031507,224.3331507
53.0331507,40.5431507,0.1331507,38.7331507,35.2331507,50.2131507,94.8631507,288.9131507,187.9131507,24.1631507
71.6631507,60.6331507,88.8431507,48.7131507,155.3131507,117.8931507,58.4131507,256.3131507,75.6431507,85.3131507
48.7131507,106.7331507,81.3131507,207.7331507,17.9631507,128.9231507,103.6031507,107.2031507,24.7531507,90.3331507
232.3531507,93.1131507,78.9831507,65.7131507,24.7531507,57.9131507,59.7031507,37.0831507,50.3031507,56.6831507
70.4131507,82.7931507,325.3331507,130.0631507,92.8531507,0.1331507,42.3831507,117.7331507,117.8931507,93.5031507
117.7431507,71.6631507,42.2631507,52.2331507,325.3431507,84.4531507,224.3431507,24.7331507,92.8531507,36.5631507
91.6331507,27.6331507,56.8631507,88.1331507,52.2331507,119.5331507,0.1331507,52.5531507,53.0331507,41.0831507
93.5031507,68.2531507,82.7931507,325.3331507,0.1331507,224.3331507,36.5631507,42.3831507,58.7631507,117.8931507
130.0631507,117.7331507,325.3331507,68.2531507,82.7931507,70.4131507,0.1331507,58.7631507,121.3931507,92.8531507
103.2131507,187.9031507,59.8531507,85.1731507,288.9031507,56.6831507,56.8631507,88.8431507,56.8831507,64.6131507
58.7631507,82.7931507,130.0631507,36.5631507,42.3831507,0.1331507,68.2531507,325.3331507,224.3331507,93.1131507
88.8431507,85.1731507,103.2131507,64.6131507,0.1331507,56.8831507,81.3031507,56.6831507,36.5631507,93.6331507
196.9331507,297.9331507,85.3131507,9.8031507,32.6831507,37.8331507,0.1331507,90.3331507,60.2731507,24.3131507
42.3831507,224.3331507,68.2531507,70.4131507,36.5631507,93.5031507,117.8931507,325.3331507,52.5531507,32.7131507
297.9331507,32.6831507,32.7131507,60.9931507,88.8131507,102.6631507,60.2731507,50.2131507,9.8031507,24.3131507
13.7331507,40.5431507,24.1631507,57.9131507,50.8531507,35.2331507,50.2131507,82.7931507,94.8631507,25.5331507
17.6631507,86.0731507,98.4031507,42.9831507,58.7631507,16.5131507,42.2631507,0.1331507,192.6731507,45.2331507
16.5131507,192.6731507,39.3931507,26.1831507,61.4531507,0.1331507,62.7631507,98.4031507,42.9831507,59.2631507
58.7631507,224.3331507,93.5031507,42.3831507,36.5631507,52.5531507,117.7331507,32.7131507,325.3331507,121.3931507
59.8531507,115.9331507,78.9831507,25.5331507,103.6031507,25.4531507,64.1331507,26.0031507,68.2531507,17.6631507
121.3931507,224.3331507,93.1131507,117.7331507,58.7631507,93.5031507,325.3331507,117.8931507,92.8531507,68.2531507
196.6231507,141.2531507,115.9331507,94.8631507,98.4031507,37.0831507,95.6231507,124.8231507,130.0631507,66.5431507
121.3931507,0.1331507,93.1131507,92.8531507,224.3331507,32.7131507,82.7931507,36.5631507,68.2531507,93.5031507
50.8531507,288.9131507,25.5331507,0.1331507,13.7331507,57.9131507,81.3131507,53.0331507,187.9131507,35.2331507
17.6631507,103.6031507,15.6531507,25.5331507,78.9831507,0.1331507,26.0031507,210.2031507,60.6331507,27.6331507
57.9131507,53.0331507,187.9131507,25.5331507,40.5431507,13.7331507,288.9131507,50.2131507,64.6131507,94.8631507
26.0031507,35.6731507,24.7331507,210.2031507,17.6631507,78.9831507,25.5331507,68.2531507,311.2031507,15.6531507
92.8531507,70.4131507,93.5031507,52.5531507,68.2531507,130.0631507,121.3931507,0.1331507,224.3331507,325.3331507
16.5131507,58.7631507,42.2631507,293.6731507,86.0731507,24.1631507,98.4031507,62.7631507,39.3931507,61.4531507
25.5331507,13.7331507,0.1331507,24.1631507,82.7931507,38.7331507,53.0331507,64.6131507,50.8531507,57.9131507
16.5131507,24.1631507,62.7631507,86.0731507,98.4031507,293.6731507,11.7831507,61.4531507,26.1831507,45.2331507
93.5031507,121.3931507,0.1331507,52.5531507,42.3831507,36.5631507,130.0631507,93.1131507,82.7931507,117.8931507
50.2131507,297.9331507,60.9931507,0.1331507,32.6831507,102.6631507,196.9331507,9.8031507,60.2731507,32.7131507
64.6131507,93.6331507,88.8431507,45.2331507,187.9031507,85.1731507,288.9031507,59.8531507,56.8631507,0.1331507
56.6831507,131.3531507,232.3531507,94.3431507,61.4531507,78.9831507,93.1131507,37.0831507,0.1331507,59.7031507
85.1731507,36.5631507,45.2331507,56.8831507,187.9031507,64.6131507,84.4531507,88.8431507,0.1331507,33.9831507
82.5831507,94.3431507,37.0831507,104.3031507,50.3031507,65.7131507,57.9131507,131.3531507,0.1331507,61.4531507
81.3031507,56.8631507,56.6831507,36.5631507,288.9031507,56.8831507,93.6331507,0.1331507,24.3131507,187.9031507
56.6831507,78.9831507,93.1131507,131.3531507,37.0831507,232.3531507,57.9131507,71.5131507,96.5131507,61.4531507
35.2331507,58.4131507,66.5431507,50.3031507,256.3131507,48.8331507,59.2631507,85.9531507,60.6331507,85.3131507
155.3131507,50.3031507,88.1331507,85.9531507,117.8931507,71.6631507,256.3131507,58.4131507,35.2331507,0.1331507
130.0631507,0.1331507,108.4631507,119.5331507,124.8231507,96.6531507,17.9631507,141.2531507,94.8631507,98.4031507
207.7331507,81.3131507,81.3031507,94.9131507,86.0731507,24.7531507,117.7431507,106.7331507,128.9231507,17.9631507
37.0831507,93.6331507,130.0631507,115.9331507,95.6231507,119.5331507,17.9631507,94.8631507,0.1331507,131.2931507
94.9131507,17.9631507,106.7331507,81.3131507,117.7331507,106.9931507,24.7531507,207.7331507,128.9231507,107.2031507
