r,d,t1,t2,s1,s2,n1,n2
176,7,68,72,49,29,4741,4997
176,7,72,77,29,52,4997,5365
177,0,0,4,29,8,29,284
177,0,4,7,8,30,284,513
177,10,7,8,30,30,513,582
177,10,8,9,30,30,582,651
177,10,9,10,30,30,651,720
177,10,10,11,30,30,720,789
177,10,11,12,30,30,789,858
177,10,12,13,30,30,858,927
177,0,13,14,30,7,927,973
177,0,14,17,7,1,973,1174
177,0,17,22,1,39,1174,1557
178,0,0,4,29,8,29,284
178,10,4,5,8,8,284,353
178,10,5,6,8,8,353,422
178,10,6,7,8,8,422,491
178,10,7,8,8,8,491,560
178,4,8,11,8,30,560,789
178,10,11,12,30,30,789,858
178,10,12,13,30,30,858,927
178,0,13,14,30,7,927,973
178,0,14,17,7,1,973,1174
178,0,17,22,1,39,1174,1557
179,0,0,4,29,8,29,284
179,0,4,7,8,30,284,513
179,10,7,8,30,30,513,582
179,10,8,9,30,30,582,651
179,10,9,10,30,30,651,720
179,10,10,11,30,30,720,789
179,10,11,12,30,30,789,858
179,10,12,13,30,30,858,927
179,0,13,14,30,7,927,973
179,0,14,17,7,1,973,1174
179,0,17,22,1,39,1174,1557
180,0,0,4,29,8,29,284
180,0,4,7,8,30,284,513
180,10,7,8,30,30,513,582
180,10,8,9,30,30,582,651
180,10,9,10,30,30,651,720
180,10,10,11,30,30,720,789
180,10,11,12,30,30,789,858
180,10,12,13,30,30,858,927
180,0,13,14,30,7,927,973
180,0,14,17,7,1,973,1174
180,0,17,22,1,39,1174,1557
181,0,0,4,29,8,29,284
181,0,4,7,8,30,284,513
181,10,7,8,30,30,513,582
181,10,8,9,30,30,582,651
181,10,9,10,30,30,651,720
181,10,10,11,30,30,720,789
181,10,11,12,30,30,789,858
181,10,12,13,30,30,858,927
181,0,13,14,30,7,927,973
181,0,14,17,7,1,973,1174
181,0,17,22,1,39,1174,1557
182,0,0,4,29,8,29,284
182,0,4,7,8,30,284,513
182,10,7,8,30,30,513,582
182,10,8,9,30,30,582,651
182,10,9,10,30,30,651,720
182,10,10,11,30,30,720,789
182,10,11,12,30,30,789,858
182,10,12,13,30,30,858,927
182,0,13,14,30,7,927,973
182,0,14,17,7,1,973,1174
182,0,17,22,1,39,1174,1557
183,0,0,4,29,8,29,284
183,0,4,7,8,30,284,513
183,10,7,8,30,30,513,582
183,10,8,9,30,30,582,651
183,10,9,10,30,30,651,720
183,10,10,11,30,30,720,789
183,10,11,12,30,30,789,858
183,10,12,13,30,30,858,927
183,0,13,14,30,7,927,973
183,0,14,17,7,1,973,1174
183,0,17,22,1,39,1174,1557
184,0,0,4,29,8,29,284
184,0,4,7,8,30,284,513
184,10,7,8,30,30,513,582
184,10,8,9,30,30,582,651
184,10,9,10,30,30,651,720
184,10,10,11,30,30,720,789
184,10,11,12,30,30,789,858
184,10,12,13,30,30,858,927
184,0,13,14,30,7,927,973
184,0,14,17,7,1,973,1174
184,0,17,22,1,39,1174,1557
185,0,0,4,29,8,29,284
185,0,4,7,8,30,284,513
185,10,7,8,30,30,513,582
185,10,8,9,30,30,582,651
185,10,9,10,30,30,651,720
185,10,10,11,30,30,720,789
185,10,11,12,30,30,789,858
185,10,12,13,30,30,858,927
185,0,13,14,30,7,927,973
185,0,14,17,7,1,973,1174
185,0,17,22,1,39,1174,1557
186,0,0,4,29,8,29,284
186,0,4,7,8,30,284,513
186,0,7,10,30,38,513,728
186,0,10,13,38,30,728,927
186,0,13,14,30,7,927,973
186,0,14,17,7,1,973,1174
186,0,17,22,1,39,1174,1557
187,2,27,31,52,50,1915,2189
187,2,31,33,50,6,2189,2283
187,10,33,34,6,6,2283,2352
187,10,34,35,6,6,2352,2421
187,2,35,38,6,64,2421,2686
188,2,27,31,52,50,1915,2189
188,2,31,33,50,6,2189,2283
188,10,33,34,6,6,2283,2352
188,10,34,35,6,6,2352,2421
188,2,35,38,6,64,2421,2686
189,2,27,31,52,50,1915,2189
189,2,31,33,50,6,2189,2283
189,10,33,34,6,6,2283,2352
189,10,34,35,6,6,2352,2421
189,2,35,38,6,64,2421,2686
190,2,27,31,52,50,1915,2189
190,2,31,33,50,6,2189,2283
190,10,33,34,6,6,2283,2352
190,10,34,35,6,6,2352,2421
190,2,35,38,6,64,2421,2686
191,2,27,31,52,50,1915,2189
191,2,31,33,50,6,2189,2283
191,10,33,34,6,6,2283,2352
191,10,34,35,6,6,2352,2421
191,2,35,38,6,64,2421,2686
192,6,85,89,62,64,5927,6205
193,6,85,89,62,64,5927,6205
194,6,85,89,62,64,5927,6205
195,6,85,89,62,64,5927,6205
196,6,85,89,62,64,5927,6205
200,3,0,7,17,18,17,501
200,3,7,16,18,13,501,1117
200,10,16,17,13,13,1117,1186
200,10,17,18,13,13,1186,1255
200,3,18,22,13,62,1255,1580
201,3,0,7,17,18,17,501
201,3,7,16,18,13,501,1117
201,10,16,17,13,13,1117,1186
201,10,17,18,13,13,1186,1255
201,3,18,22,13,62,1255,1580
202,3,0,7,17,18,17,501
202,3,7,16,18,13,501,1117
202,10,16,17,13,13,1117,1186
202,10,17,18,13,13,1186,1255
202,3,18,22,13,62,1255,1580
203,3,0,7,17,18,17,501
203,3,7,16,18,13,501,1117
203,10,16,17,13,13,1117,1186
203,10,17,18,13,13,1186,1255
203,3,18,22,13,62,1255,1580
204,3,0,7,17,18,17,501
204,3,7,16,18,13,501,1117
204,10,16,17,13,13,1117,1186
204,10,17,18,13,13,1186,1255
204,3,18,22,13,62,1255,1580
205,3,0,7,17,18,17,501
205,3,7,16,18,13,501,1117
205,10,16,17,13,13,1117,1186
205,10,17,18,13,13,1186,1255
205,3,18,22,13,62,1255,1580
206,3,0,7,17,18,17,501
206,3,7,16,18,13,501,1117
206,10,16,17,13,13,1117,1186
206,10,17,18,13,13,1186,1255
206,3,18,22,13,62,1255,1580
207,3,0,7,17,18,17,501
207,3,7,16,18,13,501,1117
207,10,16,17,13,13,1117,1186
207,10,17,18,13,13,1186,1255
207,3,18,22,13,62,1255,1580
208,2,73,82,18,13,5055,5671
208,10,82,83,13,13,5671,5740
208,10,83,84,13,13,5740,5809
208,2,84,88,13,62,5809,6134
209,2,73,82,18,13,5055,5671
209,10,82,83,13,13,5671,5740
209,10,83,84,13,13,5740,5809
209,2,84,88,13,62,5809,6134
210,2,73,82,18,13,5055,5671
210,10,82,83,13,13,5671,5740
210,10,83,84,13,13,5740,5809
210,2,84,88,13,62,5809,6134
211,2,73,82,18,13,5055,5671
211,10,82,83,13,13,5671,5740
211,10,83,84,13,13,5740,5809
211,2,84,88,13,62,5809,6134
212,2,73,82,18,13,5055,5671
212,10,82,83,13,13,5671,5740
212,10,83,84,13,13,5740,5809
212,2,84,88,13,62,5809,6134
213,2,73,82,18,13,5055,5671
213,10,82,83,13,13,5671,5740
213,10,83,84,13,13,5740,5809
213,2,84,88,13,62,5809,6134
214,2,73,82,18,13,5055,5671
214,10,82,83,13,13,5671,5740
214,10,83,84,13,13,5740,5809
214,2,84,88,13,62,5809,6134
215,2,73,82,18,13,5055,5671
215,10,82,83,13,13,5671,5740
215,10,83,84,13,13,5740,5809
215,2,84,88,13,62,5809,6134
219,7,68,72,49,29,4741,4997
219,7,72,77,29,52,4997,5365
219,7,77,81,52,50,5365,5639
219,10,81,82,50,50,5639,5708
219,10,82,83,50,50,5708,5777
219,10,83,84,50,50,5777,5846
219,10,84,85,50,50,5846,5915
219,10,85,86,50,50,5915,5984
219,10,86,87,50,50,5984,6053
219,10,87,88,50,50,6053,6122
219,10,88,89,50,50,6122,6191
219,7,89,91,50,6,6191,6285
219,10,91,92,6,6,6285,6354
219,7,92,95,6,64,6354,6619
219,7,95,99,64,62,6619,6893
220,7,68,72,49,29,4741,4997
220,7,72,77,29,52,4997,5365
220,7,77,81,52,50,5365,5639
220,10,81,82,50,50,5639,5708
220,10,82,83,50,50,5708,5777
220,10,83,84,50,50,5777,5846
220,10,84,85,50,50,5846,5915
220,10,85,86,50,50,5915,5984
220,10,86,87,50,50,5984,6053
220,10,87,88,50,50,6053,6122
220,10,88,89,50,50,6122,6191
220,7,89,91,50,6,6191,6285
220,10,91,92,6,6,6285,6354
220,7,92,95,6,64,6354,6619
220,7,95,99,64,62,6619,6893
221,5,40,44,53,29,2813,3065
221,5,44,48,29,49,3065,3361
221,10,48,49,49,49,3361,3430
221,10,49,50,49,49,3430,3499
221,10,50,51,49,49,3499,3568
221,10,51,52,49,49,3568,3637
221,10,52,53,49,49,3637,3706
221,10,53,54,49,49,3706,3775
221,7,54,58,49,8,3775,4010
221,5,58,61,8,30,4010,4239
221,10,61,62,30,30,4239,4308
221,5,62,63,30,7,4308,4354
221,5,63,66,7,1,4354,4555
221,5,66,71,1,39,4555,4938
222,5,40,44,53,29,2813,3065
222,5,44,48,29,49,3065,3361
222,10,48,49,49,49,3361,3430
222,10,49,50,49,49,3430,3499
222,10,50,51,49,49,3499,3568
222,10,51,52,49,49,3568,3637
222,10,52,53,49,49,3637,3706
222,10,53,54,49,49,3706,3775
222,7,54,58,49,8,3775,4010
222,5,58,61,8,30,4010,4239
222,10,61,62,30,30,4239,4308
222,5,62,63,30,7,4308,4354
222,5,63,66,7,1,4354,4555
222,5,66,71,1,39,4555,4938
223,5,40,44,53,29,2813,3065
223,5,44,48,29,49,3065,3361
223,10,48,49,49,49,3361,3430
223,10,49,50,49,49,3430,3499
223,10,50,51,49,49,3499,3568
223,10,51,52,49,49,3568,3637
223,10,52,53,49,49,3637,3706
223,10,53,54,49,49,3706,3775
223,7,54,58,49,8,3775,4010
223,5,58,61,8,30,4010,4239
223,10,61,62,30,30,4239,4308
223,5,62,63,30,7,4308,4354
223,5,63,66,7,1,4354,4555
223,5,66,71,1,39,4555,4938
224,3,0,7,17,18,17,501
224,3,7,16,18,13,501,1117
224,10,16,17,13,13,1117,1186
224,10,17,18,13,13,1186,1255
224,3,18,22,13,62,1255,1580
224,10,22,23,62,62,1580,1649
224,10,23,24,62,62,1649,1718
224,10,24,25,62,62,1718,1787
224,10,25,26,62,62,1787,1856
224,3,26,30,62,64,1856,2134
225,1,22,26,49,29,1567,1823
227,1,8,12,39,38,591,866
227,1,12,15,38,30,866,1065
227,1,15,18,30,8,1065,1250
227,1,18,22,8,49,1250,1567
227,1,22,26,49,29,1567,1823
229,7,19,22,63,62,1374,1580
229,7,22,26,62,64,1580,1858
230,7,19,22,63,62,1374,1580
230,7,22,26,62,64,1580,1858
231,7,19,22,63,62,1374,1580
231,7,22,26,62,64,1580,1858
232,3,7,16,18,13,501,1117
232,10,16,17,13,13,1117,1186
232,10,17,18,13,13,1186,1255
232,3,18,22,13,62,1255,1580
232,10,22,23,62,62,1580,1649
232,10,23,24,62,62,1649,1718
232,10,24,25,62,62,1718,1787
232,10,25,26,62,62,1787,1856
232,3,26,30,62,64,1856,2134
232,3,30,33,64,6,2134,2283
232,10,33,34,6,6,2283,2352
232,10,34,35,6,6,2352,2421
232,10,35,36,6,6,2421,2490
232,3,36,38,6,50,2490,2672
232,10,38,39,50,50,2672,2741
232,10,39,40,50,50,2741,2810
232,10,40,41,50,50,2810,2879
232,7,41,45,50,52,2879,3157
232,7,45,50,52,29,3157,3479
232,7,50,54,29,49,3479,3775
232,7,54,58,49,8,3775,4010
232,5,58,61,8,30,4010,4239
232,10,61,62,30,30,4239,4308
232,5,62,63,30,7,4308,4354
232,5,63,66,7,1,4354,4555
232,5,66,71,1,39,4555,4938
233,3,7,16,18,13,501,1117
233,10,16,17,13,13,1117,1186
233,10,17,18,13,13,1186,1255
233,3,18,22,13,62,1255,1580
233,10,22,23,62,62,1580,1649
233,10,23,24,62,62,1649,1718
233,10,24,25,62,62,1718,1787
233,10,25,26,62,62,1787,1856
233,3,26,30,62,64,1856,2134
233,3,30,33,64,6,2134,2283
233,10,33,34,6,6,2283,2352
233,10,34,35,6,6,2352,2421
233,10,35,36,6,6,2421,2490
233,3,36,38,6,50,2490,2672
233,10,38,39,50,50,2672,2741
233,10,39,40,50,50,2741,2810
233,10,40,41,50,50,2810,2879
233,7,41,45,50,52,2879,3157
233,7,45,50,52,29,3157,3479
233,7,50,54,29,49,3479,3775
233,7,54,58,49,8,3775,4010
233,5,58,61,8,30,4010,4239
233,10,61,62,30,30,4239,4308
233,5,62,63,30,7,4308,4354
233,5,63,66,7,1,4354,4555
233,5,66,71,1,39,4555,4938
240,7,61,64,65,8,4274,4424
240,7,64,68,8,49,4424,4741
240,7,68,72,49,29,4741,4997
240,7,72,77,29,52,4997,5365
240,7,77,81,52,50,5365,5639
240,7,81,85,50,52,5639,5917
240,7,85,89,52,50,5917,6191
240,7,89,91,50,6,6191,6285
240,10,91,92,6,6,6285,6354
240,7,92,95,6,64,6354,6619
240,7,95,99,64,62,6619,6893
241,7,61,64,65,8,4274,4424
241,7,64,68,8,49,4424,4741
241,7,68,72,49,29,4741,4997
241,7,72,77,29,52,4997,5365
241,7,77,81,52,50,5365,5639
241,7,81,85,50,52,5639,5917
241,7,85,89,52,50,5917,6191
241,7,89,91,50,6,6191,6285
241,10,91,92,6,6,6285,6354
241,7,92,95,6,64,6354,6619
241,7,95,99,64,62,6619,6893
242,7,61,64,65,8,4274,4424
242,7,64,68,8,49,4424,4741
242,7,68,72,49,29,4741,4997
242,7,72,77,29,52,4997,5365
242,7,77,81,52,50,5365,5639
242,7,81,85,50,52,5639,5917
242,7,85,89,52,50,5917,6191
242,7,89,91,50,6,6191,6285
242,10,91,92,6,6,6285,6354
242,7,92,95,6,64,6354,6619
242,7,95,99,64,62,6619,6893
243,7,61,64,65,8,4274,4424
243,7,64,68,8,49,4424,4741
243,7,68,72,49,29,4741,4997
243,7,72,77,29,52,4997,5365
243,7,77,81,52,50,5365,5639
243,7,81,85,50,52,5639,5917
243,7,85,89,52,50,5917,6191
243,7,89,91,50,6,6191,6285
243,10,91,92,6,6,6285,6354
243,7,92,95,6,64,6354,6619
243,7,95,99,64,62,6619,6893
245,8,12,16,7,39,835,1143
246,8,12,16,7,39,835,1143
247,9,12,16,7,39,835,1143
248,6,85,89,62,64,5927,6205
248,6,89,92,64,6,6205,6354
248,10,92,93,6,6,6354,6423
248,10,93,94,6,6,6423,6492
248,6,94,96,6,50,6492,6674
248,6,96,100,50,52,6674,6952
249,6,85,89,62,64,5927,6205
249,6,89,92,64,6,6205,6354
249,10,92,93,6,6,6354,6423
249,10,93,94,6,6,6423,6492
249,6,94,96,6,50,6492,6674
249,6,96,100,50,52,6674,6952
250,4,18,19,30,7,1272,1318
250,4,19,22,7,1,1318,1519
250,4,22,27,1,39,1519,1902
251,4,18,19,30,7,1272,1318
251,4,19,22,7,1,1318,1519
251,4,22,27,1,39,1519,1902
252,4,18,19,30,7,1272,1318
252,4,19,22,7,1,1318,1519
252,4,22,27,1,39,1519,1902
255,1,8,12,39,38,591,866
255,1,12,15,38,30,866,1065
255,10,15,16,30,30,1065,1134
255,10,16,17,30,30,1134,1203
255,10,17,18,30,30,1203,1272
255,4,18,19,30,7,1272,1318
255,4,19,22,7,1,1318,1519
257,8,4,6,8,31,284,445
257,8,6,8,31,4,445,556
257,10,8,9,4,4,556,625
257,10,9,10,4,4,625,694
257,8,10,12,4,7,694,835
257,8,12,16,7,39,835,1143
258,8,4,6,8,31,284,445
258,8,6,8,31,4,445,556
258,10,8,9,4,4,556,625
258,10,9,10,4,4,625,694
258,8,10,12,4,7,694,835
258,8,12,16,7,39,835,1143
259,8,4,6,8,31,284,445
259,8,6,8,31,4,445,556
259,10,8,9,4,4,556,625
259,10,9,10,4,4,625,694
259,8,10,12,4,7,694,835
259,8,12,16,7,39,835,1143
267,7,45,50,52,29,3157,3479
272,6,89,92,64,6,6205,6354
272,10,92,93,6,6,6354,6423
272,10,93,94,6,6,6423,6492
272,6,94,96,6,50,6492,6674
272,6,96,100,50,52,6674,6952
273,3,77,82,0,29,5313,5687
273,3,82,87,29,52,5687,6055
273,10,87,88,52,52,6055,6124
273,10,88,89,52,52,6124,6193
273,10,89,90,52,52,6193,6262
273,10,90,91,52,52,6262,6331
273,10,91,92,52,52,6331,6400
273,10,92,93,52,52,6400,6469
273,10,93,94,52,52,6469,6538
273,10,94,95,52,52,6538,6607
273,3,95,99,52,50,6607,6881
273,3,99,101,50,6,6881,6975
273,10,101,102,6,6,6975,7044
273,10,102,103,6,6,7044,7113
273,3,103,106,6,64,7113,7378
274,7,61,64,65,8,4274,4424
274,7,64,68,8,49,4424,4741
274,7,68,72,49,29,4741,4997
274,7,72,77,29,52,4997,5365
274,7,77,81,52,50,5365,5639
274,7,81,85,50,52,5639,5917
274,7,85,89,52,50,5917,6191
274,7,89,91,50,6,6191,6285
274,10,91,92,6,6,6285,6354
274,7,92,95,6,64,6354,6619
275,0,22,26,39,38,1557,1832
276,8,63,67,38,39,4385,4662
277,6,0,3,65,8,65,215
277,6,3,7,8,49,215,532
277,6,7,11,49,29,532,788
278,1,26,30,29,8,1823,2078
278,1,30,33,8,30,2078,2307
278,1,33,36,30,38,2307,2522
Matching Rate: 0.6630824372759857
