zone_id,centroid,geometry,on_count,off_count
20,"(-86.45829743926014, 42.09895158444358)","POLYGON ((-86.456048 42.101659, -86.456018 42.100752, -86.45603300000001 42.099837, -86.456045 42.098917, -86.456008 42.098016, -86.45598699999999 42.096761, -86.45598699999999 42.096488, -86.455986 42.09618, -86.455984 42.095932, -86.458905 42.09593, -86.45959999999999 42.09593, -86.45974099999999 42.095935, -86.45989400000001 42.096002, -86.459968 42.096079, -86.460027 42.096178, -86.46005599999999 42.096227, -86.460106 42.096309, -86.460172 42.096447, -86.460257 42.096559, -86.46041700000001 42.096757, -86.459566 42.096769, -86.459566 42.09761, -86.459566 42.097951, -86.460855 42.097955, -86.46087 42.098057, -86.460886 42.098905, -86.46087199999999 42.099834, -86.460893 42.100489, -86.460893 42.100731, -86.460893 42.100967, -86.460925 42.101406, -86.460955 42.101472, -86.461023 42.101511, -86.461097 42.101519, -86.461077 42.10158, -86.461061 42.101663, -86.46090599999999 42.101669, -86.45849 42.101686, -86.456048 42.101659))",114.0,41.0
21,"(-86.44806237022905, 42.08227233828793)","POLYGON ((-86.45590199999999 42.084991, -86.455927 42.08707, -86.451247 42.08707, -86.449456 42.087074, -86.44882800000001 42.087078, -86.44642 42.087068, -86.44560799999999 42.087087, -86.44152 42.087074, -86.44144799999999 42.084168, -86.441435 42.08319, -86.441416 42.082095, -86.441418 42.081804, -86.441416 42.081591, -86.44141 42.080743, -86.441396 42.079869, -86.44139199999999 42.079648, -86.441346 42.075366, -86.442421 42.075642, -86.44266500000001 42.075715, -86.443095 42.075856, -86.44367699999999 42.076052, -86.44404400000001 42.07618, -86.446352 42.076959, -86.45048300000001 42.07836, -86.450772 42.078454, -86.451139 42.078565, -86.451618 42.078696, -86.452544 42.07894, -86.454256 42.079392, -86.455637 42.079749, -86.45585800000001 42.079827, -86.455872 42.080724, -86.455876 42.082139, -86.45588600000001 42.082997, -86.455882 42.083564, -86.455884 42.083934, -86.455888 42.084584, -86.45590199999999 42.084991))",247.0,146.0
22,"(-86.43896024177357, 42.08097092446447)","POLYGON ((-86.441416 42.082095, -86.441435 42.08319, -86.44144799999999 42.084168, -86.44152 42.087074, -86.441456 42.087072, -86.43917399999999 42.087082, -86.437888 42.087089, -86.436454 42.087076, -86.43659 42.085982, -86.43660300000001 42.085808, -86.43660800000001 42.085536, -86.436616 42.083453, -86.43661400000001 42.083209, -86.436601 42.08197, -86.436572 42.079704, -86.43655200000001 42.076746, -86.436526 42.074302, -86.439898 42.075013, -86.440494 42.075156, -86.441346 42.075366, -86.44139199999999 42.079648, -86.441396 42.079869, -86.44141 42.080743, -86.441416 42.081591, -86.441418 42.081804, -86.441416 42.082095))",39.0,129.0
23,"(-86.44680960433864, 42.071120150388886)","POLYGON ((-86.44266500000001 42.075715, -86.442421 42.075642, -86.441346 42.075366, -86.440494 42.075156, -86.439898 42.075013, -86.436526 42.074302, -86.436482 42.072587, -86.436488 42.070369, -86.43646699999999 42.069507, -86.436465 42.069337, -86.436465 42.068479, -86.436463 42.068187, -86.439341 42.066729, -86.448244 42.062272, -86.449134 42.061856, -86.45221100000001 42.065415, -86.453506 42.06918, -86.45447799999999 42.071223, -86.45515399999999 42.071962, -86.45537899999999 42.072198, -86.45555299999999 42.072266, -86.455911 42.072577, -86.45585800000001 42.079827, -86.455637 42.079749, -86.454256 42.079392, -86.452544 42.07894, -86.451618 42.078696, -86.451139 42.078565, -86.450772 42.078454, -86.45048300000001 42.07836, -86.446352 42.076959, -86.44404400000001 42.07618, -86.44367699999999 42.076052, -86.443095 42.075856, -86.44266500000001 42.075715))",158.0,128.0
24,"(-86.43377035575382, 42.07960118395223)","POLYGON ((-86.436482 42.072587, -86.436526 42.074302, -86.43655200000001 42.076746, -86.436572 42.079704, -86.436601 42.08197, -86.43661400000001 42.083209, -86.436616 42.083453, -86.43660800000001 42.085536, -86.43660300000001 42.085808, -86.43659 42.085982, -86.436454 42.087076, -86.434883 42.087073, -86.43365799999999 42.087063, -86.433243 42.087064, -86.431687 42.087039, -86.431679 42.086853, -86.43167 42.084586, -86.43165399999999 42.083568, -86.43163300000001 42.08348, -86.43160399999999 42.083425, -86.43145 42.083362, -86.431344 42.083334, -86.43119799999999 42.083314, -86.431095 42.083311, -86.430997 42.083288, -86.430921 42.083248, -86.430913 42.08324, -86.430863 42.083191, -86.430832 42.083145, -86.43082200000001 42.083092, -86.430809 42.082978, -86.430817 42.082783, -86.430814 42.082141, -86.43078199999999 42.079867, -86.430769 42.078939, -86.430747 42.076568, -86.430735 42.076179, -86.430719 42.074602, -86.430719 42.074206, -86.430733 42.0739, -86.43078 42.07364, -86.430797 42.073424, -86.430825 42.073232, -86.430836 42.072538, -86.43319200000001 42.072561, -86.436482 42.072587))",115.0,221.0
25,"(-86.45998276843196, 42.13709670395904)","POLYGON ((-86.473168 42.123482, -86.475919 42.12347, -86.47598000000001 42.123552, -86.47598000000001 42.123693, -86.47601 42.123857, -86.47659400000001 42.124126, -86.476681 42.12408, -86.477453 42.124466, -86.47696500000001 42.124875, -86.476432 42.125312, -86.476117 42.125641, -86.47555 42.126142, -86.47518599999999 42.126467, -86.47454399999999 42.126946, -86.474237 42.127186, -86.472889 42.128344, -86.47255800000001 42.128633, -86.47192 42.12927, -86.471301 42.129551, -86.471233 42.129577, -86.47083499999999 42.130006, -86.47036199999999 42.130649, -86.47028 42.13076, -86.469728 42.131253, -86.469311 42.131559, -86.46872500000001 42.131996, -86.468312 42.132383, -86.468158 42.132661, -86.467242 42.133485, -86.46669 42.13398, -86.46655800000001 42.134125, -86.466607 42.134181, -86.466599 42.134298, -86.466385 42.134509, -86.466126 42.134743, -86.46566799999999 42.135155, -86.46489099999999 42.135767, -86.464793 42.136037, -86.464662 42.13614, -86.46431699999999 42.136324, -86.463998 42.136644, -86.46386200000001 42.136836, -86.463649 42.137001, -86.463202 42.137204, -86.462699 42.137641, -86.46209500000001 42.138276, -86.461479 42.138769, -86.460987 42.139243, -86.460589 42.139579, -86.460421 42.13973, -86.46012399999999 42.140008, -86.45988 42.140328, -86.459557 42.140659, -86.459306 42.140871, -86.45914 42.141027, -86.458769 42.141353, -86.458108 42.142157, -86.457939 42.142367, -86.457041 42.143249, -86.456526 42.143828, -86.455246 42.144978, -86.45419800000001 42.145794, -86.454003 42.145997, -86.453793 42.146323, -86.453497 42.146679, -86.45323 42.14708, -86.452963 42.147372, -86.452393 42.147737, -86.451604 42.14843, -86.451018 42.149098, -86.450677 42.149413, -86.450316 42.14968, -86.449978 42.150025, -86.44966599999999 42.150382, -86.449392 42.150694, -86.44877700000001 42.151295, -86.448292 42.151927, -86.44801 42.152445, -86.44780799999999 42.152668, -86.44756700000001 42.152851, -86.447188 42.153085, -86.446851 42.153351, -86.446325 42.153914, -86.44599100000001 42.15431, -86.44561400000001 42.154678, -86.445159 42.155053, -86.444399 42.155769, -86.443986 42.156212, -86.443851 42.156338, -86.443524 42.156607, -86.443254 42.156913, -86.442835 42.157487, -86.44274900000001 42.157545, -86.43983900000001 42.1575, -86.440212 42.157107, -86.44034600000001 42.156957, -86.440483 42.156775, -86.44069399999999 42.156526, -86.44115499999999 42.155835, -86.441625 42.155133, -86.44202900000001 42.154538, -86.442472 42.153884, -86.443444 42.152439, -86.443918 42.151749, -86.444411 42.151109, -86.444813 42.150664, -86.445077 42.1504, -86.44557500000001 42.149982, -86.446054 42.149594, -86.446629 42.149127, -86.44731 42.148537, -86.447537 42.148326, -86.447858 42.147911, -86.44813000000001 42.147533, -86.448735 42.1466, -86.449309 42.145747, -86.44967200000001 42.145291, -86.44982299999999 42.145084, -86.44997499999999 42.144911, -86.45018399999999 42.144698, -86.450633 42.144302, -86.451403 42.143607, -86.451408 42.143614, -86.45193500000001 42.143125, -86.45262 42.142516, -86.452827 42.142317, -86.453041 42.142102, -86.453388 42.141758, -86.453768 42.141359, -86.453987 42.14109, -86.454176 42.140859, -86.45488400000001 42.139886, -86.455027 42.139687, -86.45516000000001 42.139506, -86.455397 42.13918, -86.455701 42.138746, -86.455929 42.138417, -86.45609899999999 42.138149, -86.456513 42.137486, -86.45658 42.137379, -86.458575 42.134404, -86.459883 42.132427, -86.461015 42.13064, -86.46205999999999 42.129216, -86.462678 42.128499, -86.463105 42.128039, -86.463532 42.127623, -86.46405900000001 42.12711, -86.46445 42.126761, -86.464761 42.126513, -86.46540899999999 42.125908, -86.465604 42.12575, -86.46602300000001 42.125459, -86.466199 42.125298, -86.466734 42.124809, -86.468369 42.123321, -86.468834 42.123515, -86.469082 42.123613, -86.469227 42.123662, -86.469373 42.123692, -86.469515 42.123705, -86.469616 42.12371, -86.46976600000001 42.123697, -86.47015500000001 42.123665, -86.47040800000001 42.123629, -86.470743 42.123602, -86.471779 42.123509, -86.4727 42.123493, -86.473168 42.123482))",0.0,0.0
26,"(-86.46612019351592, 42.12335225692039)","POLYGON ((-86.468823 42.122909, -86.468369 42.123321, -86.466734 42.124809, -86.466199 42.125298, -86.46602300000001 42.125459, -86.46507 42.125341, -86.46399700000001 42.124509, -86.46373800000001 42.124425, -86.46402999999999 42.12422, -86.464336 42.123317, -86.46445199999999 42.12281, -86.465135 42.121786, -86.46575199999999 42.121425, -86.466354 42.121172, -86.468823 42.122909))",0.0,0.0
27,"(-86.45919992312938, 42.12856125161139)","POLYGON ((-86.46373800000001 42.124425, -86.46399700000001 42.124509, -86.46507 42.125341, -86.46602300000001 42.125459, -86.465604 42.12575, -86.46540899999999 42.125908, -86.464761 42.126513, -86.46445 42.126761, -86.46405900000001 42.12711, -86.463532 42.127623, -86.463105 42.128039, -86.462678 42.128499, -86.46205999999999 42.129216, -86.461015 42.13064, -86.459883 42.132427, -86.458575 42.134404, -86.45658 42.137379, -86.456441 42.137294, -86.456343 42.137207, -86.45627899999999 42.137097, -86.456273 42.136972, -86.456272 42.136959, -86.456249 42.136483, -86.45622899999999 42.135643, -86.45623500000001 42.13267, -86.456231 42.132401, -86.456208 42.130717, -86.45619499999999 42.129818, -86.456202 42.129425, -86.456183 42.128848, -86.456154 42.12865, -86.456022 42.128237, -86.456013 42.128187, -86.45597100000001 42.12794, -86.45578 42.127055, -86.45569999999999 42.126786, -86.455602 42.126456, -86.45522 42.125568, -86.45501 42.12513, -86.455071 42.125065, -86.45522699999999 42.125047, -86.455321 42.124944, -86.455625 42.124822, -86.456335 42.124198, -86.45735999999999 42.123507, -86.459198 42.123483, -86.459748 42.123467, -86.45996599999999 42.124816, -86.460905 42.124697, -86.46132299999999 42.124727, -86.461635 42.124724, -86.462211 42.124756, -86.46260599999999 42.124747, -86.46283 42.124607, -86.46278599999999 42.124496, -86.462479 42.124447, -86.46248799999999 42.124255, -86.462554 42.124096, -86.462703 42.124027, -86.462808 42.124047, -86.463024 42.124214, -86.46323 42.124262, -86.46373800000001 42.124425))",38.0,42.0
28,"(-86.459419844692, 42.123609610428886)","POLYGON ((-86.464336 42.123317, -86.46402999999999 42.12422, -86.46373800000001 42.124425, -86.46323 42.124262, -86.463024 42.124214, -86.462808 42.124047, -86.462703 42.124027, -86.462554 42.124096, -86.46248799999999 42.124255, -86.462479 42.124447, -86.46278599999999 42.124496, -86.46283 42.124607, -86.46260599999999 42.124747, -86.462211 42.124756, -86.461635 42.124724, -86.46132299999999 42.124727, -86.460905 42.124697, -86.45996599999999 42.124816, -86.459748 42.123467, -86.459198 42.123483, -86.45735999999999 42.123507, -86.456335 42.124198, -86.455625 42.124822, -86.455321 42.124944, -86.45522699999999 42.125047, -86.455071 42.125065, -86.45501 42.12513, -86.45498000000001 42.12505, -86.454973 42.124999, -86.454939 42.124846, -86.45489499999999 42.124672, -86.454866 42.124502, -86.454848 42.124315, -86.45481700000001 42.123924, -86.454769 42.123491, -86.454688 42.122737, -86.460464 42.122741, -86.461878 42.122747, -86.462158 42.122769, -86.46243200000001 42.122827, -86.462664 42.122904, -86.46288300000001 42.122995, -86.46316400000001 42.12312, -86.463336 42.123189, -86.46356400000001 42.12326, -86.46377099999999 42.123299, -86.464336 42.123317))",0.0,0.0
29,"(-86.46131227747742, 42.11984187353521)","POLYGON ((-86.466354 42.121172, -86.46575199999999 42.121425, -86.465135 42.121786, -86.46445199999999 42.12281, -86.464336 42.123317, -86.46377099999999 42.123299, -86.46356400000001 42.12326, -86.463336 42.123189, -86.46316400000001 42.12312, -86.46288300000001 42.122995, -86.462664 42.122904, -86.46243200000001 42.122827, -86.462158 42.122769, -86.461878 42.122747, -86.460464 42.122741, -86.454688 42.122737, -86.454589 42.122041, -86.45454599999999 42.121706, -86.454474 42.121101, -86.45424199999999 42.119395, -86.45424199999999 42.119306, -86.454234 42.119256, -86.45421899999999 42.119211, -86.45433199999999 42.119137, -86.454425 42.119065, -86.45471499999999 42.118857, -86.454835 42.118774, -86.455894 42.118204, -86.456202 42.118052, -86.45758600000001 42.117652, -86.459018 42.117394, -86.468705 42.11653, -86.46874699999999 42.117714, -86.46866300000001 42.118057, -86.467572 42.119676, -86.46673199999999 42.120642, -86.466522 42.12058, -86.466354 42.121172))",1.0,1.0
30,"(-86.45148569057322, 42.12476023331988)","POLYGON ((-86.454589 42.122041, -86.454688 42.122737, -86.454769 42.123491, -86.45481700000001 42.123924, -86.454848 42.124315, -86.454866 42.124502, -86.45489499999999 42.124672, -86.454939 42.124846, -86.454973 42.124999, -86.45498000000001 42.12505, -86.45501 42.12513, -86.453698 42.126522, -86.45292499999999 42.12711, -86.452077 42.127557, -86.451134 42.127893, -86.450946 42.127893, -86.450908 42.128564, -86.45092699999999 42.129598, -86.447866 42.128897, -86.447884 42.128829, -86.447903 42.128661, -86.44794 42.128339, -86.44807 42.127543, -86.448105 42.127421, -86.44819699999999 42.127058, -86.448273 42.126789, -86.448331 42.126587, -86.448363 42.1263, -86.44835 42.126119, -86.44829 42.125809, -86.448215 42.12529, -86.448171 42.125082, -86.44811799999999 42.124802, -86.448089 42.12455, -86.448064 42.124434, -86.449117 42.12325, -86.45381399999999 42.119539, -86.45421899999999 42.119211, -86.454234 42.119256, -86.45424199999999 42.119306, -86.45424199999999 42.119395, -86.454474 42.121101, -86.45454599999999 42.121706, -86.454589 42.122041))",0.0,0.0
31,"(-86.4555848047723, 42.117831997391654)","POLYGON ((-86.454425 42.119065, -86.45433199999999 42.119137, -86.45421899999999 42.119211, -86.45417999999999 42.119146, -86.454103 42.119028, -86.45399500000001 42.118934, -86.45381399999999 42.1188, -86.45412899999999 42.11846, -86.45442199999999 42.118149, -86.45475999999999 42.117794, -86.45506399999999 42.11747, -86.455359 42.117133, -86.455432 42.11701, -86.455455 42.116971, -86.455671 42.117036, -86.456025 42.117135, -86.456191 42.117168, -86.456321 42.117174, -86.456542 42.117149, -86.457348 42.116961, -86.458326 42.11671, -86.45781700000001 42.117031, -86.455009 42.118515, -86.454835 42.118774, -86.45471499999999 42.118857, -86.454425 42.119065))",0.0,0.0
32,"(-86.46500231541026, 42.11513455567208)","POLYGON ((-86.455894 42.118204, -86.454835 42.118774, -86.455009 42.118515, -86.45781700000001 42.117031, -86.458326 42.11671, -86.458692 42.116617, -86.458664 42.116554, -86.458151 42.115365, -86.459501 42.115084, -86.460831 42.114741, -86.464213 42.113895, -86.466362 42.113396, -86.467772 42.113048, -86.468242 42.112942, -86.468602 42.112849, -86.46920900000001 42.112678, -86.46933199999999 42.11264, -86.46946699999999 42.11259, -86.46993500000001 42.112364, -86.47027 42.112165, -86.47045 42.1121, -86.471036 42.111784, -86.47329499999999 42.112914, -86.47038499999999 42.113696, -86.468705 42.11653, -86.459018 42.117394, -86.45758600000001 42.117652, -86.456202 42.118052, -86.455894 42.118204))",58.0,137.0
33,"(-86.44904150152765, 42.137050438747075)","POLYGON ((-86.45623500000001 42.13267, -86.45622899999999 42.135643, -86.456249 42.136483, -86.456272 42.136959, -86.456273 42.136972, -86.45627899999999 42.137097, -86.456343 42.137207, -86.456441 42.137294, -86.45658 42.137379, -86.456513 42.137486, -86.45609899999999 42.138149, -86.455929 42.138417, -86.455701 42.138746, -86.455397 42.13918, -86.45516000000001 42.139506, -86.455027 42.139687, -86.45488400000001 42.139886, -86.454176 42.140859, -86.453987 42.14109, -86.453768 42.141359, -86.453388 42.141758, -86.453041 42.142102, -86.452827 42.142317, -86.45262 42.142516, -86.45193500000001 42.143125, -86.451408 42.143614, -86.451403 42.143607, -86.450633 42.144302, -86.45018399999999 42.144698, -86.44997499999999 42.144911, -86.44982299999999 42.145084, -86.44967200000001 42.145291, -86.43714 42.14506, -86.437127 42.144582, -86.437129 42.144226, -86.437144 42.143986, -86.437183 42.143815, -86.43725499999999 42.143628, -86.43756500000001 42.143136, -86.43871900000001 42.141477, -86.439083 42.140928, -86.44217500000001 42.141033, -86.442206 42.142011, -86.44475199999999 42.142033, -86.44475199999999 42.141783, -86.44686799999999 42.14126, -86.44696 42.139713, -86.446439 42.138281, -86.44475199999999 42.138326, -86.44468999999999 42.138644, -86.44466 42.139259, -86.44217500000001 42.139236, -86.442114 42.138326, -86.440887 42.138315, -86.441239 42.137819, -86.441339 42.137686, -86.441597 42.137315, -86.44166199999999 42.13724, -86.44172 42.137168, -86.44221400000001 42.136622, -86.443361 42.135473, -86.44361000000001 42.135197, -86.443962 42.134878, -86.44453300000001 42.134443, -86.4447 42.134315, -86.44500499999999 42.134107, -86.445295 42.133889, -86.445666 42.133597, -86.44589000000001 42.133413, -86.44620500000001 42.133123, -86.446539 42.132774, -86.446674 42.132588, -86.446809 42.132346, -86.446901 42.132147, -86.446974 42.131939, -86.44703 42.13178, -86.44734699999999 42.130704, -86.447647 42.129806, -86.44775 42.129409, -86.447778 42.129296, -86.447866 42.128897, -86.45092699999999 42.129598, -86.450908 42.128564, -86.450946 42.127893, -86.451134 42.127893, -86.452077 42.127557, -86.45292499999999 42.12711, -86.453698 42.126522, -86.45501 42.12513, -86.45522 42.125568, -86.455602 42.126456, -86.45569999999999 42.126786, -86.45578 42.127055, -86.45597100000001 42.12794, -86.456013 42.128187, -86.456022 42.128237, -86.456154 42.12865, -86.456183 42.128848, -86.456202 42.129425, -86.45619499999999 42.129818, -86.456208 42.130717, -86.456231 42.132401, -86.45623500000001 42.13267))",140.0,119.0
34,"(-86.44382009407485, 42.13150357917175)","POLYGON ((-86.448105 42.127421, -86.44807 42.127543, -86.44794 42.128339, -86.447903 42.128661, -86.447884 42.128829, -86.447866 42.128897, -86.447778 42.129296, -86.44775 42.129409, -86.447647 42.129806, -86.44734699999999 42.130704, -86.44703 42.13178, -86.446974 42.131939, -86.446901 42.132147, -86.446809 42.132346, -86.446674 42.132588, -86.446539 42.132774, -86.44620500000001 42.133123, -86.44589000000001 42.133413, -86.445666 42.133597, -86.445295 42.133889, -86.44500499999999 42.134107, -86.4447 42.134315, -86.44453300000001 42.134443, -86.443962 42.134878, -86.44361000000001 42.135197, -86.443361 42.135473, -86.44221400000001 42.136622, -86.44172 42.137168, -86.44166199999999 42.13724, -86.441597 42.137315, -86.441339 42.137686, -86.441239 42.137819, -86.440887 42.138315, -86.44053 42.138853, -86.440449 42.138971, -86.438163 42.138146, -86.43976000000001 42.136017, -86.441779 42.13346, -86.44040699999999 42.133446, -86.4392 42.133446, -86.439683 42.133174, -86.439779 42.133116, -86.44005 42.132902, -86.440455 42.132694, -86.44064899999999 42.132536, -86.440552 42.132472, -86.44005900000001 42.132544, -86.43996300000001 42.132601, -86.439654 42.132665, -86.439605 42.132608, -86.43973099999999 42.132443, -86.439905 42.132336, -86.440011 42.1323, -86.440224 42.132278, -86.44071599999999 42.132271, -86.4409 42.132214, -86.441064 42.132136, -86.441248 42.131892, -86.442098 42.131326, -86.44214599999999 42.131205, -86.44193300000001 42.131183, -86.441306 42.131219, -86.440755 42.131183, -86.440398 42.131104, -86.44000200000001 42.13099, -86.439857 42.130839, -86.439857 42.130689, -86.439915 42.130496, -86.440118 42.130417, -86.440398 42.130352, -86.44062 42.130338, -86.441335 42.130395, -86.441895 42.130474, -86.44251300000001 42.13051, -86.44261 42.130402, -86.44261 42.130281, -86.442667 42.130059, -86.442812 42.129851, -86.44289000000001 42.129622, -86.442735 42.129192, -86.44265799999999 42.12884, -86.44261899999999 42.12859, -86.44255200000001 42.128289, -86.442638 42.127952, -86.442803 42.127637, -86.442986 42.127401, -86.443141 42.127136, -86.443102 42.126606, -86.443121 42.126398, -86.443276 42.126283, -86.44349800000001 42.126219, -86.443788 42.12624, -86.44456 42.12672, -86.44486000000001 42.12687, -86.445623 42.127078, -86.446038 42.127021, -86.44625000000001 42.126921, -86.446337 42.126684, -86.44632799999999 42.126605, -86.44625000000001 42.126441, -86.44608599999999 42.126333, -86.44537099999999 42.125918, -86.445246 42.125703, -86.445246 42.125467, -86.445285 42.125288, -86.44546800000001 42.125187, -86.445854 42.125209, -86.446279 42.125273, -86.446617 42.125295, -86.447023 42.12523, -86.44737000000001 42.125159, -86.447728 42.125151, -86.44767 42.125381, -86.448215 42.12529, -86.44829 42.125809, -86.44835 42.126119, -86.448363 42.1263, -86.448331 42.126587, -86.448273 42.126789, -86.44819699999999 42.127058, -86.448105 42.127421))",0.0,0.0
35,"(-86.43267961641469, 42.129595010858914)","POLYGON ((-86.448171 42.125082, -86.448215 42.12529, -86.44767 42.125381, -86.447728 42.125151, -86.44737000000001 42.125159, -86.447023 42.12523, -86.446617 42.125295, -86.446279 42.125273, -86.445854 42.125209, -86.44546800000001 42.125187, -86.445285 42.125288, -86.445246 42.125467, -86.445246 42.125703, -86.44537099999999 42.125918, -86.44608599999999 42.126333, -86.44625000000001 42.126441, -86.44632799999999 42.126605, -86.446337 42.126684, -86.44625000000001 42.126921, -86.446038 42.127021, -86.445623 42.127078, -86.44486000000001 42.12687, -86.44456 42.12672, -86.443788 42.12624, -86.44349800000001 42.126219, -86.443276 42.126283, -86.443121 42.126398, -86.443102 42.126606, -86.443141 42.127136, -86.442986 42.127401, -86.442803 42.127637, -86.442638 42.127952, -86.44255200000001 42.128289, -86.44261899999999 42.12859, -86.44265799999999 42.12884, -86.442735 42.129192, -86.44289000000001 42.129622, -86.442812 42.129851, -86.442667 42.130059, -86.44261 42.130281, -86.44261 42.130402, -86.44251300000001 42.13051, -86.441895 42.130474, -86.441335 42.130395, -86.44062 42.130338, -86.440398 42.130352, -86.440118 42.130417, -86.439915 42.130496, -86.439857 42.130689, -86.439857 42.130839, -86.44000200000001 42.13099, -86.440398 42.131104, -86.440755 42.131183, -86.441306 42.131219, -86.44193300000001 42.131183, -86.44214599999999 42.131205, -86.442098 42.131326, -86.441248 42.131892, -86.441064 42.132136, -86.4409 42.132214, -86.44071599999999 42.132271, -86.440224 42.132278, -86.440011 42.1323, -86.439905 42.132336, -86.43973099999999 42.132443, -86.439605 42.132608, -86.439654 42.132665, -86.43996300000001 42.132601, -86.44005900000001 42.132544, -86.440552 42.132472, -86.44064899999999 42.132536, -86.440455 42.132694, -86.44005 42.132902, -86.439779 42.133116, -86.439683 42.133174, -86.4392 42.133446, -86.44040699999999 42.133446, -86.441779 42.13346, -86.43976000000001 42.136017, -86.438163 42.138146, -86.437094 42.139359, -86.436207 42.140191, -86.43457100000001 42.140295, -86.43237499999999 42.14026, -86.43223500000001 42.137765, -86.42881199999999 42.137789, -86.428969 42.137334, -86.429209 42.137022, -86.429654 42.136764, -86.429883 42.136737, -86.43034 42.136719, -86.430592 42.136772, -86.431133 42.137058, -86.43134999999999 42.137076, -86.43159 42.13704, -86.43223999999999 42.136175, -86.432188 42.133122, -86.42770299999999 42.133088, -86.427796 42.130281, -86.424012 42.130177, -86.424012 42.129796, -86.4175 42.129554, -86.4175 42.129265, -86.417491 42.129225, -86.417456 42.129178, -86.417419 42.129146, -86.417357 42.129097, -86.417267 42.129074, -86.416394 42.129084, -86.41614300000001 42.129083, -86.41602 42.129072, -86.415885 42.129044, -86.415752 42.129012, -86.41562500000001 42.128974, -86.415485 42.128924, -86.41540500000001 42.128884, -86.414627 42.128413, -86.416375 42.12688, -86.416523 42.126737, -86.416723 42.126632, -86.41734 42.126338, -86.41750999999999 42.126262, -86.419037 42.125485, -86.419116 42.12605, -86.419692 42.125735, -86.419692 42.125877, -86.420061 42.125867, -86.419999 42.125016, -86.421404 42.124334, -86.421465 42.124701, -86.42189399999999 42.124562, -86.421936 42.124856, -86.423514 42.124104, -86.423681 42.125283, -86.42525999999999 42.125267, -86.42511399999999 42.123802, -86.42580599999999 42.123781, -86.425765 42.123202, -86.42612099999999 42.123161, -86.42612099999999 42.1231, -86.426997 42.12306, -86.427052 42.123273, -86.42717500000001 42.123029, -86.427367 42.12306, -86.42865399999999 42.122714, -86.428595 42.122371, -86.429458 42.122318, -86.429773 42.122297, -86.429877 42.122288, -86.429975 42.122559, -86.430143 42.123077, -86.430436 42.123429, -86.43062500000001 42.123587, -86.430774 42.123715, -86.430868 42.123766, -86.430984 42.123834, -86.431082 42.123875, -86.431237 42.12391, -86.43147399999999 42.123912, -86.431662 42.123892, -86.43189099999999 42.123842, -86.43225099999999 42.123803, -86.432579 42.123761, -86.432796 42.123722, -86.43298 42.123684, -86.43295999999999 42.124376, -86.432778 42.12507, -86.437228 42.125036, -86.438187 42.124071, -86.439054 42.124562, -86.439168 42.124732, -86.44008100000001 42.12463, -86.440172 42.124528, -86.440834 42.124528, -86.440811 42.124139, -86.441838 42.124122, -86.441776 42.123482, -86.442567 42.123498, -86.44295200000001 42.1235, -86.443743 42.123512, -86.444108 42.123511, -86.444941 42.123508, -86.446117 42.123521, -86.447869 42.123508, -86.448064 42.124434, -86.448089 42.12455, -86.44811799999999 42.124802, -86.448171 42.125082))",131.0,129.0
36,"(-86.45211743030278, 42.11877275592045)","POLYGON ((-86.45417999999999 42.119146, -86.45421899999999 42.119211, -86.45381399999999 42.119539, -86.452799 42.119757, -86.452585 42.119946, -86.451944 42.119926, -86.45137 42.119857, -86.451156 42.119807, -86.45070200000001 42.119549, -86.450501 42.119282, -86.450368 42.118945, -86.450475 42.118895, -86.450096 42.118123, -86.450253 42.118086, -86.45047599999999 42.11803, -86.451773 42.117728, -86.45312 42.117424, -86.453503 42.118362, -86.453565 42.118499, -86.45363500000001 42.118626, -86.45371 42.118724, -86.45381399999999 42.1188, -86.45399500000001 42.118934, -86.454103 42.119028, -86.45417999999999 42.119146))",0.0,0.0
37,"(-86.45413766222137, 42.11773170980455)","POLYGON ((-86.45442199999999 42.118149, -86.45412899999999 42.11846, -86.45381399999999 42.1188, -86.45371 42.118724, -86.45363500000001 42.118626, -86.453565 42.118499, -86.453503 42.118362, -86.45312 42.117424, -86.454446 42.117121, -86.455382 42.116962, -86.455455 42.116971, -86.455432 42.11701, -86.455359 42.117133, -86.45506399999999 42.11747, -86.45475999999999 42.117794, -86.45442199999999 42.118149))",0.0,0.0
38,"(-86.4675289141539, 42.111188798689724)","POLYGON ((-86.470928 42.111711, -86.471036 42.111784, -86.47045 42.1121, -86.47027 42.112165, -86.46993500000001 42.112364, -86.46946699999999 42.11259, -86.46933199999999 42.11264, -86.46920900000001 42.112678, -86.468602 42.112849, -86.468242 42.112942, -86.467772 42.113048, -86.466362 42.113396, -86.46604000000001 42.112418, -86.465632 42.110788, -86.465566 42.110627, -86.46495 42.108977, -86.465761 42.108882, -86.466961 42.109049, -86.468985 42.110551, -86.46992400000001 42.111138, -86.470928 42.111711))",10.0,34.0
