trip_id,on_id,off_id,od
3037,104,104,"(104, 104)"
3038,22,54,"(22, 54)"
3039,106,73,"(106, 73)"
3040,159,3,"(159, 3)"
3041,148,6,"(148, 6)"
3042,148,100,"(148, 100)"
3043,150,77,"(150, 77)"
3044,77,99,"(77, 99)"
3045,161,12,"(161, 12)"
3046,45,148,"(45, 148)"
3047,74,135,"(74, 135)"
3048,33,77,"(33, 77)"
3049,96,83,"(96, 83)"
3050,161,16,"(161, 16)"
3051,161,15,"(161, 15)"
3052,104,19,"(104, 19)"
3053,100,15,"(100, 15)"
3054,160,6,"(160, 6)"
3055,3,87,"(3, 87)"
3056,18,77,"(18, 77)"
3057,78,27,"(78, 27)"
3058,159,12,"(159, 12)"
3059,12,90,"(12, 90)"
3060,80,3,"(80, 3)"
3061,17,74,"(17, 74)"
3062,75,14,"(75, 14)"
3063,17,4,"(17, 4)"
3064,105,35,"(105, 35)"
3065,71,24,"(71, 24)"
3066,71,24,"(71, 24)"
3068,14,150,"(14, 150)"
3069,150,79,"(150, 79)"
3070,150,15,"(150, 15)"
3071,150,19,"(150, 19)"
3072,150,12,"(150, 12)"
3073,150,73,"(150, 73)"
3074,150,21,"(150, 21)"
3075,150,15,"(150, 15)"
3076,150,17,"(150, 17)"
3077,67,104,"(67, 104)"
3078,17,78,"(17, 78)"
3079,3,99,"(3, 99)"
3080,78,24,"(78, 24)"
3081,22,77,"(22, 77)"
3082,54,82,"(54, 82)"
3083,82,159,"(82, 159)"
3084,104,104,"(104, 104)"
3085,14,22,"(14, 22)"
3086,73,140,"(73, 140)"
3087,105,161,"(105, 161)"
3088,3,12,"(3, 12)"
3089,159,87,"(159, 87)"
3091,12,150,"(12, 150)"
3092,24,3,"(24, 3)"
3093,3,143,"(3, 143)"
3094,3,150,"(3, 150)"
3095,45,82,"(45, 82)"
3096,39,90,"(39, 90)"
3097,159,12,"(159, 12)"
3098,45,18,"(45, 18)"
3099,14,150,"(14, 150)"
3100,3,4,"(3, 4)"
3101,18,13,"(18, 13)"
3102,148,45,"(148, 45)"
3103,161,150,"(161, 150)"
3104,135,45,"(135, 45)"
3105,104,104,"(104, 104)"
3106,15,3,"(15, 3)"
3107,15,3,"(15, 3)"
3108,15,3,"(15, 3)"
3109,15,3,"(15, 3)"
3110,15,3,"(15, 3)"
3111,99,82,"(99, 82)"
3112,80,83,"(80, 83)"
3113,83,19,"(83, 19)"
3114,83,19,"(83, 19)"
3115,159,42,"(159, 42)"
3116,159,41,"(159, 41)"
3117,3,80,"(3, 80)"
3118,161,74,"(161, 74)"
3119,99,39,"(99, 39)"
3120,82,161,"(82, 161)"
3121,141,73,"(141, 73)"
3122,3,142,"(3, 142)"
3123,135,74,"(135, 74)"
3124,74,39,"(74, 39)"
3125,82,24,"(82, 24)"
3126,82,24,"(82, 24)"
3127,82,24,"(82, 24)"
3128,82,24,"(82, 24)"
3129,82,24,"(82, 24)"
3130,82,24,"(82, 24)"
3131,82,24,"(82, 24)"
3132,82,24,"(82, 24)"
3133,82,24,"(82, 24)"
3134,82,24,"(82, 24)"
3135,150,27,"(150, 27)"
3136,45,99,"(45, 99)"
3137,35,32,"(35, 32)"
3138,15,3,"(15, 3)"
3139,106,82,"(106, 82)"
3140,99,73,"(99, 73)"
3141,45,4,"(45, 4)"
3142,77,6,"(77, 6)"
3143,67,104,"(67, 104)"
3144,13,35,"(13, 35)"
3145,73,106,"(73, 106)"
3146,142,35,"(142, 35)"
3147,13,33,"(13, 33)"
3148,3,74,"(3, 74)"
3149,3,74,"(3, 74)"
3150,80,105,"(80, 105)"
3151,3,81,"(3, 81)"
3152,73,13,"(73, 13)"
3153,73,13,"(73, 13)"
3154,3,12,"(3, 12)"
3155,135,90,"(135, 90)"
3156,77,22,"(77, 22)"
3157,104,104,"(104, 104)"
3158,77,5,"(77, 5)"
3159,13,18,"(13, 18)"
3160,24,71,"(24, 71)"
3161,4,91,"(4, 91)"
3162,13,35,"(13, 35)"
3163,135,21,"(135, 21)"
3164,3,17,"(3, 17)"
3165,105,83,"(105, 83)"
3166,159,82,"(159, 82)"
3167,102,33,"(102, 33)"
3168,78,17,"(78, 17)"
3169,24,161,"(24, 161)"
3170,3,150,"(3, 150)"
3172,3,150,"(3, 150)"
3173,161,82,"(161, 82)"
3174,24,82,"(24, 82)"
3175,67,104,"(67, 104)"
3176,104,104,"(104, 104)"
3177,75,20,"(75, 20)"
3178,104,104,"(104, 104)"
3179,104,104,"(104, 104)"
3180,104,104,"(104, 104)"
3181,150,39,"(150, 39)"
3182,20,120,"(20, 120)"
3183,45,135,"(45, 135)"
3184,17,135,"(17, 135)"
3185,20,75,"(20, 75)"
3186,12,3,"(12, 3)"
3187,120,150,"(120, 150)"
3188,140,161,"(140, 161)"
3189,15,24,"(15, 24)"
3190,15,8,"(15, 8)"
3191,90,135,"(90, 135)"
3192,102,124,"(102, 124)"
3193,21,161,"(21, 161)"
3194,104,104,"(104, 104)"
3195,114,3,"(114, 3)"
3196,54,159,"(54, 159)"
3197,91,32,"(91, 32)"
3198,82,90,"(82, 90)"
3199,33,78,"(33, 78)"
3200,13,78,"(13, 78)"
3201,17,120,"(17, 120)"
3202,45,91,"(45, 91)"
3203,102,124,"(102, 124)"
3204,74,123,"(74, 123)"
3205,77,3,"(77, 3)"
3206,74,22,"(74, 22)"
3207,4,75,"(4, 75)"
3208,83,23,"(83, 23)"
3209,21,161,"(21, 161)"
3210,42,135,"(42, 135)"
3211,104,84,"(104, 84)"
3212,4,91,"(4, 91)"
3213,77,150,"(77, 150)"
3214,73,123,"(73, 123)"
3215,17,78,"(17, 78)"
3216,87,96,"(87, 96)"
3217,120,150,"(120, 150)"
3218,86,3,"(86, 3)"
3219,3,99,"(3, 99)"
3220,33,71,"(33, 71)"
3221,14,3,"(14, 3)"
3222,15,3,"(15, 3)"
3223,87,96,"(87, 96)"
3224,12,67,"(12, 67)"
3225,143,3,"(143, 3)"
3226,21,118,"(21, 118)"
3227,15,120,"(15, 120)"
3228,35,142,"(35, 142)"
3229,45,135,"(45, 135)"
3230,35,142,"(35, 142)"
3231,35,142,"(35, 142)"
3232,21,135,"(21, 135)"
3233,4,40,"(4, 40)"
3234,11,40,"(11, 40)"
3235,105,159,"(105, 159)"
3236,104,104,"(104, 104)"
3237,105,84,"(105, 84)"
3238,27,90,"(27, 90)"
3239,77,150,"(77, 150)"
3240,15,67,"(15, 67)"
3241,15,161,"(15, 161)"
3242,77,73,"(77, 73)"
3243,73,67,"(73, 67)"
3244,16,161,"(16, 161)"
3245,12,150,"(12, 150)"
3246,19,150,"(19, 150)"
3247,91,142,"(91, 142)"
3248,12,102,"(12, 102)"
3249,73,150,"(73, 150)"
3250,79,150,"(79, 150)"
3251,17,150,"(17, 150)"
3252,15,150,"(15, 150)"
3253,21,150,"(21, 150)"
3254,15,150,"(15, 150)"
3255,102,159,"(102, 159)"
3256,105,3,"(105, 3)"
3257,104,104,"(104, 104)"
3258,89,148,"(89, 148)"
3259,42,159,"(42, 159)"
3260,4,111,"(4, 111)"
3261,16,78,"(16, 78)"
3262,114,135,"(114, 135)"
3263,12,137,"(12, 137)"
3264,18,3,"(18, 3)"
3266,82,159,"(82, 159)"
3267,14,159,"(14, 159)"
3268,82,104,"(82, 104)"
3269,54,110,"(54, 110)"
3270,102,21,"(102, 21)"
3271,14,32,"(14, 32)"
3272,102,148,"(102, 148)"
3273,42,16,"(42, 16)"
3274,142,73,"(142, 73)"
3275,84,104,"(84, 104)"
3276,21,120,"(21, 120)"
3277,142,73,"(142, 73)"
3278,4,111,"(4, 111)"
3279,18,111,"(18, 111)"
3280,83,96,"(83, 96)"
3281,4,102,"(4, 102)"
3282,82,161,"(82, 161)"
3283,102,23,"(102, 23)"
3284,102,23,"(102, 23)"
3285,77,135,"(77, 135)"
3286,104,104,"(104, 104)"
3287,16,67,"(16, 67)"
3288,81,98,"(81, 98)"
3289,4,135,"(4, 135)"
3290,4,135,"(4, 135)"
3291,161,11,"(161, 11)"
3292,82,159,"(82, 159)"
3293,21,3,"(21, 3)"
3294,93,3,"(93, 3)"
3295,82,118,"(82, 118)"
3296,6,22,"(6, 22)"
3297,12,19,"(12, 19)"
3298,45,21,"(45, 21)"
3299,12,19,"(12, 19)"
3300,82,3,"(82, 3)"
3301,17,148,"(17, 148)"
3302,35,161,"(35, 161)"
3303,105,84,"(105, 84)"
3304,99,40,"(99, 40)"
3305,99,40,"(99, 40)"
3306,3,86,"(3, 86)"
3307,135,45,"(135, 45)"
3308,13,35,"(13, 35)"
3309,15,3,"(15, 3)"
3310,13,21,"(13, 21)"
3312,74,24,"(74, 24)"
3313,159,38,"(159, 38)"
3314,12,150,"(12, 150)"
3315,13,22,"(13, 22)"
3316,45,93,"(45, 93)"
3317,99,159,"(99, 159)"
3318,83,135,"(83, 135)"
3319,12,78,"(12, 78)"
3320,82,3,"(82, 3)"
3321,142,23,"(142, 23)"
3322,142,23,"(142, 23)"
3323,83,23,"(83, 23)"
3325,12,111,"(12, 111)"
3326,150,98,"(150, 98)"
3327,3,105,"(3, 105)"
3328,23,15,"(23, 15)"
3329,135,78,"(135, 78)"
3330,84,67,"(84, 67)"
3331,99,67,"(99, 67)"
3332,142,8,"(142, 8)"
3333,42,67,"(42, 67)"
3334,12,67,"(12, 67)"
3335,16,67,"(16, 67)"
3336,42,67,"(42, 67)"
3337,42,67,"(42, 67)"
3338,120,67,"(120, 67)"
3339,99,22,"(99, 22)"
3340,41,159,"(41, 159)"
3341,82,78,"(82, 78)"
3342,140,148,"(140, 148)"
3343,21,135,"(21, 135)"
3344,93,67,"(93, 67)"
3345,82,32,"(82, 32)"
3346,98,81,"(98, 81)"
3347,13,159,"(13, 159)"
3348,3,18,"(3, 18)"
3349,18,93,"(18, 93)"
3350,105,23,"(105, 23)"
3351,102,162,"(102, 162)"
3352,4,118,"(4, 118)"
3353,18,160,"(18, 160)"
3354,73,150,"(73, 150)"
3355,77,5,"(77, 5)"
3356,102,39,"(102, 39)"
3357,3,77,"(3, 77)"
3358,104,104,"(104, 104)"
3359,99,17,"(99, 17)"
3360,89,148,"(89, 148)"
3361,73,41,"(73, 41)"
3362,77,73,"(77, 73)"
3363,91,4,"(91, 4)"
3364,77,3,"(77, 3)"
3365,150,161,"(150, 161)"
3366,99,3,"(99, 3)"
3367,82,45,"(82, 45)"
3368,82,32,"(82, 32)"
3370,82,5,"(82, 5)"
3371,143,148,"(143, 148)"
3372,12,148,"(12, 148)"
3373,115,45,"(115, 45)"
3374,115,45,"(115, 45)"
3375,4,39,"(4, 39)"
3376,150,73,"(150, 73)"
3377,20,3,"(20, 3)"
3378,91,73,"(91, 73)"
3379,104,135,"(104, 135)"
3380,84,107,"(84, 107)"
3381,148,89,"(148, 89)"
3382,99,35,"(99, 35)"
3383,11,3,"(11, 3)"
3384,15,100,"(15, 100)"
3385,21,3,"(21, 3)"
3386,135,17,"(135, 17)"
3387,135,17,"(135, 17)"
3388,90,4,"(90, 4)"
3389,82,73,"(82, 73)"
3391,161,45,"(161, 45)"
3392,98,73,"(98, 73)"
3393,148,140,"(148, 140)"
3394,150,17,"(150, 17)"
3395,104,104,"(104, 104)"
3396,3,4,"(3, 4)"
3397,13,35,"(13, 35)"
3398,82,73,"(82, 73)"
3399,150,3,"(150, 3)"
3400,13,6,"(13, 6)"
3401,150,3,"(150, 3)"
3402,14,24,"(14, 24)"
3403,73,148,"(73, 148)"
3404,3,14,"(3, 14)"
3405,3,14,"(3, 14)"
3406,24,78,"(24, 78)"
3407,4,148,"(4, 148)"
3408,15,115,"(15, 115)"
3409,78,16,"(78, 16)"
3410,17,82,"(17, 82)"
3411,111,32,"(111, 32)"
3412,148,12,"(148, 12)"
3413,17,32,"(17, 32)"
3414,17,32,"(17, 32)"
3415,115,18,"(115, 18)"
3416,67,15,"(67, 15)"
3417,98,73,"(98, 73)"
3418,45,32,"(45, 32)"
3419,62,73,"(62, 73)"
3420,12,150,"(12, 150)"
3421,102,13,"(102, 13)"
3422,23,19,"(23, 19)"
3423,90,135,"(90, 135)"
3424,99,110,"(99, 110)"
3425,99,110,"(99, 110)"
3426,150,3,"(150, 3)"
3427,150,3,"(150, 3)"
3428,19,78,"(19, 78)"
3429,93,45,"(93, 45)"
3430,90,135,"(90, 135)"
3431,17,14,"(17, 14)"
3432,3,20,"(3, 20)"
3433,91,3,"(91, 3)"
3434,135,21,"(135, 21)"
3435,104,78,"(104, 78)"
3436,74,78,"(74, 78)"
3437,91,23,"(91, 23)"
3438,5,77,"(5, 77)"
3439,17,77,"(17, 77)"
3440,35,39,"(35, 39)"
3441,142,32,"(142, 32)"
3442,18,105,"(18, 105)"
3443,104,104,"(104, 104)"
3444,161,74,"(161, 74)"
3445,135,3,"(135, 3)"
3446,3,4,"(3, 4)"
3447,18,83,"(18, 83)"
3448,135,150,"(135, 150)"
3449,111,160,"(111, 160)"
3450,14,39,"(14, 39)"
3451,14,39,"(14, 39)"
3452,142,3,"(142, 3)"
3453,78,6,"(78, 6)"
3454,161,148,"(161, 148)"
3455,148,148,"(148, 148)"
3456,102,39,"(102, 39)"
3457,4,39,"(4, 39)"
3458,81,98,"(81, 98)"
3459,105,73,"(105, 73)"
3460,74,18,"(74, 18)"
3461,22,73,"(22, 73)"
3462,27,73,"(27, 73)"
3463,161,83,"(161, 83)"
3464,3,82,"(3, 82)"
3465,104,104,"(104, 104)"
3466,78,33,"(78, 33)"
3467,73,91,"(73, 91)"
3468,80,3,"(80, 3)"
3469,18,3,"(18, 3)"
3470,160,18,"(160, 18)"
3471,162,159,"(162, 159)"
3472,161,74,"(161, 74)"
3473,135,17,"(135, 17)"
3474,78,33,"(78, 33)"
3475,17,45,"(17, 45)"
3476,3,21,"(3, 21)"
3477,3,150,"(3, 150)"
3478,3,150,"(3, 150)"
3479,17,4,"(17, 4)"
3480,32,82,"(32, 82)"
3481,39,3,"(39, 3)"
3482,80,83,"(80, 83)"
3483,80,3,"(80, 3)"
3484,104,16,"(104, 16)"
3485,15,148,"(15, 148)"
3486,78,82,"(78, 82)"
3487,82,3,"(82, 3)"
3488,82,3,"(82, 3)"
3489,82,3,"(82, 3)"
3490,16,17,"(16, 17)"
3491,73,142,"(73, 142)"
3492,45,135,"(45, 135)"
3493,67,104,"(67, 104)"
3494,73,82,"(73, 82)"
3495,3,91,"(3, 91)"
3496,3,150,"(3, 150)"
3497,135,83,"(135, 83)"
3498,24,102,"(24, 102)"
3499,135,110,"(135, 110)"
3500,67,93,"(67, 93)"
3501,67,12,"(67, 12)"
3502,99,78,"(99, 78)"
3503,27,20,"(27, 20)"
3504,27,20,"(27, 20)"
3505,73,77,"(73, 77)"
3506,150,12,"(150, 12)"
3507,73,105,"(73, 105)"
3508,102,105,"(102, 105)"
3509,13,12,"(13, 12)"
3510,12,135,"(12, 135)"
3511,17,3,"(17, 3)"
3512,148,35,"(148, 35)"
3513,78,74,"(78, 74)"
3514,72,3,"(72, 3)"
3515,111,98,"(111, 98)"
3516,159,102,"(159, 102)"
3517,74,17,"(74, 17)"
3518,82,68,"(82, 68)"
3519,18,74,"(18, 74)"
3520,98,3,"(98, 3)"
3521,159,82,"(159, 82)"
3522,12,135,"(12, 135)"
3523,12,135,"(12, 135)"
3524,12,135,"(12, 135)"
3525,111,12,"(111, 12)"
3526,3,79,"(3, 79)"
3527,17,77,"(17, 77)"
3528,21,39,"(21, 39)"
3529,39,3,"(39, 3)"
3530,111,4,"(111, 4)"
3531,111,18,"(111, 18)"
3532,105,102,"(105, 102)"
3533,100,162,"(100, 162)"
3534,23,13,"(23, 13)"
3535,68,22,"(68, 22)"
3536,79,148,"(79, 148)"
3537,3,18,"(3, 18)"
3538,23,21,"(23, 21)"
3539,23,140,"(23, 140)"
3540,91,3,"(91, 3)"
3541,159,3,"(159, 3)"
3542,13,159,"(13, 159)"
3543,78,82,"(78, 82)"
3544,78,82,"(78, 82)"
3545,78,82,"(78, 82)"
3546,15,159,"(15, 159)"
3547,7,83,"(7, 83)"
3548,3,73,"(3, 73)"
3549,54,135,"(54, 135)"
3550,19,78,"(19, 78)"
3551,40,3,"(40, 3)"
3552,23,99,"(23, 99)"
3553,73,62,"(73, 62)"
3554,23,19,"(23, 19)"
3555,23,45,"(23, 45)"
3556,135,21,"(135, 21)"
3557,71,86,"(71, 86)"
3558,98,111,"(98, 111)"
3559,21,75,"(21, 75)"
3560,20,161,"(20, 161)"
3561,13,78,"(13, 78)"
3562,67,104,"(67, 104)"
3563,19,74,"(19, 74)"
3564,17,135,"(17, 135)"
3565,3,3,"(3, 3)"
3566,148,3,"(148, 3)"
3567,33,102,"(33, 102)"
3568,110,90,"(110, 90)"
3569,17,74,"(17, 74)"
3570,3,80,"(3, 80)"
3571,91,3,"(91, 3)"
3572,73,135,"(73, 135)"
3573,73,135,"(73, 135)"
3574,82,74,"(82, 74)"
3575,3,12,"(3, 12)"
3576,6,33,"(6, 33)"
3577,67,104,"(67, 104)"
3578,39,35,"(39, 35)"
3579,116,86,"(116, 86)"
3580,4,14,"(4, 14)"
3581,82,45,"(82, 45)"
3582,4,3,"(4, 3)"
3583,161,93,"(161, 93)"
3584,3,82,"(3, 82)"
3585,67,42,"(67, 42)"
3586,67,93,"(67, 93)"
3587,67,42,"(67, 42)"
3588,135,45,"(135, 45)"
3589,148,79,"(148, 79)"
3590,111,54,"(111, 54)"
3591,74,22,"(74, 22)"
3592,4,150,"(4, 150)"
3593,3,142,"(3, 142)"
3594,45,82,"(45, 82)"
3595,14,73,"(14, 73)"
3596,3,99,"(3, 99)"
3597,13,67,"(13, 67)"
3598,12,54,"(12, 54)"
3599,102,99,"(102, 99)"
3600,120,18,"(120, 18)"
3601,135,159,"(135, 159)"
3602,104,104,"(104, 104)"
3603,3,99,"(3, 99)"
3604,3,99,"(3, 99)"
3605,71,68,"(71, 68)"
3606,3,80,"(3, 80)"
3607,83,78,"(83, 78)"
3608,83,78,"(83, 78)"
3609,19,22,"(19, 22)"
3610,45,68,"(45, 68)"
3611,102,4,"(102, 4)"
3612,3,4,"(3, 4)"
3613,78,99,"(78, 99)"
3614,150,78,"(150, 78)"
3615,12,73,"(12, 73)"
3616,73,27,"(73, 27)"
3617,74,32,"(74, 32)"
3618,74,32,"(74, 32)"
3619,135,3,"(135, 3)"
3620,4,3,"(4, 3)"
3621,17,4,"(17, 4)"
3622,96,83,"(96, 83)"
3623,3,15,"(3, 15)"
3624,3,15,"(3, 15)"
3625,12,3,"(12, 3)"
3626,100,15,"(100, 15)"
3627,161,15,"(161, 15)"
3628,161,16,"(161, 16)"
3629,72,102,"(72, 102)"
3630,3,15,"(3, 15)"
3631,150,91,"(150, 91)"
3632,161,54,"(161, 54)"
3633,15,3,"(15, 3)"
3634,161,18,"(161, 18)"
3635,4,27,"(4, 27)"
3636,17,83,"(17, 83)"
3637,45,161,"(45, 161)"
3638,124,102,"(124, 102)"
3639,150,115,"(150, 115)"
3640,3,12,"(3, 12)"
3641,3,91,"(3, 91)"
3642,39,102,"(39, 102)"
3643,14,150,"(14, 150)"
3644,150,19,"(150, 19)"
3645,150,12,"(150, 12)"
3646,150,15,"(150, 15)"
3647,150,73,"(150, 73)"
3648,150,21,"(150, 21)"
3649,150,17,"(150, 17)"
3650,150,79,"(150, 79)"
3651,93,79,"(93, 79)"
3652,41,150,"(41, 150)"
3653,67,104,"(67, 104)"
3654,3,143,"(3, 143)"
3655,78,19,"(78, 19)"
3656,104,104,"(104, 104)"
3657,142,17,"(142, 17)"
3658,12,3,"(12, 3)"
3659,32,87,"(32, 87)"
3660,135,12,"(135, 12)"
3661,161,14,"(161, 14)"
3662,3,15,"(3, 15)"
3663,77,76,"(77, 76)"
3664,68,17,"(68, 17)"
3665,159,87,"(159, 87)"
3666,82,3,"(82, 3)"
3667,82,159,"(82, 159)"
3668,135,45,"(135, 45)"
3669,78,150,"(78, 150)"
3670,18,22,"(18, 22)"
3671,18,22,"(18, 22)"
3672,21,27,"(21, 27)"
3673,67,12,"(67, 12)"
3674,67,99,"(67, 99)"
3675,67,99,"(67, 99)"
3676,19,73,"(19, 73)"
3677,73,3,"(73, 3)"
3678,150,15,"(150, 15)"
3679,3,4,"(3, 4)"
3680,104,104,"(104, 104)"
3681,12,22,"(12, 22)"
3682,161,140,"(161, 140)"
3683,161,12,"(161, 12)"
3684,135,73,"(135, 73)"
3685,99,161,"(99, 161)"
3686,78,13,"(78, 13)"
3687,93,160,"(93, 160)"
3688,148,74,"(148, 74)"
3689,148,74,"(148, 74)"
3690,80,83,"(80, 83)"
3691,102,12,"(102, 12)"
3692,93,84,"(93, 84)"
3693,41,150,"(41, 150)"
3694,16,4,"(16, 4)"
3695,22,17,"(22, 17)"
3696,141,73,"(141, 73)"
3697,143,106,"(143, 106)"
3698,159,41,"(159, 41)"
3699,13,3,"(13, 3)"
3700,38,111,"(38, 111)"
3701,76,77,"(76, 77)"
3702,73,12,"(73, 12)"
3703,150,161,"(150, 161)"
3704,74,73,"(74, 73)"
3705,3,86,"(3, 86)"
3706,161,99,"(161, 99)"
3707,12,76,"(12, 76)"
3708,67,104,"(67, 104)"
3709,74,105,"(74, 105)"
3710,99,93,"(99, 93)"
3711,99,93,"(99, 93)"
3712,142,35,"(142, 35)"
3713,67,73,"(67, 73)"
3714,67,93,"(67, 93)"
3715,162,3,"(162, 3)"
3716,72,110,"(72, 110)"
3717,12,150,"(12, 150)"
3718,135,90,"(135, 90)"
3719,76,12,"(76, 12)"
3720,104,104,"(104, 104)"
3721,12,3,"(12, 3)"
3722,159,102,"(159, 102)"
3723,23,83,"(23, 83)"
3724,3,82,"(3, 82)"
3725,161,99,"(161, 99)"
3726,96,87,"(96, 87)"
3727,148,4,"(148, 4)"
3728,3,15,"(3, 15)"
3729,17,150,"(17, 150)"
3730,39,102,"(39, 102)"
3731,15,82,"(15, 82)"
3732,102,3,"(102, 3)"
3733,23,105,"(23, 105)"
3734,11,82,"(11, 82)"
3735,3,15,"(3, 15)"
3736,73,19,"(73, 19)"
3737,77,83,"(77, 83)"
3738,17,18,"(17, 18)"
3740,80,105,"(80, 105)"
3741,104,104,"(104, 104)"
3742,67,104,"(67, 104)"
3743,104,104,"(104, 104)"
3744,67,14,"(67, 14)"
3745,67,42,"(67, 42)"
3746,104,104,"(104, 104)"
3747,104,104,"(104, 104)"
3748,67,74,"(67, 74)"
3749,67,74,"(67, 74)"
3750,20,120,"(20, 120)"
3751,20,75,"(20, 75)"
3752,45,135,"(45, 135)"
3753,120,150,"(120, 150)"
3754,140,161,"(140, 161)"
3755,20,120,"(20, 120)"
3756,15,24,"(15, 24)"
3757,3,91,"(3, 91)"
3758,15,3,"(15, 3)"
3759,90,35,"(90, 35)"
3760,21,161,"(21, 161)"
3761,104,104,"(104, 104)"
3762,90,135,"(90, 135)"
3763,4,45,"(4, 45)"
3764,54,159,"(54, 159)"
3765,82,73,"(82, 73)"
3766,114,3,"(114, 3)"
3767,91,32,"(91, 32)"
3768,82,90,"(82, 90)"
3769,33,78,"(33, 78)"
3770,17,3,"(17, 3)"
3771,17,120,"(17, 120)"
3772,45,91,"(45, 91)"
3773,102,124,"(102, 124)"
3774,74,22,"(74, 22)"
3775,6,22,"(6, 22)"
3776,21,161,"(21, 161)"
3777,42,135,"(42, 135)"
3778,105,84,"(105, 84)"
3779,4,91,"(4, 91)"
3780,87,96,"(87, 96)"
3781,17,78,"(17, 78)"
3782,120,150,"(120, 150)"
3783,71,21,"(71, 21)"
3784,71,42,"(71, 42)"
3785,17,3,"(17, 3)"
3786,15,3,"(15, 3)"
3787,87,96,"(87, 96)"
3788,84,67,"(84, 67)"
3789,12,67,"(12, 67)"
3790,42,67,"(42, 67)"
3791,15,120,"(15, 120)"
3792,143,3,"(143, 3)"
3793,21,118,"(21, 118)"
3794,45,135,"(45, 135)"
3795,35,142,"(35, 142)"
3796,21,135,"(21, 135)"
3797,104,104,"(104, 104)"
3798,74,42,"(74, 42)"
3799,15,67,"(15, 67)"
3800,27,90,"(27, 90)"
3801,15,161,"(15, 161)"
3802,73,67,"(73, 67)"
3803,74,159,"(74, 159)"
3804,91,23,"(91, 23)"
3805,16,161,"(16, 161)"
3806,4,3,"(4, 3)"
3807,73,150,"(73, 150)"
3808,19,150,"(19, 150)"
3809,12,150,"(12, 150)"
3810,17,45,"(17, 45)"
3811,79,150,"(79, 150)"
3812,15,150,"(15, 150)"
3813,17,150,"(17, 150)"
3814,15,150,"(15, 150)"
3815,21,150,"(21, 150)"
3816,104,104,"(104, 104)"
3817,4,111,"(4, 111)"
3818,77,17,"(77, 17)"
3819,32,84,"(32, 84)"
3820,12,137,"(12, 137)"
3821,74,21,"(74, 21)"
3822,161,118,"(161, 118)"
3823,35,148,"(35, 148)"
3824,142,73,"(142, 73)"
3825,3,17,"(3, 17)"
3826,21,120,"(21, 120)"
3827,13,33,"(13, 33)"
3828,18,111,"(18, 111)"
3829,142,73,"(142, 73)"
3830,142,73,"(142, 73)"
3831,4,111,"(4, 111)"
3832,83,23,"(83, 23)"
3833,140,78,"(140, 78)"
3834,13,35,"(13, 35)"
3835,13,35,"(13, 35)"
3836,123,73,"(123, 73)"
3837,105,135,"(105, 135)"
3838,83,96,"(83, 96)"
3839,4,102,"(4, 102)"
3840,54,24,"(54, 24)"
3841,82,104,"(82, 104)"
3842,15,3,"(15, 3)"
3843,54,110,"(54, 110)"
3844,91,102,"(91, 102)"
3845,82,159,"(82, 159)"
3846,82,23,"(82, 23)"
3847,102,23,"(102, 23)"
3848,104,104,"(104, 104)"
3849,15,73,"(15, 73)"
3850,3,4,"(3, 4)"
3851,11,3,"(11, 3)"
3852,83,23,"(83, 23)"
3853,35,78,"(35, 78)"
3854,17,77,"(17, 77)"
3855,102,159,"(102, 159)"
3856,74,3,"(74, 3)"
3857,54,161,"(54, 161)"
3858,102,86,"(102, 86)"
3859,45,91,"(45, 91)"
3860,13,148,"(13, 148)"
3861,20,3,"(20, 3)"
3862,105,84,"(105, 84)"
3863,13,159,"(13, 159)"
3864,15,135,"(15, 135)"
3865,15,54,"(15, 54)"
3866,83,91,"(83, 91)"
3867,99,159,"(99, 159)"
3868,18,104,"(18, 104)"
3869,83,23,"(83, 23)"
3870,83,91,"(83, 91)"
3871,12,150,"(12, 150)"
3872,159,38,"(159, 38)"
3873,24,39,"(24, 39)"
3874,135,45,"(135, 45)"
3875,82,104,"(82, 104)"
3876,18,24,"(18, 24)"
3877,150,135,"(150, 135)"
3878,99,40,"(99, 40)"
3879,99,40,"(99, 40)"
3880,83,23,"(83, 23)"
3881,91,42,"(91, 42)"
3882,4,78,"(4, 78)"
3883,17,67,"(17, 67)"
3884,99,67,"(99, 67)"
3885,20,75,"(20, 75)"
3886,35,13,"(35, 13)"
3887,79,91,"(79, 91)"
3888,12,73,"(12, 73)"
3889,18,3,"(18, 3)"
3890,14,111,"(14, 111)"
3891,14,45,"(14, 45)"
3892,82,5,"(82, 5)"
3893,12,67,"(12, 67)"
3894,16,67,"(16, 67)"
3895,15,67,"(15, 67)"
3896,82,5,"(82, 5)"
3897,82,5,"(82, 5)"
3898,82,5,"(82, 5)"
3899,82,5,"(82, 5)"
3902,102,161,"(102, 161)"
3903,41,159,"(41, 159)"
3904,21,96,"(21, 96)"
3905,114,68,"(114, 68)"
3906,13,22,"(13, 22)"
3907,71,84,"(71, 84)"
3908,111,35,"(111, 35)"
3909,89,68,"(89, 68)"
3910,143,159,"(143, 159)"
3911,159,102,"(159, 102)"
3912,102,3,"(102, 3)"
3913,135,105,"(135, 105)"
3914,150,3,"(150, 3)"
3915,150,3,"(150, 3)"
3916,150,3,"(150, 3)"
3917,150,3,"(150, 3)"
3918,77,3,"(77, 3)"
3919,115,45,"(115, 45)"
3920,15,33,"(15, 33)"
3921,90,4,"(90, 4)"
